,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)",source
0,docker_6379i,10247.0,97.58953840148337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6850.225,3392.0,78143.0,7987.0,9887.0,80.0,438.0,1.0,1327.0,1327.0,1327.0,1327.0,1327.0,482.0,13492.219917012448,6944.0,266239.0,16959.0,33439.0,482.0,438.0,6552.602739726028,2480.0,150271.0,8495.0,10463.0,docker
1,docker_6379i,10508.0,95.1655881233346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6503.5,3758.0,17567.0,9255.0,17551.0,86.0,421.0,1.0,1225.0,1225.0,1225.0,1225.0,1225.0,493.0,12969.217038539553,6032.0,132351.0,16783.0,27631.0,493.0,421.0,6323.237529691211,2732.0,44703.0,8631.0,14903.0,docker
2,docker_6379i,10456.0,95.63886763580719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,6070.41052631579,3890.0,9983.0,8295.0,8967.0,95.0,392.0,1.0,1217.0,1217.0,1217.0,1217.0,1217.0,513.0,12831.064327485381,7212.0,53023.0,16495.0,41279.0,513.0,392.0,6459.459183673469,3312.0,113215.0,8575.0,10959.0,docker
3,docker_6379i,10681.0,93.62419249133976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6240.2875,3362.0,9079.0,7851.0,9039.0,80.0,412.0,1.0,1550.0,1550.0,1550.0,1550.0,1550.0,508.0,13175.57874015748,6172.0,81983.0,16719.0,44735.0,508.0,412.0,6423.320388349514,2556.0,49055.0,8839.0,14183.0,docker
4,docker_6379i,10663.0,93.78223764419019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,6511.630434782609,3522.0,26639.0,8335.0,19071.0,92.0,435.0,1.0,1330.0,1330.0,1330.0,1330.0,1330.0,473.0,13287.501057082452,7520.0,126015.0,17455.0,42559.0,473.0,435.0,6247.216091954023,2782.0,30863.0,8639.0,11255.0,docker
5,docker_6379i,10265.0,97.4184120798831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,6044.890243902439,3462.0,9143.0,7263.0,8239.0,82.0,425.0,1.0,1223.0,1223.0,1223.0,1223.0,1223.0,493.0,13059.841784989858,5884.0,208383.0,16263.0,21631.0,493.0,425.0,6139.677647058824,2954.0,28623.0,8335.0,10703.0,docker
6,docker_6379i,10714.0,93.33582228859436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7107.7972972972975,3780.0,50079.0,8695.0,9983.0,74.0,432.0,1.0,1741.0,1741.0,1741.0,1741.0,1741.0,494.0,12916.785425101214,6044.0,73343.0,16623.0,23583.0,494.0,432.0,7339.331018518518,2694.0,284159.0,8599.0,33183.0,docker
7,docker_6379i,10295.0,97.13453132588636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6768.522222222222,2392.0,75583.0,9023.0,27471.0,90.0,427.0,1.0,2753.0,2752.0,2753.0,2753.0,2753.0,483.0,13047.904761904761,7168.0,188799.0,15463.0,34079.0,483.0,427.0,5999.100702576113,2852.0,44319.0,8075.0,10159.0,docker
8,docker_6379i,10379.0,96.34839579920994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,6471.747126436781,3982.0,20063.0,9087.0,15599.0,87.0,407.0,1.0,1218.0,1218.0,1218.0,1218.0,1218.0,506.0,12452.442687747036,7160.0,76927.0,15311.0,20911.0,506.0,407.0,6895.292383292383,2526.0,175615.0,8567.0,20703.0,docker
9,docker_6379i,11033.0,90.63717937097798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,6016.101265822785,3828.0,21951.0,8735.0,10695.0,79.0,422.0,1.0,1149.0,1149.0,1149.0,1149.0,1149.0,499.0,13052.709418837676,6940.0,176511.0,16247.0,58687.0,499.0,422.0,7429.345971563981,2754.0,188031.0,8751.0,47359.0,docker
