,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,22:41:09,16229436,1378732,13302888,245316,1547816,14662.889471999999,2097148,0,2097148
1,22:41:10,16229436,1378280,13303584,245056,1547572,14663.618559999999,2097148,0,2097148
2,22:41:11,16229436,1379344,13303488,244076,1546604,14663.532544,2097148,0,2097148
3,22:41:12,16229436,1380296,13306536,240056,1542604,14666.674175999999,2097148,0,2097148
4,22:41:13,16229436,1377536,13298724,250608,1553176,14658.695168,2097148,0,2097148
5,22:41:14,16229436,1383760,13292076,251004,1553600,14651.916287999999,2097148,0,2097148
6,22:41:15,16229436,1382764,13294284,249780,1552388,14654.189568,2097148,0,2097148
7,22:41:16,16229436,1381252,13298632,246928,1549552,14658.658303999999,2097148,0,2097148
8,22:41:17,16229436,1380832,13302900,243064,1545704,14663.045119999999,2097148,0,2097148
9,22:41:18,16229436,1379736,13304080,242956,1545620,14664.278016,2097148,0,2097148
10,22:41:19,16229436,1380076,13298448,248236,1550912,14658.523136,2097148,0,2097148
11,22:41:20,16229436,1379184,13301772,245784,1548480,14661.947392,2097148,0,2097148
12,22:41:21,16229436,1388124,13296296,242304,1545016,14656.356351999999,2097148,0,2097148
13,22:41:22,16229436,1405856,13279708,241144,1543872,14639.386623999999,2097148,0,2097148
14,22:41:23,16229436,1444808,13237976,243896,1546652,14596.681728,2097148,0,2097148
15,22:41:24,16229436,1446948,13233308,246404,1549180,14591.922176,2097148,0,2097148
16,22:41:25,16229436,1460280,13220680,245684,1548476,14579.007488,2097148,0,2097148
17,22:41:26,16229436,1481116,13203412,242092,1544908,14561.349632,2097148,0,2097148
18,22:41:27,16229436,1503428,13182044,241144,1543964,14539.472896,2097148,0,2097148
19,22:41:28,16229436,1518180,13164036,244376,1547220,14521.057279999999,2097148,0,2097148
20,22:41:29,16229436,1526208,13153900,246468,1549328,14510.694399999998,2097148,0,2097148
21,22:41:30,16229436,1527180,13154140,245228,1548116,14510.964736,2097148,0,2097148
22,22:41:31,16229436,1527664,13157632,241236,1544140,14514.556928,2097148,0,2097148
23,22:41:32,16229436,1527596,13157784,241128,1544056,14514.737152,2097148,0,2097148
