,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
0,22:55:56,3ffa72381eba,docker_redis_2,2,0.19,2.224029696,209.7152,1.06%,0.00553,0.0,2.03,0.0,4
1,22:55:56,63d930d8c39f,docker_redis_1,1,0.20,2.240806912,209.7152,1.07%,0.00553,0.0,1.17,0.0,4
2,22:55:57,3ffa72381eba,docker_redis_2,2,0.18,2.224029696,209.7152,1.06%,0.00591,0.0,2.03,0.0,4
3,22:55:57,63d930d8c39f,docker_redis_1,1,0.18,2.240806912,209.7152,1.07%,0.00591,0.0,1.17,0.0,4
4,22:55:58,3ffa72381eba,docker_redis_2,2,0.16,2.224029696,209.7152,1.06%,0.00591,0.0,2.03,0.0,4
5,22:55:58,63d930d8c39f,docker_redis_1,1,0.17,2.240806912,209.7152,1.07%,0.00601,0.0,1.17,0.0,4
6,22:55:59,3ffa72381eba,docker_redis_2,2,0.18,2.224029696,209.7152,1.06%,0.00612,0.0,2.03,0.0,4
7,22:55:59,63d930d8c39f,docker_redis_1,1,0.20,2.240806912,209.7152,1.07%,0.00612,0.0,1.17,0.0,4
8,22:56:00,3ffa72381eba,docker_redis_2,2,0.18,2.224029696,209.7152,1.06%,0.00612,0.0,2.03,0.0,4
9,22:56:00,63d930d8c39f,docker_redis_1,1,0.18,2.240806912,209.7152,1.07%,0.00612,0.0,1.17,0.0,4
10,22:56:01,3ffa72381eba,docker_redis_2,2,0.18,2.224029696,209.7152,1.06%,0.00612,0.0,2.03,0.0,4
11,22:56:01,63d930d8c39f,docker_redis_1,1,0.18,2.240806912,209.7152,1.07%,0.00612,0.0,1.17,0.0,4
12,22:56:02,3ffa72381eba,docker_redis_2,2,0.18,2.224029696,209.7152,1.06%,0.00612,0.0,2.03,0.0,4
13,22:56:02,63d930d8c39f,docker_redis_1,1,0.19,2.240806912,209.7152,1.07%,0.00612,0.0,1.17,0.0,4
14,22:56:03,3ffa72381eba,docker_redis_2,2,0.19,2.224029696,209.7152,1.06%,0.00612,0.0,2.03,0.0,4
