,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,22:32:04,3,0,0,13309.996,75512,1467792,0,0,161,15,395,687,23,1,70,5,0
1,22:32:05,2,0,0,13308.264,75512,1468448,0,0,161,15,395,686,23,1,70,5,0
2,22:32:06,4,0,0,13307.768,75512,1468280,0,0,160,15,395,686,23,1,70,5,0
3,22:32:07,2,0,0,13308.492,75512,1467852,0,0,160,15,394,685,23,1,70,5,0
4,22:32:08,2,1,0,13309.028,75520,1467872,0,0,160,15,394,685,23,1,70,5,0
5,22:32:09,2,0,0,13309.556,75520,1468616,0,0,160,15,394,684,23,1,70,5,0
6,22:32:10,3,0,0,13309.84,75520,1468876,0,0,160,15,394,684,23,1,70,5,0
7,22:32:11,2,0,0,13309.736,75520,1468648,0,0,160,15,393,683,23,1,70,5,0
8,22:32:12,3,0,0,13310.384,75520,1467740,0,0,159,15,393,683,23,1,70,5,0
9,22:32:13,2,1,0,13309.68,75528,1467776,0,0,159,15,393,682,23,1,70,5,0
10,22:32:14,2,0,0,13306.388,75528,1467984,0,0,159,15,393,682,23,1,70,5,0
11,22:32:15,2,0,0,13306.784,75528,1467804,0,0,159,15,392,681,23,1,70,5,0
12,22:32:16,2,0,0,13294.024,75528,1468192,0,0,159,15,392,681,23,1,70,5,0
13,22:32:17,2,0,0,13282.692,75528,1467548,0,0,159,15,392,681,23,1,70,5,0
14,22:32:18,3,1,0,13250.396,75536,1468380,0,0,158,15,393,682,23,1,70,5,0
15,22:32:19,3,0,0,13239.928,75536,1468068,0,0,158,15,393,683,23,1,70,5,0
16,22:32:20,2,0,0,13226.66,75536,1468624,0,0,158,15,394,684,23,1,70,5,0
17,22:32:21,4,0,0,13201.12,75536,1468464,0,0,158,15,395,686,23,1,70,5,0
18,22:32:22,2,0,0,13193.672,75536,1467820,0,0,158,15,395,687,23,1,70,5,0
19,22:32:23,6,1,0,13177.184,75544,1468104,0,0,157,15,396,689,23,1,70,5,0
20,22:32:24,2,0,0,13167.424,75544,1468840,0,0,157,15,397,691,23,1,70,5,0
21,22:32:25,3,0,0,13167.14,75544,1468544,0,0,157,15,397,692,23,1,70,5,0
22,22:32:26,5,0,0,13166.516,75544,1468420,0,0,157,15,398,693,23,1,70,5,0
23,22:32:27,2,0,0,13165.168,75544,1468616,0,0,157,15,398,694,23,1,70,5,0
24,22:32:28,3,0,0,13166.632,75552,1469408,0,0,157,15,399,695,23,1,70,5,0
25,22:32:29,2,0,0,13159.812,75552,1468964,0,0,156,15,399,697,23,1,70,5,0
