,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)",source
0,unikernel_50i,9165.0,109.11074740861974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5990.090909090909,3098.0,9071.0,8279.0,8903.0,88.0,404.0,1.0,1131.0,1131.0,1131.0,1131.0,1131.0,508.0,11882.425196850394,7104.0,23103.0,16111.0,18863.0,508.0,404.0,6084.6361386138615,2494.0,16343.0,8567.0,10831.0,unikernel_base
1,unikernel_50i,8883.0,112.57458065968704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6052.0,3104.0,10031.0,8091.0,9063.0,100.0,412.0,1.0,1372.0,1372.0,1372.0,1372.0,1372.0,488.0,11584.795081967213,6056.0,16863.0,14191.0,14919.0,488.0,412.0,5988.783980582524,2982.0,77695.0,7667.0,8679.0,unikernel_base
2,unikernel_50i,9305.0,107.46910263299301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,6061.235294117647,3130.0,14047.0,9015.0,12991.0,102.0,378.0,1.0,1212.0,1212.0,1212.0,1212.0,1212.0,520.0,12010.353846153846,6860.0,24351.0,16343.0,19519.0,520.0,378.0,6103.277777777777,3262.0,20255.0,8679.0,10087.0,unikernel_base
3,unikernel_50i,10815.0,92.46417013407304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,6292.191489361702,2702.0,43871.0,7683.0,9479.0,94.0,432.0,1.0,1031.0,1031.0,1031.0,1031.0,1031.0,474.0,15745.26582278481,7136.0,149887.0,17375.0,147071.0,474.0,432.0,6023.05787037037,2842.0,24191.0,7955.0,9799.0,unikernel_base
4,unikernel_50i,8740.0,114.41647597254004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5926.7764705882355,3208.0,9959.0,7847.0,9591.0,85.0,426.0,1.0,1628.0,1628.0,1628.0,1628.0,1628.0,489.0,11531.9918200409,5948.0,21647.0,14135.0,15935.0,489.0,426.0,5744.737089201878,2638.0,10967.0,7855.0,8999.0,unikernel_base
5,unikernel_50i,8597.0,116.31964638827498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5584.195121951219,2948.0,7827.0,6839.0,7815.0,82.0,406.0,1.0,1066.0,1066.0,1066.0,1066.0,1066.0,512.0,11222.37890625,6232.0,19471.0,13943.0,15095.0,512.0,406.0,5553.603448275862,1991.0,16687.0,7411.0,8583.0,unikernel_base
6,unikernel_50i,9388.0,106.51896037494674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,6427.828947368421,4002.0,12991.0,8951.0,11647.0,76.0,429.0,1.0,1030.0,1030.0,1030.0,1030.0,1030.0,495.0,12297.61616161616,8200.0,28175.0,16359.0,20751.0,495.0,429.0,6195.011655011655,3366.0,23471.0,8823.0,10599.0,unikernel_base
7,unikernel_50i,8358.0,119.64584828906438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5330.975,2684.0,9151.0,7499.0,8863.0,80.0,415.0,1.0,1068.0,1068.0,1068.0,1068.0,1068.0,505.0,10939.992079207921,6008.0,18847.0,13775.0,14791.0,505.0,415.0,5439.9277108433735,2594.0,20543.0,7483.0,9407.0,unikernel_base
8,unikernel_50i,8916.0,112.15791834903544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5977.567901234568,2622.0,13151.0,9551.0,10551.0,81.0,423.0,1.0,1340.0,1340.0,1340.0,1340.0,1340.0,496.0,11683.588709677419,5396.0,22975.0,16079.0,18095.0,496.0,423.0,5807.30023640662,2052.0,16047.0,8335.0,10727.0,unikernel_base
9,unikernel_50i,9180.0,108.93246187363835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6069.0625,3956.0,9759.0,7223.0,8943.0,80.0,429.0,1.0,1186.0,1186.0,1186.0,1186.0,1186.0,491.0,12125.226069246435,7548.0,36927.0,17935.0,22175.0,491.0,429.0,5994.680652680653,3484.0,21423.0,8799.0,11559.0,unikernel_base
10,unikernel_50i,8912.0,112.20825852782765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,6014.1578947368425,3362.0,10967.0,8239.0,9695.0,76.0,433.0,1.0,1230.0,1230.0,1230.0,1230.0,1230.0,491.0,11797.94297352342,6292.0,22095.0,16383.0,19279.0,491.0,433.0,5822.034642032332,2590.0,13895.0,8439.0,11567.0,unikernel_base
11,unikernel_50i,10855.0,92.12344541685859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7774.523255813953,3322.0,137727.0,9335.0,36799.0,86.0,410.0,1.0,1407.0,1407.0,1407.0,1407.0,1407.0,504.0,13912.38492063492,5840.0,151679.0,18655.0,142719.0,504.0,410.0,7334.882926829268,2236.0,140543.0,8759.0,120447.0,unikernel_base
12,unikernel_50i,11090.0,90.17132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7349.4,3342.0,140159.0,7823.0,8551.0,90.0,421.0,1.0,1193.0,1193.0,1193.0,1193.0,1193.0,489.0,14133.321063394684,7420.0,152063.0,18319.0,124351.0,489.0,421.0,7943.503562945368,3172.0,141823.0,8751.0,138495.0,unikernel_base
13,unikernel_50i,10768.0,92.86775631500743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,6197.923913043478,3956.0,9711.0,8031.0,9031.0,92.0,392.0,1.0,964.0,964.0,964.0,964.0,964.0,516.0,14179.755813953489,8068.0,166015.0,16111.0,145791.0,516.0,392.0,6978.321428571428,3588.0,140031.0,8439.0,11239.0,unikernel_base
14,unikernel_50i,8693.0,115.03508570113885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,5784.297619047619,2904.0,9263.0,8003.0,8919.0,84.0,412.0,1.0,1358.0,1358.0,1358.0,1358.0,1358.0,504.0,11354.448412698413,5892.0,20975.0,13775.0,16783.0,504.0,412.0,5655.703883495145,2694.0,18927.0,7475.0,9071.0,unikernel_base
15,unikernel_50i,8666.0,115.39349180706208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5932.058823529412,4320.0,8115.0,7079.0,8071.0,68.0,451.0,1.0,1755.0,1755.0,1755.0,1755.0,1755.0,481.0,11531.31392931393,6436.0,24463.0,14415.0,15455.0,481.0,451.0,5698.705099778271,2444.0,20927.0,7547.0,8871.0,unikernel_base
16,unikernel_50i,10463.0,95.57488292076842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5505.111111111111,3148.0,8903.0,7743.0,8871.0,81.0,434.0,1.0,1157.0,1157.0,1157.0,1157.0,1157.0,485.0,13797.707216494846,5924.0,151679.0,16287.0,142847.0,485.0,434.0,7296.6912442396315,2720.0,145663.0,9095.0,118911.0,unikernel_base
17,unikernel_50i,9437.0,105.9658789869662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,6412.142857142857,2950.0,9727.0,8583.0,9183.0,77.0,415.0,1.0,1099.0,1099.0,1099.0,1099.0,1099.0,508.0,12242.141732283464,6984.0,32831.0,16591.0,19487.0,508.0,415.0,6063.959036144578,2884.0,20351.0,8327.0,10135.0,unikernel_base
18,unikernel_50i,7986.0,125.2191334835963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,5125.533333333334,2850.0,8455.0,6811.0,7623.0,105.0,403.0,1.0,1136.0,1136.0,1136.0,1136.0,1136.0,492.0,10659.955284552845,5712.0,20479.0,13639.0,15015.0,492.0,403.0,5112.4466501240695,2538.0,17791.0,6795.0,8967.0,unikernel_base
19,unikernel_50i,8696.0,114.99540018399264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5868.586666666667,2792.0,9111.0,7503.0,8271.0,75.0,451.0,1.0,1202.0,1202.0,1202.0,1202.0,1202.0,474.0,11655.928270042194,6244.0,22991.0,15255.0,19487.0,474.0,451.0,5744.780487804878,2126.0,12383.0,7815.0,9511.0,unikernel_base
20,unikernel_50i,9035.0,110.68068622025457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6096.549295774648,3838.0,13239.0,7975.0,10519.0,71.0,432.0,1.0,1246.0,1246.0,1246.0,1246.0,1246.0,497.0,11829.13480885312,7424.0,21663.0,16087.0,19311.0,497.0,432.0,5951.574074074074,3054.0,12839.0,8495.0,11855.0,unikernel_base
21,unikernel_50i,10699.0,93.46667912889055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7681.283783783784,3578.0,73343.0,8255.0,71423.0,74.0,433.0,1.0,1229.0,1229.0,1229.0,1229.0,1229.0,493.0,13619.724137931034,7300.0,152063.0,14895.0,142719.0,493.0,433.0,7543.4618937644345,2882.0,142207.0,8027.0,124159.0,unikernel_base
22,unikernel_50i,9110.0,109.76948408342481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5616.105263157895,3868.0,8479.0,7051.0,8003.0,95.0,396.0,1.0,1212.0,1212.0,1212.0,1212.0,1212.0,509.0,11851.045186640471,7176.0,24191.0,16479.0,21135.0,509.0,396.0,6055.729797979798,3390.0,28623.0,8991.0,12255.0,unikernel_base
23,unikernel_50i,8668.0,115.36686663590217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,5992.518072289156,3954.0,9767.0,7819.0,9111.0,83.0,450.0,1.0,1188.0,1188.0,1188.0,1188.0,1188.0,467.0,11645.648822269808,7128.0,20863.0,14367.0,15455.0,467.0,450.0,5790.637777777778,3006.0,12455.0,7643.0,8807.0,unikernel_base
24,unikernel_50i,8576.0,116.6044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5496.397727272727,2664.0,9167.0,7983.0,9143.0,88.0,417.0,1.0,2455.0,2454.0,2455.0,2455.0,2455.0,495.0,11265.082828282828,6760.0,20607.0,13783.0,15519.0,495.0,417.0,5648.7961630695445,2482.0,24335.0,7707.0,8751.0,unikernel_base
25,unikernel_50i,8548.0,116.98642957416939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5650.304878048781,2640.0,9919.0,8255.0,8895.0,82.0,427.0,1.0,1477.0,1477.0,1477.0,1477.0,1477.0,491.0,11192.077393075357,6204.0,20287.0,14775.0,18383.0,491.0,427.0,5675.943793911007,2018.0,19407.0,8147.0,10287.0,unikernel_base
26,unikernel_50i,10988.0,91.00837277029487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,6351.070588235294,2750.0,15039.0,9143.0,12327.0,85.0,415.0,1.0,1162.0,1162.0,1162.0,1162.0,1162.0,500.0,14703.552,7764.0,150783.0,16231.0,145791.0,500.0,415.0,7109.002409638554,3332.0,140031.0,8455.0,65855.0,unikernel_base
