,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK",source
0,docker_6379i,10483.0,95.39254030334828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,6254.80808080808,3786.0,12535.0,8207.0,9431.0,99.0,403.0,1.0,1351.0,1351.0,1351.0,1351.0,1351.0,403.0,6669.116625310174,2998.0,154111.0,8655.0,12583.0,498.0,12860.674698795181,7684.0,100415.0,16415.0,50879.0,498.0,docker
1,docker_6379i,10638.0,94.00263207369807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,7487.481481481482,3858.0,115775.0,7939.0,10023.0,81.0,403.0,1.0,1283.0,1283.0,1283.0,1283.0,1283.0,403.0,6682.605459057072,2854.0,179327.0,8103.0,19343.0,516.0,12859.186046511628,7292.0,173055.0,16311.0,35423.0,516.0,docker
2,docker_6379i,10106.0,98.95111814763507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,6013.077922077922,2912.0,30143.0,7711.0,8079.0,77.0,434.0,1.0,1280.0,1280.0,1280.0,1280.0,1280.0,434.0,6266.354838709677,2762.0,106175.0,8167.0,10463.0,489.0,12851.112474437628,7092.0,146047.0,15855.0,36223.0,489.0,docker
3,docker_6379i,10145.0,98.57072449482504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6220.963855421687,3226.0,19455.0,8511.0,8831.0,83.0,435.0,1.0,1234.0,1234.0,1234.0,1234.0,1234.0,435.0,6360.673563218391,2570.0,72895.0,8479.0,21695.0,482.0,12731.091286307053,7032.0,175871.0,15623.0,35935.0,482.0,docker
4,docker_6379i,12696.0,78.76496534341526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6672.285714285715,2974.0,25087.0,8703.0,11951.0,84.0,437.0,1.0,1139.0,1139.0,1139.0,1139.0,1139.0,437.0,6882.837528604119,3090.0,142207.0,8615.0,17823.0,479.0,16831.498956158663,8376.0,251263.0,17823.0,148735.0,479.0,docker
5,docker_6379i,10410.0,96.06147934678194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,7264.9125,2994.0,90111.0,8631.0,17759.0,80.0,412.0,1.0,1583.0,1583.0,1583.0,1583.0,1583.0,412.0,6372.441747572816,2910.0,111807.0,8391.0,11567.0,508.0,12882.232283464567,6920.0,134655.0,15999.0,31247.0,508.0,docker
6,docker_6379i,10059.0,99.41346058256288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5822.222222222223,3194.0,14783.0,7279.0,7759.0,81.0,402.0,1.0,1376.0,1376.0,1376.0,1376.0,1376.0,402.0,6384.203980099503,3002.0,138111.0,8263.0,12431.0,517.0,12384.050290135396,6872.0,113663.0,15567.0,22095.0,517.0,docker
7,docker_6379i,9763.0,102.42753252074158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,5706.61038961039,3294.0,9095.0,7487.0,8639.0,77.0,406.0,1.0,1287.0,1287.0,1287.0,1287.0,1287.0,406.0,6067.741379310345,2700.0,143615.0,7719.0,9927.0,517.0,12218.371373307544,6808.0,65919.0,15471.0,41023.0,517.0,docker
8,docker_6379i,10013.0,99.87016878058525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,6057.53125,3772.0,9111.0,8027.0,8855.0,96.0,417.0,1.0,1186.0,1186.0,1186.0,1186.0,1186.0,417.0,6001.896882494005,3356.0,31407.0,8167.0,13759.0,487.0,12515.40862422998,6972.0,94079.0,15879.0,38655.0,487.0,docker
9,docker_6379i,10615.0,94.20631182289213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6125.4,3798.0,24223.0,8147.0,11135.0,80.0,385.0,1.0,1145.0,1145.0,1145.0,1145.0,1145.0,385.0,6138.6961038961035,2380.0,40063.0,7963.0,18015.0,535.0,12846.370093457945,6508.0,146687.0,16279.0,39327.0,535.0,docker
