,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)",source
0,unikernel_50i,9022.0,110.84016847705608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5545.2588235294115,3102.0,38815.0,6939.0,8051.0,85.0,401.0,1.0,1501.0,1501.0,1501.0,1501.0,1501.0,514.0,10960.66926070039,6292.0,134271.0,13983.0,35775.0,514.0,401.0,5999.134663341646,2636.0,207871.0,7647.0,12151.0,unikernel_dce
1,unikernel_50i,9725.0,102.82776349614396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5754.64705882353,2926.0,9095.0,7591.0,8743.0,85.0,415.0,1.0,1203.0,1203.0,1203.0,1203.0,1203.0,500.0,12625.16,7116.0,273407.0,16543.0,26783.0,500.0,415.0,5985.1325301204815,2060.0,36127.0,8479.0,10919.0,unikernel_dce
2,unikernel_50i,9729.0,102.78548668927948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5853.7375,3788.0,30463.0,6975.0,8271.0,80.0,411.0,1.0,1167.0,1167.0,1167.0,1167.0,1167.0,509.0,11400.554027504912,5988.0,37407.0,14903.0,18383.0,509.0,411.0,6950.620437956204,2658.0,289023.0,7919.0,18783.0,unikernel_dce
3,unikernel_50i,8803.0,113.59763716914688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5239.466666666666,2690.0,22399.0,6755.0,19583.0,90.0,433.0,1.0,1222.0,1222.0,1222.0,1222.0,1222.0,477.0,11462.863731656185,5220.0,266751.0,15159.0,27919.0,477.0,433.0,5219.043879907621,1893.0,29871.0,7375.0,12879.0,unikernel_dce
4,unikernel_50i,9107.0,109.80564401010211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5437.442105263158,2926.0,26111.0,7315.0,7959.0,95.0,374.0,1.0,1218.0,1218.0,1218.0,1218.0,1218.0,531.0,10881.171374764595,6244.0,50015.0,13887.0,34815.0,531.0,374.0,5622.486631016042,2520.0,41407.0,7075.0,34463.0,unikernel_dce
5,unikernel_50i,9337.0,107.1007818357074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,5102.662790697675,2846.0,9543.0,7247.0,8527.0,86.0,403.0,1.0,1168.0,1168.0,1168.0,1168.0,1168.0,511.0,11450.504892367906,6244.0,154367.0,14551.0,30623.0,511.0,403.0,5584.669975186104,2804.0,59871.0,7903.0,11439.0,unikernel_dce
6,unikernel_50i,9178.0,108.95619960775768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5174.333333333333,2944.0,8031.0,6643.0,7471.0,87.0,424.0,1.0,1189.0,1189.0,1189.0,1189.0,1189.0,489.0,11391.97137014315,7180.0,128447.0,14743.0,32799.0,489.0,424.0,5670.556603773585,2412.0,50815.0,8111.0,24575.0,unikernel_dce
7,unikernel_50i,9191.0,108.80208900010881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,5158.392405063291,2686.0,18719.0,7067.0,8043.0,79.0,408.0,1.0,1394.0,1394.0,1394.0,1394.0,1394.0,513.0,11556.077972709552,5856.0,252415.0,15063.0,30287.0,513.0,408.0,5359.921568627451,2514.0,43999.0,7327.0,9799.0,unikernel_dce
8,unikernel_50i,9828.0,101.75010175010175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,5267.647887323944,2794.0,7455.0,6855.0,7263.0,71.0,425.0,1.0,1433.0,1433.0,1433.0,1433.0,1433.0,504.0,11986.083333333334,6616.0,179327.0,16783.0,31423.0,504.0,425.0,5601.52,2310.0,112831.0,7435.0,9919.0,unikernel_dce
9,unikernel_50i,9257.0,108.02635843145728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,5674.178571428572,2764.0,26239.0,7919.0,10511.0,84.0,400.0,1.0,1270.0,1270.0,1270.0,1270.0,1270.0,516.0,11230.972868217053,6292.0,88575.0,15359.0,26287.0,516.0,400.0,5763.575,2248.0,107647.0,8215.0,14351.0,unikernel_dce
10,unikernel_50i,8979.0,111.37097672346586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4924.761904761905,2740.0,8575.0,6439.0,8139.0,84.0,408.0,1.0,1242.0,1242.0,1242.0,1242.0,1242.0,508.0,11116.688976377953,6108.0,140671.0,13959.0,37055.0,508.0,408.0,5480.357843137255,2702.0,33023.0,7611.0,16015.0,unikernel_dce
11,unikernel_50i,9144.0,109.36132983377078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,5270.538461538462,3038.0,14743.0,7259.0,9431.0,91.0,425.0,1.0,1262.0,1262.0,1262.0,1262.0,1262.0,484.0,11350.880165289256,6416.0,206591.0,13719.0,32927.0,484.0,425.0,5916.23294117647,2102.0,141567.0,7787.0,18655.0,unikernel_dce
12,unikernel_50i,9386.0,106.54165778819518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,5834.358974358975,2694.0,46303.0,7207.0,12287.0,78.0,443.0,1.0,1303.0,1303.0,1303.0,1303.0,1303.0,479.0,11434.296450939457,6572.0,57727.0,15671.0,34463.0,479.0,443.0,6159.474040632054,2846.0,229375.0,7723.0,19599.0,unikernel_dce
13,unikernel_50i,8720.0,114.6788990825688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,5425.0,3454.0,17439.0,8015.0,8695.0,67.0,437.0,1.0,1368.0,1368.0,1368.0,1368.0,1368.0,496.0,10968.629032258064,6172.0,45183.0,15575.0,38271.0,496.0,437.0,5328.894736842105,2576.0,28335.0,8247.0,12383.0,unikernel_dce
14,unikernel_50i,9457.0,105.74177857671566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5516.9384615384615,3344.0,8639.0,8279.0,8335.0,65.0,420.0,1.0,1307.0,1307.0,1307.0,1307.0,1307.0,515.0,11158.551456310679,6940.0,65663.0,14551.0,33631.0,515.0,420.0,5948.516666666666,2734.0,113535.0,8083.0,21375.0,unikernel_dce
15,unikernel_50i,9335.0,107.12372790573112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,5724.068493150685,3194.0,23855.0,8083.0,12863.0,73.0,398.0,1.0,1187.0,1187.0,1187.0,1187.0,1187.0,529.0,11771.992438563328,6196.0,264191.0,16959.0,34623.0,529.0,398.0,5446.002512562814,2868.0,46591.0,7739.0,12367.0,unikernel_dce
16,unikernel_50i,8976.0,111.40819964349376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5132.444444444444,2728.0,7759.0,6787.0,7651.0,90.0,412.0,1.0,1302.0,1302.0,1302.0,1302.0,1302.0,498.0,11223.883534136547,6404.0,118591.0,14463.0,25279.0,498.0,412.0,5285.888349514563,2350.0,40287.0,7539.0,9159.0,unikernel_dce
17,unikernel_50i,11227.0,89.07098957869422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,6738.26213592233,2914.0,141311.0,7803.0,10759.0,103.0,410.0,1.0,1277.0,1277.0,1277.0,1277.0,1277.0,487.0,13578.948665297741,7228.0,246911.0,15503.0,144767.0,487.0,410.0,7631.758536585366,2930.0,142975.0,8271.0,127167.0,unikernel_dce
18,unikernel_50i,10925.0,91.53318077803203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,9312.75294117647,2800.0,139391.0,9063.0,123647.0,85.0,390.0,1.0,1085.0,1085.0,1085.0,1085.0,1085.0,525.0,13376.255238095238,6136.0,153087.0,14807.0,145151.0,525.0,390.0,5888.330769230769,2566.0,139263.0,7787.0,17215.0,unikernel_dce
19,unikernel_50i,9272.0,107.85159620362381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,5419.734177215189,3458.0,19535.0,6691.0,8067.0,79.0,399.0,1.0,1492.0,1492.0,1492.0,1492.0,1492.0,522.0,11735.448275862069,6724.0,295935.0,14759.0,30479.0,522.0,399.0,5505.62656641604,2410.0,76543.0,7235.0,11223.0,unikernel_dce
20,unikernel_50i,8730.0,114.5475372279496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5579.26,2394.0,29343.0,7587.0,9551.0,100.0,415.0,1.0,1401.0,1401.0,1401.0,1401.0,1401.0,485.0,11513.921649484537,5904.0,301055.0,14783.0,21615.0,485.0,415.0,5285.390361445783,2716.0,15383.0,7179.0,11319.0,unikernel_dce
21,unikernel_50i,9758.0,102.48001639680263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5217.122222222222,3470.0,8375.0,8043.0,8223.0,90.0,400.0,1.0,1525.0,1525.0,1525.0,1525.0,1525.0,510.0,11579.180392156863,6132.0,228607.0,16031.0,31119.0,510.0,400.0,6389.905,2582.0,183935.0,8839.0,37855.0,unikernel_dce
22,unikernel_50i,10935.0,91.44947416552355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,6736.585106382979,2846.0,140287.0,6943.0,8967.0,94.0,402.0,1.0,1636.0,1636.0,1636.0,1636.0,1636.0,504.0,13025.007936507936,6168.0,152575.0,15263.0,133887.0,504.0,402.0,7259.485074626866,2630.0,141695.0,8039.0,124607.0,unikernel_dce
