,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,21:06:43,5,0,0,12877.228,81396,1567440,0,0,40,13,1011,322,62,3,34,2,0
1,21:06:44,5,0,0,12877.252,81404,1567432,0,0,40,13,1011,322,62,3,34,2,0
2,21:06:45,5,0,0,12867.648,81404,1572128,0,0,40,13,1011,322,62,3,34,2,0
3,21:06:46,8,0,0,12869.068,81404,1571940,0,0,40,13,1011,322,62,3,34,2,0
4,21:06:47,6,0,0,12868.792,81404,1570728,0,0,40,13,1011,322,62,3,34,2,0
5,21:06:48,5,0,0,12872.588,81404,1567572,0,0,40,13,1011,322,62,3,34,2,0
6,21:06:49,5,1,0,12864.004,81412,1577828,0,0,40,13,1010,322,62,3,34,2,0
7,21:06:50,5,0,0,12861.448,81412,1575464,0,0,40,13,1010,322,62,3,34,2,0
8,21:06:51,5,0,0,12863.936,81412,1573880,0,0,40,13,1010,322,62,3,34,2,0
9,21:06:52,9,0,0,12864.424,81412,1573064,0,0,40,13,1010,322,62,3,34,2,0
10,21:06:53,6,0,0,12870.008,81412,1569068,0,0,40,13,1010,322,62,3,34,2,0
11,21:06:54,5,1,0,12870.44,81420,1568972,0,0,40,13,1009,322,62,3,34,2,0
12,21:06:55,5,0,0,12862.296,81420,1574492,0,0,40,13,1009,322,62,3,34,2,0
13,21:06:56,5,0,0,12867.064,81420,1572328,0,0,40,13,1009,322,62,3,34,2,0
14,21:06:57,7,0,0,12849.532,81420,1572088,0,0,40,13,1009,322,62,3,34,2,0
15,21:06:58,5,0,0,12811.128,81420,1567568,0,0,40,13,1009,322,62,3,34,2,0
16,21:06:59,7,1,0,12791.668,81428,1567472,0,0,40,13,1009,323,62,3,34,2,0
17,21:07:00,5,0,0,12695.736,81428,1572872,0,0,40,13,1009,323,62,3,34,2,0
18,21:07:01,5,0,0,12665.828,81428,1572400,0,0,40,13,1009,324,62,3,34,2,0
