,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,20:38:28,5,0,0,12921.392,77968,1526268,0,0,71,15,915,1540,62,2,32,3,0
1,20:38:29,5,0,0,12922.156,77976,1525240,0,0,71,15,915,1540,62,2,32,3,0
2,20:38:30,5,0,0,12914.304,77976,1531948,0,0,71,15,915,1539,62,2,32,3,0
3,20:38:31,7,0,0,12918.424,77976,1527360,0,0,71,15,915,1538,62,2,32,3,0
4,20:38:32,5,0,0,12918.036,77976,1527424,0,0,71,15,914,1538,62,2,32,3,0
5,20:38:33,5,0,0,12919.904,77976,1526728,0,0,71,15,914,1537,62,2,32,3,0
6,20:38:34,5,1,0,12925.04,77984,1525420,0,0,71,15,914,1537,62,2,32,3,0
7,20:38:35,5,0,0,12928.424,77984,1522028,0,0,71,15,913,1536,62,2,32,3,0
8,20:38:36,9,0,0,12928.432,77984,1521960,0,0,70,15,913,1535,62,2,32,3,0
9,20:38:37,5,0,0,12924.92,77984,1525920,0,0,70,15,913,1535,62,2,32,3,0
10,20:38:38,5,0,0,12929.528,77984,1524908,0,0,70,15,913,1534,62,2,32,3,0
11,20:38:39,5,1,0,12930.472,77992,1523852,0,0,70,15,912,1533,62,2,32,3,0
12,20:38:40,5,0,0,12932.212,77992,1520460,0,0,70,15,912,1533,62,2,32,3,0
13,20:38:41,5,0,0,12929.92,77992,1520396,0,0,70,15,912,1532,62,2,32,3,0
14,20:38:42,9,0,0,12898.064,77992,1526012,0,0,70,15,912,1532,62,2,32,3,0
15,20:38:43,13,0,0,12861.308,77992,1524908,0,0,70,14,912,1532,62,2,32,3,0
16,20:38:44,8,1,0,12779.712,78000,1523948,0,0,70,14,912,1532,62,2,32,3,0
17,20:38:45,5,0,0,12751.376,78000,1520556,0,0,70,14,912,1533,62,2,32,3,0
18,20:38:46,5,0,0,12706.224,78000,1520496,0,0,70,15,913,1534,62,2,32,3,0
19,20:38:47,7,0,0,12666.58,78000,1526168,0,0,70,15,913,1534,62,2,32,3,0
20,20:38:48,5,0,0,12610.184,78000,1525580,0,0,70,15,913,1535,62,2,32,3,0
21,20:38:49,5,1,0,12581.164,78008,1524876,0,0,70,15,914,1536,62,2,32,3,0
22,20:38:50,5,0,0,12569.82,78008,1520840,0,0,70,15,914,1537,62,2,32,3,0
23,20:38:51,9,0,0,12562.888,78008,1520780,0,0,70,14,914,1537,62,2,32,3,0
24,20:38:53,7,0,0,12557.196,78008,1524792,0,0,70,14,914,1537,62,2,32,3,0
25,20:38:54,8,0,0,12557.016,78008,1524528,0,0,70,14,915,1538,62,2,32,3,0
26,20:38:55,10,1,0,12557.864,78016,1523764,0,0,70,14,915,1538,62,2,32,3,0
27,20:38:56,5,0,0,12562.796,78016,1520312,0,0,70,14,915,1538,62,2,32,3,0
28,20:38:57,6,0,0,12559.468,78016,1520248,0,0,70,14,915,1538,62,2,32,3,0
29,20:38:58,6,0,0,12553.948,78016,1524200,0,0,70,14,915,1538,62,2,32,3,0
30,20:38:59,10,0,0,12557.28,78016,1523928,0,0,70,14,915,1539,62,2,32,3,0
31,20:39:00,8,0,0,12559.788,78024,1520876,0,0,70,14,916,1539,62,2,32,3,0
32,20:39:01,8,0,0,12561.056,78024,1520420,0,0,70,14,916,1540,62,2,32,3,0
33,20:39:02,10,0,0,12565.136,78024,1523480,0,0,70,14,916,1540,62,2,32,3,0
34,20:39:03,8,0,0,12559.44,78024,1524360,0,0,70,14,916,1540,62,2,32,3,0
35,20:39:04,8,0,0,12559.58,78024,1524088,0,0,70,14,916,1541,62,2,32,3,0
36,20:39:05,6,1,0,12562.724,78032,1520480,0,0,70,14,917,1542,62,2,32,3,0
37,20:39:06,5,0,0,12562.196,78032,1520364,0,0,70,14,917,1542,62,2,32,3,0
38,20:39:07,10,0,0,12559.756,78032,1523756,0,0,70,14,917,1543,62,2,32,3,0
39,20:39:08,5,0,0,12559.32,78032,1524396,0,0,69,14,918,1543,62,2,32,3,0
40,20:39:09,5,0,0,12559.32,78032,1524124,0,0,69,14,918,1543,62,2,32,3,0
41,20:39:10,5,1,0,12561.692,78040,1520860,0,0,69,14,918,1544,62,2,32,3,0
42,20:39:11,5,0,0,12565.676,78040,1520588,0,0,69,14,918,1544,62,2,32,3,0
43,20:39:12,5,0,0,12560.176,78044,1523776,0,0,69,14,919,1545,62,2,32,3,0
44,20:39:13,5,0,0,12551.944,78044,1526984,0,0,69,14,919,1545,62,2,32,3,0
45,20:39:14,10,0,0,12551.588,78044,1525684,0,0,69,14,919,1546,62,2,32,3,0
46,20:39:15,5,1,0,12556.772,78052,1521496,0,0,69,14,919,1547,62,2,32,3,0
47,20:39:16,9,0,0,12557.304,78052,1521324,0,0,69,14,920,1547,62,2,32,3,0
48,20:39:17,7,0,0,12550.16,78052,1524984,0,0,69,14,920,1547,62,2,32,3,0
49,20:39:18,5,0,0,12548.932,78052,1525292,0,0,69,14,920,1548,62,2,32,3,0
50,20:39:19,5,0,0,12549.792,78052,1524348,0,0,69,14,920,1549,62,2,32,3,0
51,20:39:20,8,1,0,12548.524,78060,1521292,0,0,69,14,921,1549,62,2,32,3,0
52,20:39:21,5,0,0,12548.624,78060,1521860,0,0,69,14,921,1549,62,2,32,3,0
53,20:39:22,7,1,0,12542.8,78064,1525652,0,0,69,14,921,1549,62,2,32,3,0
54,20:39:23,5,0,0,12546.196,78064,1524808,0,0,69,14,921,1549,62,2,32,3,0
55,20:39:25,8,0,0,12545.144,78064,1524444,0,0,69,14,921,1550,62,2,32,3,0
56,20:39:26,7,1,0,12548.8,78076,1521380,0,0,69,14,921,1550,62,2,32,3,0
57,20:39:27,7,0,0,12548.876,78076,1521180,0,0,69,14,921,1550,62,2,32,3,0
