,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,20:38:28,16229428,1703792,12921644,248812,1603992,14325.436415999999,2097148,0,2097148
1,20:38:29,16229428,1704056,12922156,248012,1603216,14325.985279999999,2097148,0,2097148
2,20:38:30,16229428,1705468,12914296,254440,1609664,14317.95712,2097148,0,2097148
3,20:38:31,16229428,1705732,12918360,249964,1605336,14322.270208,2097148,0,2097148
4,20:38:32,16229428,1705968,12918060,250008,1605400,14321.983488,2097148,0,2097148
5,20:38:33,16229428,1704820,12920164,249032,1604444,14324.158464,2097148,0,2097148
6,20:38:34,16229428,1701244,12924780,247972,1603404,14328.905728,2097148,0,2097148
7,20:38:35,16229428,1700732,12928684,244556,1600012,14332.928,2097148,0,2097148
8,20:38:36,16229428,1701368,12928116,244472,1599944,14332.362752,2097148,0,2097148
9,20:38:37,16229428,1700784,12924740,248408,1603904,14328.930304,2097148,0,2097148
10,20:38:38,16229428,1696656,12929880,247376,1602892,14334.214144,2097148,0,2097148
11,20:38:39,16229428,1697348,12930236,246308,1601844,14334.595072,2097148,0,2097148
12,20:38:40,16229428,1698504,12932472,242892,1598452,14336.909312,2097148,0,2097148
13,20:38:41,16229428,1701452,12929588,242808,1598388,14333.976576,2097148,0,2097148
14,20:38:42,16229428,1727360,12898064,248400,1604004,14301.720576,2097148,0,2097148
15,20:38:43,16229428,1765832,12860696,247280,1602900,14263.472128,2097148,0,2097148
16,20:38:44,16229428,1847248,12780232,246308,1601948,14181.097472,2097148,0,2097148
17,20:38:45,16229428,1878976,12751896,242892,1598556,14152.101888,2097148,0,2097148
18,20:38:46,16229428,1925260,12705672,242808,1598496,14104.797184,2097148,0,2097148
19,20:38:47,16229428,1958100,12667160,248464,1604168,14065.377279999999,2097148,0,2097148
20,20:38:48,16229428,2016012,12609836,247856,1603580,14006.697983999999,2097148,0,2097148
21,20:38:49,16229428,2045476,12581068,247144,1602884,13977.255936,2097148,0,2097148
22,20:38:50,16229428,2061028,12569552,243076,1598848,13965.49632,2097148,0,2097148
23,20:38:51,16229428,2068156,12562484,242872,1598788,13958.406143999999,2097148,0,2097148
24,20:38:53,16229428,2069904,12556724,246864,1602800,13952.528384,2097148,0,2097148
25,20:38:54,16229428,2070120,12556772,246576,1602536,13952.598016,2097148,0,2097148
26,20:38:55,16229428,2069524,12558124,245796,1601780,13954.007039999999,2097148,0,2097148
27,20:38:56,16229428,2068304,12562796,242316,1598328,13958.81984,2097148,0,2097148
28,20:38:57,16229428,2071104,12560060,242232,1598264,13956.038655999999,2097148,0,2097148
29,20:38:58,16229428,2072860,12554348,246160,1602220,13950.21824,2097148,0,2097148
30,20:38:59,16229428,2069700,12557784,245872,1601944,13953.748991999999,2097148,0,2097148
31,20:39:00,16229428,2069724,12560804,242808,1598900,13956.857855999999,2097148,0,2097148
32,20:39:01,16229428,2070236,12560748,242324,1598444,13956.820991999999,2097148,0,2097148
33,20:39:02,16229428,2063048,12564876,245360,1601504,13961.080832,2097148,0,2097148
34,20:39:03,16229428,2066820,12560224,246224,1602384,13956.333568,2097148,0,2097148
35,20:39:04,16229428,2069196,12558380,245676,1601852,13954.461695999998,2097148,0,2097148
36,20:39:05,16229428,2068480,12562436,242316,1598512,13958.63552,2097148,0,2097148
37,20:39:06,16229428,2068576,12562456,242168,1598396,13958.688768,2097148,0,2097148
