,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
0,21:16:33,c13cd04135b7,docker_redis_5,5,0.18,1.896873984,419.4304,0.45%,0.00266,0.0,0.647,0.0,4
1,21:16:33,9165d1fca55c,docker_redis_3,3,0.18,1.7532190719999998,419.4304,0.42%,0.00276,0.0,0.537,0.0,4
2,21:16:33,b34edb7dd869,docker_redis_2,2,0.17,1.843396608,419.4304,0.44%,0.00276,0.0,0.659,0.0,4
3,21:16:33,21f2434e9a81,docker_redis_1,1,0.16,1.6179527679999999,419.4304,0.39%,0.00276,0.0,0.254,0.0,4
4,21:16:33,12848648839f,docker_redis_4,4,0.18,2.113929216,419.4304,0.50%,0.00289,0.0,1.06,0.0,4
5,21:16:34,c13cd04135b7,docker_redis_5,5,0.18,1.8926796799999999,419.4304,0.45%,0.00276,0.0,0.647,0.0,4
6,21:16:34,9165d1fca55c,docker_redis_3,3,0.19,1.7532190719999998,419.4304,0.42%,0.00296,0.0,0.537,0.0,4
7,21:16:34,b34edb7dd869,docker_redis_2,2,0.19,1.843396608,419.4304,0.44%,0.00296,0.0,0.659,0.0,4
8,21:16:34,21f2434e9a81,docker_redis_1,1,0.18,1.6179527679999999,419.4304,0.39%,0.00296,0.0,0.254,0.0,4
9,21:16:34,12848648839f,docker_redis_4,4,0.20,2.113929216,419.4304,0.50%,0.00309,0.0,1.06,0.0,4
10,21:16:35,c13cd04135b7,docker_redis_5,5,0.20,1.8926796799999999,419.4304,0.45%,0.00296,0.0,0.647,0.0,4
11,21:16:35,9165d1fca55c,docker_redis_3,3,0.20,1.7532190719999998,419.4304,0.42%,0.00307,0.0,0.537,0.0,4
12,21:16:35,b34edb7dd869,docker_redis_2,2,0.21,1.843396608,419.4304,0.44%,0.00307,0.0,0.659,0.0,4
13,21:16:35,21f2434e9a81,docker_redis_1,1,0.20,1.6179527679999999,419.4304,0.39%,0.00307,0.0,0.254,0.0,4
14,21:16:35,12848648839f,docker_redis_4,4,0.20,2.113929216,419.4304,0.50%,0.0032,0.0,1.06,0.0,4
15,21:16:36,c13cd04135b7,docker_redis_5,5,0.21,1.8926796799999999,419.4304,0.45%,0.00318,0.0,0.647,0.0,4
16,21:16:36,9165d1fca55c,docker_redis_3,3,0.19,1.7532190719999998,419.4304,0.42%,0.00345,0.0,0.537,0.0,4
17,21:16:36,b34edb7dd869,docker_redis_2,2,0.20,1.843396608,419.4304,0.44%,0.00345,0.0,0.659,0.0,4
18,21:16:36,21f2434e9a81,docker_redis_1,1,0.21,1.6179527679999999,419.4304,0.39%,0.00345,0.0,0.254,0.0,4
19,21:16:36,12848648839f,docker_redis_4,4,0.19,2.113929216,419.4304,0.50%,0.00358,0.0,1.06,0.0,4
20,21:16:37,c13cd04135b7,docker_redis_5,5,0.20,1.896873984,419.4304,0.45%,0.00345,0.0,0.647,0.0,4
21,21:16:37,9165d1fca55c,docker_redis_3,3,0.16,1.7532190719999998,419.4304,0.42%,0.00345,0.0,0.537,0.0,4
22,21:16:37,b34edb7dd869,docker_redis_2,2,0.16,1.843396608,419.4304,0.44%,0.00345,0.0,0.659,0.0,4
23,21:16:37,21f2434e9a81,docker_redis_1,1,0.20,1.6179527679999999,419.4304,0.39%,0.00345,0.0,0.254,0.0,4
24,21:16:37,12848648839f,docker_redis_4,4,0.16,2.113929216,419.4304,0.50%,0.00358,0.0,1.06,0.0,4
25,21:16:38,c13cd04135b7,docker_redis_5,5,0.19,1.896873984,419.4304,0.45%,0.00345,0.0,0.647,0.0,4
26,21:16:38,9165d1fca55c,docker_redis_3,3,0.20,1.7532190719999998,419.4304,0.42%,0.00345,0.0,0.537,0.0,4
