,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,21:06:43,16229428,1703624,12876968,244928,1648836,14328.610815999999,2097148,0,2097148
1,21:06:44,16229428,1703512,12877080,244892,1648836,14328.762368,2097148,0,2097148
2,21:06:45,16229428,1707988,12867908,249572,1653532,14319.39072,2097148,0,2097148
3,21:06:46,16229428,1707016,12869068,249360,1653344,14320.603136,2097148,0,2097148
4,21:06:47,16229428,1708032,12869264,248128,1652132,14320.82432,2097148,0,2097148
5,21:06:48,16229428,1707872,12872580,244956,1648976,14324.236288,2097148,0,2097148
6,21:06:49,16229428,1706420,12863768,255204,1659240,14315.229184,2097148,0,2097148
7,21:06:50,16229428,1710844,12861708,252812,1656876,14313.14432,2097148,0,2097148
8,21:06:51,16229428,1710208,12863928,251208,1655292,14315.43808,2097148,0,2097148
9,21:06:52,16229428,1710640,12864312,250376,1654476,14315.847679999999,2097148,0,2097148
10,21:06:53,16229428,1709176,12869772,246356,1650480,14321.463296,2097148,0,2097148
11,21:06:54,16229428,1709204,12869832,246248,1650392,14321.545215999999,2097148,0,2097148
12,21:06:55,16229428,1711504,12862012,251744,1655912,14313.562112,2097148,0,2097148
13,21:06:56,16229428,1708892,12866788,249560,1653748,14318.473215999999,2097148,0,2097148
14,21:06:57,16229428,1726128,12850312,248776,1652988,14301.626368,2097148,0,2097148
15,21:06:58,16229428,1768532,12811908,244756,1648988,14262.321151999999,2097148,0,2097148
16,21:06:59,16229428,1789132,12791396,244648,1648900,14241.333247999999,2097148,0,2097148
17,21:07:00,16229428,1879148,12695980,250024,1654300,14143.655936,2097148,0,2097148
18,21:07:01,16229428,1909944,12665656,249512,1653828,14112.64512,2097148,0,2097148
19,21:07:02,16229428,1942248,12634060,248784,1653120,14080.311296,2097148,0,2097148
20,21:07:03,16229428,2017292,12563028,244756,1649108,14007.590912,2097148,0,2097148
21,21:07:04,16229428,2038796,12541616,244648,1649016,13985.681407999999,2097148,0,2097148
22,21:07:05,16229428,2076532,12498636,249856,1654260,13941.706752,2097148,0,2097148
23,21:07:06,16229428,2075908,12499596,249504,1653924,13942.706176,2097148,0,2097148
24,21:07:08,16229428,2077048,12499168,248776,1653212,13942.284287999999,2097148,0,2097148
