,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,12:22:03,16229432,3023732,11423792,253376,1781908,12959.854592,2097148,0,2097148
1,12:22:04,16229432,3020996,11425932,253936,1782504,12962.082816,2097148,0,2097148
2,12:22:05,16229432,3020944,11426208,253676,1782280,12962.402304,2097148,0,2097148
3,12:22:07,16229432,3033728,11406340,260464,1789364,12942.094336,2097148,0,2097148
4,12:22:08,16229432,3033336,11407600,259816,1788496,12943.42144,2097148,0,2097148
5,12:22:09,16229432,3037916,11404484,258312,1787032,12940.275711999999,2097148,0,2097148
6,12:22:10,16229432,3039848,11404136,256680,1785448,12939.972608,2097148,0,2097148
7,12:22:11,16229432,3025816,11418604,256228,1785012,12954.804224,2097148,0,2097148
8,12:22:13,16229432,3026620,11420864,253124,1781948,12957.151232,2097148,0,2097148
9,12:22:14,16229432,3025572,11421840,253160,1782020,12958.195711999999,2097148,0,2097148
10,12:22:15,16229432,3022932,11424328,253268,1782172,12960.78848,2097148,0,2097148
11,12:22:16,16229432,3019236,11427800,253444,1782396,12964.388863999999,2097148,0,2097148
12,12:22:17,16229432,3117900,11329364,253184,1782168,12863.623168,2097148,0,2097148
13,12:22:19,16229432,3185388,11265060,249956,1778984,12797.816831999999,2097148,0,2097148
14,12:22:20,16229432,3244032,11203000,253332,1782400,12734.312447999999,2097148,0,2097148
15,12:22:21,16229432,3320332,11126352,253648,1782748,12655.857664,2097148,0,2097148
16,12:22:22,16229432,3569864,10876280,254152,1783288,12399.8208,2097148,0,2097148
17,12:22:23,16229432,3660400,10789036,250820,1779996,12310.523904,2097148,0,2097148
18,12:22:25,16229432,3696456,10749716,254036,1783260,12270.309376,2097148,0,2097148
19,12:22:26,16229432,3834148,10612136,253888,1783148,12129.460223999999,2097148,0,2097148
20,12:22:27,16229432,3874752,10571744,253640,1782936,12088.13568,2097148,0,2097148
21,12:22:28,16229432,3953152,10495972,250984,1780308,12010.582016,2097148,0,2097148
22,12:22:29,16229432,4161860,10284356,253844,1783216,11793.928192,2097148,0,2097148
23,12:22:31,16229432,4209212,10236408,254404,1783812,11744.874496,2097148,0,2097148
24,12:22:32,16229432,4307980,10138376,253628,1783076,11644.526592,2097148,0,2097148
25,12:22:33,16229432,4423080,10023356,253512,1782996,11526.782975999999,2097148,0,2097148
26,12:22:34,16229432,4468516,9981416,249992,1779500,11483.865087999999,2097148,0,2097148
27,12:22:35,16229432,4490736,9955784,253368,1782912,11457.658879999999,2097148,0,2097148
28,12:22:37,16229432,4490248,9956024,253576,1783160,11457.9456,2097148,0,2097148
29,12:22:38,16229432,4490236,9956060,253512,1783136,11458.023423999999,2097148,0,2097148
30,12:22:39,16229432,4496596,9952964,250200,1779872,11454.902272,2097148,0,2097148
31,12:22:40,16229432,4495616,9950744,253336,1783072,11452.68224,2097148,0,2097148
32,12:22:41,16229432,4497260,9948780,253640,1783392,11450.695679999999,2097148,0,2097148
33,12:22:43,16229432,4497836,9948360,253448,1783236,11450.302464,2097148,0,2097148
34,12:22:44,16229432,4495020,9954404,250184,1780008,11456.524287999999,2097148,0,2097148
35,12:22:45,16229432,4495756,9953732,250088,1779944,11455.868928,2097148,0,2097148
36,12:22:46,16229432,4497692,9945748,256072,1785992,11447.762944,2097148,0,2097148
37,12:22:47,16229432,4497040,9947416,255040,1784976,11449.48736,2097148,0,2097148
38,12:22:49,16229432,4497040,9948344,254072,1784048,11450.4704,2097148,0,2097148
39,12:22:50,16229432,4497128,9950356,251940,1781948,11452.571648,2097148,0,2097148
40,12:22:51,16229432,4497136,9947384,254868,1784912,11449.565184,2097148,0,2097148
41,12:22:52,16229432,4498172,9945716,255432,1785544,11447.922687999999,2097148,0,2097148
42,12:22:53,16229432,4498676,9947048,253576,1783708,11449.307136,2097148,0,2097148
43,12:22:55,16229432,4498964,9950104,250200,1780364,11452.469248,2097148,0,2097148
44,12:22:56,16229432,4493480,9955792,249956,1780160,11458.334719999999,2097148,0,2097148
45,12:22:57,16229432,4495792,9949800,253592,1783840,11452.243967999999,2097148,0,2097148
46,12:22:58,16229432,4495700,9949720,253704,1784012,11452.223488,2097148,0,2097148
47,12:22:59,16229432,4497152,9947736,254224,1784544,11450.20416,2097148,0,2097148
48,12:23:01,16229432,4496296,9952076,250704,1781060,11454.685184,2097148,0,2097148
49,12:23:02,16229432,4494596,9950268,254180,1784568,11452.874752,2097148,0,2097148
50,12:23:03,16229432,4495792,9948660,254552,1784980,11451.265024,2097148,0,2097148
51,12:23:04,16229432,4496764,9950864,251312,1781804,11453.579264,2097148,0,2097148
52,12:23:05,16229432,4497376,9951284,250276,1780772,11454.021632,2097148,0,2097148
53,12:23:07,16229432,4497168,9948548,253184,1783716,11451.256832,2097148,0,2097148
54,12:23:08,16229432,4503824,9941368,253668,1784240,11443.945472,2097148,0,2097148
55,12:23:09,16229432,4498488,9946496,253832,1784448,11449.237503999999,2097148,0,2097148
56,12:23:10,16229432,4498280,9946836,253640,1784316,11449.638912,2097148,0,2097148
57,12:23:11,16229432,4499968,9947756,251016,1781708,11450.601472,2097148,0,2097148
58,12:23:12,16229432,4501456,9942916,254328,1785060,11445.690368,2097148,0,2097148
59,12:23:14,16229432,4501996,9941968,254568,1785468,11444.891647999999,2097148,0,2097148
60,12:23:15,16229432,4503824,9941076,253596,1784532,11444.015104,2097148,0,2097148
61,12:23:16,16229432,4503160,9944808,250492,1781464,11447.873536,2097148,0,2097148
62,12:23:17,16229432,4496784,9948200,253432,1784448,11451.392,2097148,0,2097148
63,12:23:18,16229432,4499688,9944892,253800,1784852,11448.041471999999,2097148,0,2097148
64,12:23:20,16229432,4499728,9944816,253800,1784888,11448.000511999999,2097148,0,2097148
65,12:23:21,16229432,4499100,9945080,254128,1785252,11448.307712,2097148,0,2097148
66,12:23:22,16229432,4499952,9947208,251112,1782272,11450.519552,2097148,0,2097148
67,12:23:23,16229432,4501792,9941668,254760,1785972,11444.89984,2097148,0,2097148
68,12:23:24,16229432,4502160,9942040,253980,1785232,11445.321727999999,2097148,0,2097148
69,12:23:26,16229432,4502208,9942332,253604,1784892,11445.657599999999,2097148,0,2097148
70,12:23:27,16229432,4502776,9944784,250552,1781872,11448.201216,2097148,0,2097148
71,12:23:28,16229432,4501524,9943284,253236,1784624,11446.730752,2097148,0,2097148
72,12:23:29,16229432,4499656,9944500,253864,1785276,11447.996416,2097148,0,2097148
73,12:23:31,16229432,4499900,9947532,250552,1782000,11451.142144,2097148,0,2097148
74,12:23:32,16229432,4500744,9947124,250084,1781564,11450.75712,2097148,0,2097148
75,12:23:33,16229432,4499564,9945148,253204,1784720,11448.770559999999,2097148,0,2097148
76,12:23:34,16229432,4515132,9928196,254504,1786104,11431.493632,2097148,0,2097148
