,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
0,17:13:12,8742a3e71f2d,docker_redis_4,4,0.17,1.5969812479999999,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
1,17:13:12,2500c8b754af,docker_redis_7,7,0.21,1.6420700160000001,209.7152,0.78%,0.00286,0.0,0.0492,0.0,4
2,17:13:12,2565180e4194,docker_redis_17,17,0.16,1.59383552,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
3,17:13:12,7325c06f2118,docker_redis_13,13,0.18,1.589641216,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
4,17:13:12,8c421da2916a,docker_redis_15,15,0.21,2.052063232,209.7152,0.98%,0.00337,0.0,0.664,0.0,4
5,17:13:12,70a4e04f157f,docker_redis_16,16,0.17,1.585446912,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
6,17:13:12,5f7572e6bb3c,docker_redis_12,12,0.22,1.601175552,209.7152,0.76%,0.00286,0.0,0.344,0.0,4
7,17:13:12,f2175a9808e6,docker_redis_6,6,0.23,2.080374784,209.7152,0.99%,0.00286,0.0,0.729,0.0,4
8,17:13:12,491fb2cc6494,docker_redis_19,19,0.17,1.5969812479999999,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
9,17:13:12,d7ab1393c491,docker_redis_14,14,0.19,1.59383552,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
10,17:13:12,79b7f122c69d,docker_redis_9,9,0.22,1.7532190719999998,209.7152,0.84%,0.00286,0.0,0.344,0.0,4
11,17:13:12,c9f29d0ecabd,docker_redis_3,3,0.23,1.601175552,209.7152,0.76%,0.00286,0.0,0.168,0.0,4
12,17:13:12,8da8f5a11643,docker_redis_18,18,0.18,1.585446912,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
13,17:13:12,7512f2b32bc9,docker_redis_1,1,0.17,1.589641216,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
14,17:13:12,e361484765f5,docker_redis_2,2,0.17,1.59383552,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
15,17:13:12,0ca75c89c173,docker_redis_11,11,0.23,1.60956416,209.7152,0.77%,0.00286,0.0,0.0532,0.0,4
16,17:13:12,8c02cce8b597,docker_redis_8,8,0.22,1.5969812479999999,209.7152,0.76%,0.00286,0.0,0.5,0.0,4
17,17:13:12,5f67fc5899f2,docker_redis_5,5,0.18,1.8108907520000002,209.7152,0.86%,0.00286,0.0,0.36,0.0,4
18,17:13:12,8ea2ea91f32d,docker_redis_20,20,0.18,1.5969812479999999,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
19,17:13:12,df119f26f540,docker_redis_10,10,0.18,1.59383552,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
20,17:13:13,8742a3e71f2d,docker_redis_4,4,0.17,1.5969812479999999,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
21,17:13:13,2500c8b754af,docker_redis_7,7,0.22,1.6420700160000001,209.7152,0.78%,0.00286,0.0,0.0492,0.0,4
22,17:13:13,2565180e4194,docker_redis_17,17,0.20,1.59383552,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
23,17:13:13,7325c06f2118,docker_redis_13,13,0.18,1.589641216,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
24,17:13:13,8c421da2916a,docker_redis_15,15,0.21,2.052063232,209.7152,0.98%,0.00348,0.0,0.664,0.0,4
25,17:13:13,70a4e04f157f,docker_redis_16,16,0.17,1.585446912,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
26,17:13:13,5f7572e6bb3c,docker_redis_12,12,0.20,1.601175552,209.7152,0.76%,0.00297,0.0,0.344,0.0,4
27,17:13:13,f2175a9808e6,docker_redis_6,6,0.21,2.080374784,209.7152,0.99%,0.00297,0.0,0.729,0.0,4
28,17:13:13,491fb2cc6494,docker_redis_19,19,0.14,1.5969812479999999,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
29,17:13:13,d7ab1393c491,docker_redis_14,14,0.18,1.59383552,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
30,17:13:13,79b7f122c69d,docker_redis_9,9,0.21,1.7532190719999998,209.7152,0.84%,0.00286,0.0,0.344,0.0,4
31,17:13:13,c9f29d0ecabd,docker_redis_3,3,0.22,1.601175552,209.7152,0.76%,0.00286,0.0,0.168,0.0,4
32,17:13:13,8da8f5a11643,docker_redis_18,18,0.18,1.585446912,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
33,17:13:13,7512f2b32bc9,docker_redis_1,1,0.17,1.589641216,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
34,17:13:13,e361484765f5,docker_redis_2,2,0.17,1.59383552,209.7152,0.76%,0.00263,0.0,0.0,0.0,4
35,17:13:13,0ca75c89c173,docker_redis_11,11,0.19,1.60956416,209.7152,0.77%,0.00297,0.0,0.0532,0.0,4
36,17:13:13,8c02cce8b597,docker_redis_8,8,0.19,1.59383552,209.7152,0.76%,0.00286,0.0,0.5,0.0,4
37,17:13:13,5f67fc5899f2,docker_redis_5,5,0.21,1.8108907520000002,209.7152,0.86%,0.00297,0.0,0.36,0.0,4
38,17:13:13,8ea2ea91f32d,docker_redis_20,20,0.18,1.5969812479999999,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
39,17:13:13,df119f26f540,docker_redis_10,10,0.18,1.59383552,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
40,17:13:15,8742a3e71f2d,docker_redis_4,4,0.18,1.5969812479999999,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
41,17:13:15,2500c8b754af,docker_redis_7,7,0.20,1.6420700160000001,209.7152,0.78%,0.00297,0.0,0.0492,0.0,4
42,17:13:15,2565180e4194,docker_redis_17,17,0.20,1.59383552,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
43,17:13:15,7325c06f2118,docker_redis_13,13,0.16,1.589641216,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
44,17:13:15,8c421da2916a,docker_redis_15,15,0.20,2.052063232,209.7152,0.98%,0.00348,0.0,0.664,0.0,4
45,17:13:15,70a4e04f157f,docker_redis_16,16,0.17,1.585446912,209.7152,0.76%,0.00263,0.0,0.0,0.0,4
46,17:13:15,5f7572e6bb3c,docker_redis_12,12,0.19,1.601175552,209.7152,0.76%,0.00297,0.0,0.344,0.0,4
47,17:13:15,f2175a9808e6,docker_redis_6,6,0.20,2.080374784,209.7152,0.99%,0.00297,0.0,0.729,0.0,4
48,17:13:15,491fb2cc6494,docker_redis_19,19,0.16,1.5969812479999999,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
