,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK",source
0,docker_6379i,10595.0,94.38414346389807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6209.3452380952385,3286.0,8239.0,7827.0,8099.0,84.0,417.0,1.0,1407.0,1407.0,1407.0,1407.0,1407.0,417.0,6852.942446043166,2624.0,184703.0,8959.0,17199.0,499.0,12992.19238476954,7716.0,84095.0,16239.0,26623.0,499.0,docker
1,docker_6379i,11353.0,88.08244516867788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6284.681818181818,2768.0,22127.0,9143.0,11087.0,88.0,425.0,1.0,1367.0,1367.0,1367.0,1367.0,1367.0,425.0,7429.249411764706,2620.0,272127.0,9559.0,25807.0,487.0,13538.895277207392,7296.0,154879.0,17727.0,42079.0,487.0,docker
2,docker_6379i,13075.0,76.48183556405354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,5763.972222222223,3526.0,14439.0,7771.0,13039.0,108.0,409.0,1.0,1320.0,1320.0,1320.0,1320.0,1320.0,409.0,9907.369193154034,1754.0,514303.0,12823.0,131199.0,483.0,15080.728778467908,6492.0,154751.0,32895.0,94463.0,483.0,docker
3,docker_6379i,10712.0,93.35324869305452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,5903.450549450549,3114.0,10791.0,8191.0,9039.0,91.0,395.0,1.0,1294.0,1294.0,1294.0,1294.0,1294.0,395.0,7059.453164556962,2626.0,415743.0,8023.0,17567.0,514.0,13120.941634241246,7204.0,110143.0,18367.0,32063.0,514.0,docker
4,docker_6379i,11743.0,85.15711487694797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5906.098765432099,3318.0,8839.0,7795.0,8679.0,81.0,409.0,1.0,2571.0,2570.0,2571.0,2571.0,2571.0,409.0,7784.630806845966,2766.0,289791.0,9407.0,61151.0,510.0,13622.717647058824,6976.0,133375.0,16767.0,61407.0,510.0,docker
5,docker_6379i,10854.0,92.13193292795283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,7228.316455696203,3304.0,45247.0,12327.0,18447.0,79.0,411.0,1.0,1287.0,1287.0,1287.0,1287.0,1287.0,411.0,6714.425790754258,3038.0,108735.0,8903.0,18783.0,510.0,13242.109803921569,7168.0,64095.0,17263.0,47775.0,510.0,docker
6,docker_6379i,10628.0,94.0910801656003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,6111.45205479452,3512.0,10679.0,7619.0,9239.0,73.0,440.0,1.0,1267.0,1267.0,1267.0,1267.0,1267.0,440.0,6725.429545454545,2874.0,262399.0,8375.0,16911.0,487.0,12648.028747433265,5712.0,134015.0,15455.0,24639.0,487.0,docker
7,docker_6379i,10368.0,96.45061728395062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,5883.168674698795,3238.0,8759.0,7539.0,7883.0,83.0,425.0,1.0,1392.0,1392.0,1392.0,1392.0,1392.0,425.0,6979.244705882353,2814.0,277503.0,8519.0,13367.0,492.0,12738.71544715447,7576.0,133759.0,15263.0,19791.0,492.0,docker
8,docker_6379i,11049.0,90.50592813829306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5874.7625,2914.0,11599.0,8047.0,8615.0,80.0,422.0,1.0,1229.0,1229.0,1229.0,1229.0,1229.0,422.0,6765.940758293839,2600.0,336639.0,8359.0,13759.0,498.0,12864.538152610441,7492.0,340223.0,15103.0,21903.0,498.0,docker
9,docker_6379i,11438.0,87.42787200559539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,6314.185185185185,3586.0,40799.0,8239.0,12095.0,81.0,387.0,1.0,1493.0,1493.0,1493.0,1493.0,1493.0,387.0,7111.046511627907,2924.0,196479.0,8831.0,20495.0,532.0,13314.845864661655,6920.0,155903.0,16215.0,55455.0,532.0,docker
