,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,23:16:16,16229436,2110052,11947704,250836,2171680,13896.249344,2097148,0,2097148
1,23:16:17,16229436,2107708,11946764,254084,2174964,13895.315456,2097148,0,2097148
2,23:16:18,16229436,2111152,11941072,256312,2177212,13889.515519999999,2097148,0,2097148
3,23:16:19,16229436,2109904,11943656,254952,2175876,13892.186112,2097148,0,2097148
4,23:16:20,16229436,2111324,11943000,254168,2175112,13891.534848,2097148,0,2097148
5,23:16:21,16229436,2110944,11946648,250868,2171844,13895.303167999999,2097148,0,2097148
6,23:16:22,16229436,2112400,11941380,254648,2175656,13889.941503999999,2097148,0,2097148
7,23:16:24,16229436,2112868,11941348,254192,2175220,13889.929215999999,2097148,0,2097148
8,23:16:25,16229436,2113252,11941592,253540,2174592,13890.203647999999,2097148,0,2097148
9,23:16:26,16229436,2113804,11943988,250568,2171644,13892.681728,2097148,0,2097148
10,23:16:27,16229436,2112956,11941972,253408,2174508,13890.64192,2097148,0,2097148
11,23:16:28,16229436,2107724,11946536,254036,2175176,13895.356415999999,2097148,0,2097148
12,23:16:29,16229436,2107624,11946688,253960,2175124,13895.53664,2097148,0,2097148
13,23:16:30,16229436,2182156,11872912,253180,2174368,13820.014592,2097148,0,2097148
14,23:16:32,16229436,2204844,11853276,250116,2171316,13799.923712,2097148,0,2097148
15,23:16:33,16229436,2355916,11696020,256268,2177500,13638.926335999999,2097148,0,2097148
16,23:16:34,16229436,2436072,11616132,255972,2177232,13557.149695999999,2097148,0,2097148
17,23:16:35,16229436,2523340,11529888,254928,2176208,13468.856319999999,2097148,0,2097148
18,23:16:36,16229436,2567740,11489172,251220,2172524,13427.187711999999,2097148,0,2097148
19,23:16:37,16229436,2648808,11405612,253680,2175016,13341.65504,2097148,0,2097148
20,23:16:38,16229436,2722436,11330872,254768,2176128,13265.145856,2097148,0,2097148
21,23:16:39,16229436,2804924,11249528,253600,2174984,13181.874176,2097148,0,2097148
22,23:16:41,16229436,2823816,11234080,250136,2171540,13166.075904,2097148,0,2097148
23,23:16:42,16229436,2847688,11209616,250700,2172132,13141.05344,2097148,0,2097148
24,23:16:43,16229436,2853200,11200180,254588,2176056,13131.42784,2097148,0,2097148
25,23:16:44,16229436,2851500,11201480,254960,2176456,13132.783615999999,2097148,0,2097148
26,23:16:45,16229436,2852244,11201884,253792,2175308,13133.217792,2097148,0,2097148
27,23:16:46,16229436,2851392,11205956,250544,2172088,13137.416191999999,2097148,0,2097148
28,23:16:47,16229436,2851948,11205624,250288,2171864,13137.1008,2097148,0,2097148
