,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,00:12:56,0,0,0,12491.148,100088,2248764,0,0,18,16,161,375,88,3,9,1,0
1,00:12:57,0,0,0,12507.672,100088,2247012,0,0,18,16,161,375,88,3,9,1,0
2,00:12:58,1,0,0,12507.872,100088,2246724,0,0,18,16,161,375,88,3,9,1,0
3,00:12:59,0,0,0,12509.48,100096,2243232,0,0,18,16,161,375,88,3,9,1,0
4,00:13:00,1,0,0,12507.312,100096,2243224,0,0,18,16,161,375,88,3,9,1,0
5,00:13:01,1,0,0,12510.488,100096,2241256,0,0,18,16,161,375,88,3,9,1,0
6,00:13:02,1,0,0,12511.572,100096,2241308,0,0,18,16,161,376,88,3,9,1,0
7,00:13:03,1,0,0,12510.612,100096,2241204,0,0,18,16,161,376,88,3,9,1,0
8,00:13:04,1,0,0,12509.052,100104,2241096,0,0,18,16,161,376,88,3,9,1,0
9,00:13:05,1,0,0,12507.304,100104,2241132,0,0,18,16,161,376,88,3,9,1,0
10,00:13:06,0,0,0,12506.76,100104,2241156,0,0,18,16,161,376,88,3,9,1,0
11,00:13:07,0,0,0,12511.8,100104,2241176,0,0,18,16,161,376,88,3,9,1,0
12,00:13:08,2,0,0,12502.344,100104,2244988,0,0,18,16,161,376,88,3,9,1,0
13,00:13:09,0,1,0,12502.628,100112,2245052,0,0,18,16,161,376,88,3,9,1,0
14,00:13:11,0,0,0,12501.948,100112,2244584,0,0,18,16,161,376,88,3,9,1,0
15,00:13:12,0,0,0,12507.388,100112,2241520,0,0,18,16,161,376,88,3,9,1,0
16,00:13:13,0,0,0,12506.892,100112,2241368,0,0,18,16,161,376,87,3,9,1,0
17,00:13:14,4,0,0,12497.728,100112,2245168,0,0,18,16,161,377,87,3,9,1,0
18,00:13:15,6,0,0,12497.796,100120,2245156,0,0,18,16,162,377,87,3,9,1,0
19,00:13:16,0,0,0,12490.74,100120,2241924,0,0,18,16,162,377,87,3,9,1,0
20,00:13:17,0,0,0,12490.588,100120,2241468,0,0,18,16,162,377,87,3,9,1,0
21,00:13:18,1,0,0,12483.924,100120,2244568,0,0,18,16,162,377,87,3,9,1,0
22,00:13:19,0,0,0,12474.0,100120,2245296,0,0,18,16,162,377,87,3,9,1,0
23,00:13:20,0,0,0,12485.568,100128,2245100,0,0,18,16,162,378,87,3,9,1,0
24,00:13:21,0,0,0,12490.248,100128,2241788,0,0,18,16,162,378,87,3,9,1,0
25,00:13:22,0,0,0,12490.26,100128,2241480,0,0,18,16,162,378,87,3,9,1,0
26,00:13:23,0,0,0,12493.896,100132,2241524,0,0,18,16,162,378,87,3,9,1,0
27,00:13:24,0,0,0,12494.516,100132,2241624,0,0,18,16,162,378,87,3,9,1,0
28,00:13:25,0,0,0,12492.892,100140,2241640,0,0,18,16,162,378,87,3,9,1,0
29,00:13:26,0,0,0,12492.396,100148,2241516,0,0,18,16,162,378,87,3,9,1,0
30,00:13:27,0,0,0,12491.052,100148,2241536,0,0,18,16,162,378,87,3,9,1,0
31,00:13:28,2,0,0,12491.716,100148,2241536,0,0,18,16,163,379,87,3,9,1,0
32,00:13:30,0,0,0,12493.256,100148,2241568,0,0,18,16,163,379,87,3,9,1,0
