,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK",source
0,docker_6379i,9626.0,103.88531061707874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6344.361445783133,3362.0,12623.0,8115.0,10471.0,83.0,390.0,1.0,1040.0,1040.0,1040.0,1040.0,1040.0,390.0,6231.035897435898,3004.0,16231.0,8035.0,9679.0,527.0,12386.90322580645,6448.0,24719.0,15623.0,17343.0,527.0,docker
1,docker_6379i,9401.0,106.37166258908627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,6332.074074074074,4084.0,9847.0,8655.0,9399.0,81.0,429.0,1.0,1059.0,1059.0,1059.0,1059.0,1059.0,429.0,6257.289044289044,2510.0,10911.0,8223.0,9855.0,490.0,12368.371428571429,5416.0,20031.0,15399.0,16591.0,490.0,docker
2,docker_6379i,9493.0,105.34077741493732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,6299.917525773196,2798.0,9319.0,7983.0,8879.0,97.0,413.0,1.0,2331.0,2330.0,2331.0,2331.0,2331.0,413.0,6325.0484261501215,2684.0,25023.0,8583.0,9823.0,490.0,12470.167346938775,7048.0,18783.0,15583.0,17263.0,490.0,docker
3,docker_6379i,9344.0,107.02054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5980.52,3136.0,10287.0,7559.0,8775.0,75.0,410.0,1.0,1212.0,1212.0,1212.0,1212.0,1212.0,410.0,6136.324390243903,2220.0,11935.0,8423.0,9903.0,515.0,12058.935922330096,5364.0,22127.0,15047.0,16591.0,515.0,docker
4,docker_6379i,9136.0,109.45709281961472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5733.45,2414.0,9071.0,7895.0,8139.0,80.0,440.0,1.0,2151.0,2150.0,2151.0,2151.0,2151.0,440.0,6033.647727272727,2692.0,13679.0,8099.0,9815.0,480.0,12152.6,6356.0,22319.0,15351.0,16623.0,480.0,docker
5,docker_6379i,9342.0,107.04345964461571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5979.955555555555,2658.0,9335.0,7571.0,8671.0,90.0,430.0,1.0,1318.0,1318.0,1318.0,1318.0,1318.0,430.0,6223.172093023256,2250.0,12279.0,8559.0,9735.0,480.0,12472.095833333333,6676.0,20255.0,15223.0,17519.0,480.0,docker
6,docker_6379i,9082.0,110.10790574763269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5915.456790123457,2602.0,12007.0,8087.0,9799.0,81.0,407.0,1.0,1169.0,1169.0,1169.0,1169.0,1169.0,407.0,5863.636363636364,2896.0,13391.0,7859.0,9183.0,512.0,11890.2265625,5324.0,20335.0,14935.0,16767.0,512.0,docker
7,docker_6379i,9527.0,104.9648367796788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,6427.931034482759,3202.0,9495.0,8711.0,9247.0,87.0,397.0,1.0,1262.0,1262.0,1262.0,1262.0,1262.0,397.0,6279.942065491184,2756.0,33791.0,7991.0,10087.0,516.0,12273.391472868218,7164.0,17247.0,15151.0,16543.0,516.0,docker
8,docker_6379i,9542.0,104.7998323202683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6168.690476190476,3036.0,9783.0,8567.0,8991.0,84.0,388.0,1.0,953.0,953.0,953.0,953.0,953.0,388.0,6151.690721649485,2952.0,13303.0,8367.0,9607.0,528.0,12311.651515151516,6372.0,22143.0,15423.0,16511.0,528.0,docker
9,docker_6379i,9473.0,105.56317956296844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,6379.267326732674,2866.0,10407.0,8599.0,9543.0,101.0,407.0,1.0,1177.0,1177.0,1177.0,1177.0,1177.0,407.0,6215.039312039312,2480.0,21983.0,8179.0,9127.0,492.0,12530.666666666666,6984.0,18463.0,15391.0,17023.0,492.0,docker
