,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,19:28:38,16229424,1452936,12758132,265296,2018356,14556.258303999999,2097148,0,2097148
1,19:28:39,16229424,1449712,12764360,262236,2015352,14562.676736,2097148,0,2097148
2,19:28:40,16229424,1448060,12766156,262068,2015208,14564.540416,2097148,0,2097148
3,19:28:42,16229424,1450396,12760060,265804,2018968,14558.322688,2097148,0,2097148
4,19:28:43,16229424,1452040,12758364,265844,2019020,14556.602368,2097148,0,2097148
5,19:28:44,16229424,1454376,12759140,262696,2015908,14557.421568,2097148,0,2097148
6,19:28:45,16229424,1455968,12758020,262204,2015436,14556.30336,2097148,0,2097148
7,19:28:46,16229424,1452208,12761864,262100,2015352,14560.260096,2097148,0,2097148
8,19:28:47,16229424,1450052,12760192,265884,2019180,14558.584831999999,2097148,0,2097148
9,19:28:48,16229424,1452120,12758168,265820,2019136,14556.532736,2097148,0,2097148
10,19:28:49,16229424,1452232,12761128,262476,2016064,14559.584256,2097148,0,2097148
11,19:28:50,16229424,1450676,12763264,262000,2015484,14561.931263999999,2097148,0,2097148
12,19:28:51,16229424,1448756,12765152,261996,2015516,14563.893247999998,2097148,0,2097148
13,19:28:52,16229424,1447224,12766656,261996,2015544,14565.462016,2097148,0,2097148
14,19:28:53,16229424,1450248,12763548,262060,2015628,14562.299904,2097148,0,2097148
15,19:28:54,16229424,1452096,12761624,262124,2015704,14560.350208,2097148,0,2097148
16,19:28:55,16229424,1452104,12761756,261964,2015564,14560.505856,2097148,0,2097148
17,19:28:56,16229424,1455052,12758784,261964,2015588,14557.523968,2097148,0,2097148
18,19:28:57,16229424,1458876,12754936,261964,2015612,14553.612287999998,2097148,0,2097148
19,19:28:58,16229424,1460992,12752756,262008,2015676,14551.400447999999,2097148,0,2097148
20,19:28:59,16229424,1459604,12754272,261860,2015548,14552.973312,2097148,0,2097148
21,19:29:01,16229424,1462428,12751392,261880,2015604,14550.061055999999,2097148,0,2097148
22,19:29:02,16229424,1465380,12748420,261880,2015624,14547.054591999999,2097148,0,2097148
23,19:29:03,16229424,1466988,12746920,261752,2015516,14545.575936,2097148,0,2097148
24,19:29:04,16229424,1467568,12746324,261744,2015532,14544.990208,2097148,0,2097148
25,19:29:05,16229424,1466852,12747016,261744,2015556,14545.723392,2097148,0,2097148
26,19:29:06,16229424,1466376,12747404,261808,2015644,14546.145279999999,2097148,0,2097148
27,19:29:07,16229424,1466004,12747732,261808,2015688,14546.518016,2097148,0,2097148
28,19:29:08,16229424,1467888,12745932,261744,2015604,14544.67072,2097148,0,2097148
29,19:29:09,16229424,1468956,12744804,261776,2015664,14543.544319999999,2097148,0,2097148
30,19:29:10,16229424,1469240,12744492,261776,2015692,14543.245312,2097148,0,2097148
31,19:29:11,16229424,1468596,12745116,261776,2015712,14543.904767999999,2097148,0,2097148
32,19:29:12,16229424,1468716,12744972,261776,2015736,14543.81056,2097148,0,2097148
33,19:29:13,16229424,1468628,12745024,261776,2015772,14543.929344,2097148,0,2097148
34,19:29:14,16229424,1468140,12745492,261776,2015792,14544.416768,2097148,0,2097148
35,19:29:15,16229424,1469256,12744392,261736,2015776,14543.331328,2097148,0,2097148
36,19:29:17,16229424,1469612,12744012,261736,2015800,14542.966784,2097148,0,2097148
37,19:29:18,16229424,1471320,12742280,261736,2015824,14541.234176,2097148,0,2097148
38,19:29:19,16229424,1469468,12744052,261800,2015904,14543.065088,2097148,0,2097148
39,19:29:20,16229424,1470124,12743368,261800,2015932,14542.41792,2097148,0,2097148
40,19:29:21,16229424,1470676,12742860,261736,2015888,14541.918208,2097148,0,2097148
41,19:29:22,16229424,1469704,12743772,261736,2015948,14542.897152,2097148,0,2097148
42,19:29:23,16229424,1470240,12743216,261736,2015968,14542.348288,2097148,0,2097148
43,19:29:24,16229424,1470416,12743020,261736,2015988,14542.168064,2097148,0,2097148
44,19:29:25,16229424,1469136,12744212,261800,2016076,14543.413247999999,2097148,0,2097148
45,19:29:26,16229424,1468788,12744536,261800,2016100,14543.7696,2097148,0,2097148
46,19:29:27,16229424,1468704,12744588,261800,2016132,14543.855615999999,2097148,0,2097148
47,19:29:28,16229424,1470484,12742792,261800,2016148,14542.032895999999,2097148,0,2097148
48,19:29:29,16229424,1469928,12743288,261800,2016208,14542.585856,2097148,0,2097148
49,19:29:30,16229424,1469956,12743216,261800,2016252,14542.56128,2097148,0,2097148
50,19:29:31,16229424,1470960,12742164,261800,2016300,14541.5168,2097148,0,2097148
51,19:29:33,16229424,1471664,12741476,261736,2016284,14540.853248,2097148,0,2097148
52,19:29:34,16229424,1472200,12740904,261736,2016320,14540.271616,2097148,0,2097148
53,19:29:35,16229424,1470320,12742700,261800,2016404,14542.1312,2097148,0,2097148
54,19:29:36,16229424,1470824,12742112,261864,2016488,14541.55776,2097148,0,2097148
55,19:29:37,16229424,1469712,12743200,261864,2016512,14542.688256,2097148,0,2097148
56,19:29:38,16229424,1472912,12740036,261800,2016476,14539.476992,2097148,0,2097148
57,19:29:39,16229424,1470072,12742856,261800,2016496,14542.385151999999,2097148,0,2097148
58,19:29:40,16229424,1469528,12743372,261800,2016524,14542.942207999999,2097148,0,2097148
59,19:29:41,16229424,1468056,12744828,261800,2016540,14544.449536,2097148,0,2097148
60,19:29:42,16229424,1470132,12742720,261800,2016572,14542.31552,2097148,0,2097148
61,19:29:43,16229424,1470404,12742392,261832,2016628,14542.008319999999,2097148,0,2097148
62,19:29:44,16229424,1470184,12742516,261896,2016724,14542.159872,2097148,0,2097148
63,19:29:45,16229424,1468152,12744504,261896,2016768,14544.232447999999,2097148,0,2097148
64,19:29:46,16229424,1469884,12742756,261896,2016784,14542.45888,2097148,0,2097148
65,19:29:47,16229424,1472200,12740476,261832,2016748,14540.152832,2097148,0,2097148
66,19:29:49,16229424,1470764,12741796,261796,2016864,14541.66016,2097148,0,2097148
67,19:29:50,16229424,1469508,12743024,261800,2016892,14542.942207999999,2097148,0,2097148
68,19:29:51,16229424,1471576,12740868,261864,2016980,14540.759039999999,2097148,0,2097148
69,19:29:52,16229424,1469448,12742976,261864,2017000,14542.938112,2097148,0,2097148
70,19:29:53,16229424,1465000,12747400,261864,2017024,14547.513343999999,2097148,0,2097148
71,19:29:54,16229424,1463560,12748876,261800,2016988,14549.049344,2097148,0,2097148
72,19:29:55,16229424,1462268,12750016,261800,2017140,14550.372351999999,2097148,0,2097148
73,19:29:56,16229424,1462940,12749260,261864,2017224,14549.602304,2097148,0,2097148
74,19:29:57,16229424,1462528,12749656,261864,2017240,14550.016,2097148,0,2097148
75,19:29:58,16229424,1465676,12746544,261800,2017204,14546.8416,2097148,0,2097148
76,19:29:59,16229424,1466060,12746100,261832,2017264,14546.415616,2097148,0,2097148
77,19:30:00,16229424,1465812,12746308,261848,2017304,14546.653183999999,2097148,0,2097148
78,19:30:01,16229424,1465360,12746744,261848,2017320,14547.116032,2097148,0,2097148
79,19:30:02,16229424,1465348,12746732,261848,2017344,14547.12832,2097148,0,2097148
80,19:30:03,16229424,1466256,12745684,261968,2017484,14546.075648,2097148,0,2097148
81,19:30:04,16229424,1465068,12746996,261808,2017360,14547.451904,2097148,0,2097148
82,19:30:06,16229424,1466012,12745964,261872,2017448,14546.419711999999,2097148,0,2097148
83,19:30:07,16229424,1465964,12745992,261872,2017468,14546.468863999999,2097148,0,2097148
84,19:30:08,16229424,1468840,12743156,261808,2017428,14543.589376,2097148,0,2097148
85,19:30:09,16229424,1467916,12743996,261872,2017512,14544.470016,2097148,0,2097148
86,19:30:10,16229424,1465472,12746412,261872,2017540,14546.972672,2097148,0,2097148
87,19:30:11,16229424,1465356,12746596,261872,2017472,14547.140608,2097148,0,2097148
88,19:30:12,16229424,1466152,12745784,261872,2017488,14546.325503999999,2097148,0,2097148
89,19:30:13,16229424,1468508,12743408,261872,2017508,14543.91296,2097148,0,2097148
90,19:30:14,16229424,1466676,12745216,261872,2017532,14545.788928,2097148,0,2097148
91,19:30:15,16229424,1464864,12747000,261872,2017560,14547.644416,2097148,0,2097148
92,19:30:16,16229424,1464996,12746816,261904,2017612,14547.47648,2097148,0,2097148
93,19:30:17,16229424,1464332,12747460,261904,2017632,14548.156416,2097148,0,2097148
94,19:30:18,16229424,1466716,12745112,261840,2017596,14545.780735999999,2097148,0,2097148
95,19:30:19,16229424,1467688,12744124,261840,2017612,14544.785408,2097148,0,2097148
96,19:30:20,16229424,1465992,12745828,261796,2017604,14546.567168,2097148,0,2097148
97,19:30:22,16229424,1477896,12733816,261864,2017712,14534.299648,2097148,0,2097148
98,19:30:23,16229424,1477464,12734244,261864,2017716,14534.746111999999,2097148,0,2097148
99,19:30:24,16229424,1477684,12734000,261864,2017740,14534.520832,2097148,0,2097148
100,19:30:25,16229424,1478436,12733232,261864,2017756,14533.750784,2097148,0,2097148
101,19:30:26,16229424,1468568,12743072,261864,2017784,14543.855615999999,2097148,0,2097148
102,19:30:27,16229424,1467584,12744032,261864,2017808,14544.863232,2097148,0,2097148
103,19:30:28,16229424,1469012,12742584,261864,2017828,14543.400959999999,2097148,0,2097148
104,19:30:29,16229424,1468952,12742624,261864,2017848,14543.462399999999,2097148,0,2097148
105,19:30:30,16229424,1467064,12744488,261864,2017872,14545.395712,2097148,0,2097148
106,19:30:31,16229424,1467412,12744108,261864,2017904,14545.039359999999,2097148,0,2097148
107,19:30:32,16229424,1474804,12736684,261864,2017936,14537.469952,2097148,0,2097148
108,19:30:33,16229424,1482168,12729276,261896,2017980,14529.908736,2097148,0,2097148
109,19:30:34,16229424,1480660,12730760,261896,2018004,14531.452927999999,2097148,0,2097148
110,19:30:35,16229424,1483868,12727536,261896,2018020,14528.167936,2097148,0,2097148
111,19:30:37,16229424,1484788,12726616,261860,2018020,14527.270912,2097148,0,2097148
112,19:30:38,16229424,1484636,12726816,261796,2017972,14527.492096,2097148,0,2097148
113,19:30:39,16229424,1474812,12736544,261864,2018068,14537.48224,2097148,0,2097148
114,19:30:40,16229424,1472784,12738552,261864,2018088,14539.554816,2097148,0,2097148
115,19:30:41,16229424,1471492,12739824,261864,2018108,14540.877824,2097148,0,2097148
116,19:30:42,16229424,1472548,12738736,261864,2018140,14539.804672,2097148,0,2097148
117,19:30:43,16229424,1473392,12737852,261864,2018180,14538.932224,2097148,0,2097148
118,19:30:44,16229424,1471544,12739680,261864,2018200,14540.824575999999,2097148,0,2097148
119,19:30:45,16229424,1471532,12739672,261864,2018220,14540.836863999999,2097148,0,2097148
120,19:30:46,16229424,1468448,12742732,261864,2018244,14543.99488,2097148,0,2097148
121,19:30:47,16229424,1469928,12741284,261800,2018212,14542.544896,2097148,0,2097148
122,19:30:48,16229424,1471600,12739600,261800,2018224,14540.832768,2097148,0,2097148
123,19:30:49,16229424,1471012,12740132,261832,2018280,14541.402112,2097148,0,2097148
124,19:30:51,16229424,1470972,12740188,261800,2018264,14541.47584,2097148,0,2097148
125,19:30:52,16229424,1473288,12737840,261800,2018296,14539.096064,2097148,0,2097148
126,19:30:53,16229424,1469300,12741676,261928,2018448,14543.056896,2097148,0,2097148
127,19:30:54,16229424,1470064,12740892,261928,2018468,14542.27456,2097148,0,2097148
128,19:30:55,16229424,1471464,12739532,261864,2018428,14540.906496,2097148,0,2097148
129,19:30:56,16229424,1469032,12741936,261864,2018456,14543.396863999998,2097148,0,2097148
130,19:30:57,16229424,1472952,12737996,261864,2018476,14539.390975999999,2097148,0,2097148
