,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
0,19:28:38,2ee780a843db,docker_redis_14,14,0.17,1.5969812479999999,209.7152,0.76%,0.00256,0.0,0.0,0.0,4
1,19:28:38,7ac10c94b012,docker_redis_7,7,0.18,1.6829644799999999,209.7152,0.80%,0.00335,0.0,0.188,0.0,4
2,19:28:38,f0d95f8c6073,docker_redis_9,9,0.17,1.589641216,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
3,19:28:38,7c6b9e3f00ec,docker_redis_6,6,0.18,1.59383552,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
4,19:28:38,c39badec0611,docker_redis_2,2,0.18,2.101346304,209.7152,1.00%,0.00335,0.0,0.872,0.0,4
5,19:28:38,f923cb3864fd,docker_redis_11,11,0.17,1.5969812479999999,209.7152,0.76%,0.00263,0.0,0.0,0.0,4
6,19:28:38,441ba8e7227c,docker_redis_8,8,0.19,1.9377684480000001,209.7152,0.92%,0.00348,0.0,0.553,0.0,4
7,19:28:38,af13ab2e9eee,docker_redis_5,5,0.16,1.585446912,209.7152,0.76%,0.00263,0.0,0.0,0.0,4
8,19:28:38,5c634ea9e062,docker_redis_15,15,0.18,1.6263413759999998,209.7152,0.78%,0.00335,0.0,0.209,0.0,4
9,19:28:38,81d7900d3af7,docker_redis_13,13,0.21,1.622147072,209.7152,0.77%,0.00335,0.0,0.0655,0.0,4
10,19:28:38,7bfb11c38be2,docker_redis_12,12,0.21,1.716518912,209.7152,0.82%,0.00335,0.0,0.528,0.0,4
11,19:28:38,485fa234cffb,docker_redis_10,10,0.18,1.601175552,209.7152,0.76%,0.00286,0.0,0.303,0.0,4
12,19:28:38,2ca564d38d74,docker_redis_1,1,0.16,1.720713216,209.7152,0.82%,0.00335,0.0,0.418,0.0,4
13,19:28:38,3214cc7599f4,docker_redis_3,3,0.17,1.585446912,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
14,19:28:38,9709f7fe06ce,docker_redis_4,4,0.20,1.59383552,209.7152,0.76%,0.00263,0.0,0.0,0.0,4
15,19:28:39,2ee780a843db,docker_redis_14,14,0.14,1.5969812479999999,209.7152,0.76%,0.00263,0.0,0.0,0.0,4
16,19:28:39,7ac10c94b012,docker_redis_7,7,0.15,1.6829644799999999,209.7152,0.80%,0.00335,0.0,0.188,0.0,4
17,19:28:39,f0d95f8c6073,docker_redis_9,9,0.15,1.589641216,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
18,19:28:39,7c6b9e3f00ec,docker_redis_6,6,0.16,1.59383552,209.7152,0.76%,0.00273,0.0,0.0,0.0,4
