,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,17:07:47,15,0,0,11901.864,94860,1668456,0,0,11,9,334,20,71,2,26,0,0
1,17:07:49,15,0,0,11901.612,94860,1669004,0,0,11,9,334,20,71,2,26,0,0
2,17:07:50,15,0,0,11901.384,94868,1668788,0,0,11,9,334,20,71,2,26,0,0
3,17:07:51,15,0,0,11906.844,94868,1665652,0,0,11,9,334,20,71,2,26,0,0
4,17:07:52,16,0,0,11898.196,94868,1667784,0,0,11,9,334,20,71,2,26,0,0
5,17:07:53,15,0,0,11894.84,94868,1668604,0,0,11,9,334,20,71,2,26,0,0
6,17:07:54,15,0,0,11887.076,94876,1676004,0,0,11,9,334,20,71,2,26,0,0
7,17:07:56,15,0,0,11901.356,94876,1672628,0,0,11,9,334,20,71,2,26,0,0
8,17:07:57,16,0,0,11904.656,94876,1667928,0,0,11,9,334,20,71,2,26,0,0
9,17:07:58,15,0,0,11902.868,94876,1670892,0,0,11,9,334,20,71,2,26,0,0
10,17:07:59,15,0,0,11904.884,94876,1670792,0,0,11,9,334,20,71,2,26,0,0
11,17:08:00,15,0,0,11876.604,94884,1668176,0,0,11,9,334,20,71,2,26,0,0
12,17:08:02,16,0,0,11797.788,94884,1665192,0,0,11,9,334,20,71,2,26,0,0
13,17:08:03,16,0,0,11750.776,94884,1668372,0,0,11,9,334,20,71,2,26,0,0
14,17:08:04,15,0,0,11605.424,94884,1669612,0,0,11,9,334,20,71,2,26,0,0
15,17:08:05,15,0,0,11440.212,94896,1669272,0,0,11,9,334,21,71,2,26,0,0
16,17:08:06,18,0,0,11359.424,94896,1668520,0,0,11,9,334,21,71,2,26,0,0
17,17:08:07,17,0,0,11266.804,94896,1664976,0,0,11,9,334,21,71,2,26,0,0
18,17:08:09,15,0,0,11152.84,94896,1670968,0,0,11,9,334,21,71,2,26,0,0
19,17:08:10,16,0,0,11017.896,94896,1670764,0,0,11,9,334,22,71,2,26,0,0
20,17:08:11,16,0,0,10936.056,94904,1670104,0,0,11,9,334,22,71,2,26,0,0
21,17:08:12,15,0,0,10844.448,94904,1666268,0,0,11,9,335,22,71,2,26,0,0
22,17:08:13,16,0,0,10817.3,94904,1669320,0,0,11,9,335,23,71,2,26,0,0
23,17:08:14,15,0,0,10808.096,94904,1669804,0,0,11,9,335,23,71,2,26,0,0
24,17:08:16,15,0,0,10803.18,94912,1668800,0,0,11,9,335,23,71,2,26,0,0
25,17:08:17,15,0,0,10803.104,94912,1668420,0,0,11,9,335,23,71,2,26,0,0
26,17:08:18,16,0,0,10812.464,94912,1665356,0,0,11,9,335,23,71,2,26,0,0
27,17:08:19,15,0,0,10803.06,94912,1669020,0,0,11,9,335,24,71,2,26,0,0
28,17:08:20,15,0,0,10804.112,94920,1669144,0,0,11,9,335,24,71,2,26,0,0
29,17:08:21,17,0,0,10801.008,94920,1668416,0,0,11,9,335,24,71,2,26,0,0
30,17:08:23,16,0,0,10802.52,94920,1665428,0,0,11,9,335,24,71,2,26,0,0
31,17:08:24,16,0,0,10799.076,94920,1668472,0,0,11,9,335,24,71,2,26,0,0
32,17:08:25,19,1,0,10798.976,94928,1669340,0,0,11,9,336,25,71,2,26,0,0
33,17:08:26,15,0,0,10801.628,94928,1668876,0,0,11,9,336,25,71,2,26,0,0
34,17:08:27,15,0,0,10804.616,94928,1665732,0,0,11,9,336,25,71,2,26,0,0
35,17:08:28,22,0,0,10806.032,94928,1665500,0,0,11,9,336,25,71,2,26,0,0
36,17:08:30,20,0,0,10796.744,94928,1669460,0,0,11,9,336,25,71,2,26,0,0
37,17:08:31,15,0,0,10796.164,94936,1669488,0,0,11,9,336,26,71,2,26,0,0
38,17:08:32,15,0,0,10796.3,94936,1669336,0,0,11,9,336,26,71,2,26,0,0
39,17:08:33,15,0,0,10798.32,94936,1666784,0,0,11,9,336,26,71,2,26,0,0
40,17:08:34,15,0,0,10795.924,94936,1670112,0,0,11,9,336,26,71,2,26,0,0
41,17:08:35,15,0,0,10797.104,94936,1670444,0,0,11,9,336,27,71,2,26,0,0
42,17:08:37,15,0,0,10796.668,94944,1670236,0,0,11,9,336,27,71,2,26,0,0
43,17:08:38,15,0,0,10798.172,94944,1668988,0,0,11,9,337,27,71,2,26,0,0
44,17:08:39,16,0,0,10801.584,94944,1666460,0,0,11,9,337,27,71,2,26,0,0
45,17:08:40,17,0,0,10794.376,94944,1670308,0,0,11,9,337,27,71,2,26,0,0
46,17:08:41,15,0,0,10793.876,94944,1670436,0,0,11,9,337,28,71,2,26,0,0
47,17:08:42,16,0,0,10793.636,94952,1669020,0,0,11,9,337,28,71,2,26,0,0
48,17:08:44,15,0,0,10795.988,94952,1665952,0,0,11,9,337,28,71,2,26,0,0
49,17:08:45,17,0,0,10801.7,94952,1668840,0,0,11,9,337,28,71,2,26,0,0
50,17:08:46,15,0,0,10797.172,94952,1670560,0,0,11,9,337,29,71,2,26,0,0
51,17:08:47,15,0,0,10800.5,94960,1670632,0,0,11,9,337,29,71,2,26,0,0
52,17:08:48,15,0,0,10800.188,94960,1670336,0,0,11,9,337,29,71,2,26,0,0
53,17:08:49,16,0,0,10802.916,94960,1666512,0,0,11,9,337,29,71,2,26,0,0
54,17:08:51,15,0,0,10795.492,94960,1670660,0,0,11,9,337,29,71,2,26,0,0
55,17:08:52,15,0,0,10796.336,94968,1670300,0,0,11,9,338,30,71,2,26,0,0
56,17:08:53,15,0,0,10798.936,94968,1669588,0,0,11,9,338,30,71,2,26,0,0
57,17:08:54,17,0,0,10801.836,94968,1666516,0,0,11,9,338,30,71,2,26,0,0
58,17:08:55,17,0,0,10799.28,94968,1669688,0,0,11,9,338,30,71,2,26,0,0
59,17:08:57,17,0,0,10794.936,94968,1670176,0,0,11,9,338,30,71,2,26,0,0
60,17:08:58,16,0,0,10795.728,94976,1669708,0,0,11,9,338,31,71,2,26,0,0
61,17:08:59,15,0,0,10795.9,94976,1669952,0,0,11,9,338,31,71,2,26,0,0
62,17:09:00,16,0,0,10797.412,94976,1667132,0,0,11,9,338,31,71,2,26,0,0
63,17:09:01,15,0,0,10794.188,94984,1671196,0,0,11,9,338,31,71,2,26,0,0
64,17:09:02,15,0,0,10793.192,94984,1670304,0,0,11,9,338,32,71,2,26,0,0
65,17:09:04,17,0,0,10794.452,94984,1670120,0,0,11,9,338,32,71,2,26,0,0
66,17:09:05,15,0,0,10796.168,94984,1666804,0,0,11,9,339,32,71,2,26,0,0
67,17:09:06,17,0,0,10794.404,94992,1669828,0,0,11,9,339,32,71,2,26,0,0
68,17:09:07,15,0,0,10790.84,94992,1670772,0,0,11,9,339,32,71,2,26,0,0
69,17:09:08,15,0,0,10791.88,94992,1671092,0,0,11,9,339,33,71,2,26,0,0
70,17:09:09,15,0,0,10791.672,94992,1671064,0,0,11,9,339,33,71,2,26,0,0
71,17:09:10,20,0,0,10794.696,94992,1666960,0,0,11,9,339,33,71,2,26,0,0
72,17:09:12,15,0,0,10797.116,95000,1670504,0,0,11,9,339,33,71,2,26,0,0
73,17:09:13,15,0,0,10797.496,95000,1670892,0,0,11,9,339,34,71,2,26,0,0
74,17:09:14,15,0,0,10796.512,95000,1671200,0,0,11,9,339,34,71,2,26,0,0
75,17:09:15,16,0,0,10798.464,95000,1668024,0,0,11,9,339,34,71,2,26,0,0
76,17:09:16,17,1,0,10798.768,95008,1671188,0,0,11,9,339,34,71,2,26,0,0
77,17:09:18,16,0,0,10796.048,95008,1670912,0,0,11,9,340,34,71,2,26,0,0
78,17:09:19,15,0,0,10796.008,95008,1670704,0,0,11,9,340,35,71,2,26,0,0
79,17:09:20,15,0,0,10796.932,95008,1670272,0,0,11,9,340,35,71,2,26,0,0
80,17:09:21,16,0,0,10802.28,95008,1667272,0,0,11,9,340,35,71,2,26,0,0
81,17:09:22,17,0,0,10792.716,95016,1670980,0,0,11,9,340,35,71,2,26,0,0
82,17:09:23,19,0,0,10793.26,95016,1671584,0,0,11,9,340,35,71,2,26,0,0
83,17:09:25,19,0,0,10793.732,95016,1671360,0,0,11,9,340,36,71,2,26,0,0
84,17:09:26,15,0,0,10796.36,95016,1668108,0,0,11,9,340,36,71,2,26,0,0
85,17:09:27,18,1,0,10790.444,95024,1670348,0,0,11,9,340,36,71,2,26,0,0
86,17:09:28,15,0,0,10789.304,95024,1671112,0,0,11,9,340,36,71,2,26,0,0
87,17:09:29,15,0,0,10789.812,95024,1670996,0,0,11,9,340,37,71,2,26,0,0
88,17:09:30,15,0,0,10790.6,95024,1670768,0,0,11,9,341,37,71,2,26,0,0
89,17:09:32,16,0,0,10795.248,95024,1667536,0,0,11,9,341,37,71,2,26,0,0
90,17:09:33,15,0,0,10787.328,95032,1671032,0,0,11,9,341,37,71,2,26,0,0
91,17:09:34,15,0,0,10789.884,95032,1671744,0,0,11,9,341,37,71,2,26,0,0
92,17:09:35,16,0,0,10796.044,95032,1668456,0,0,11,9,341,38,71,2,26,0,0
93,17:09:36,15,0,0,10795.392,95032,1668316,0,0,11,9,341,38,71,2,26,0,0
94,17:09:37,16,1,0,10798.248,95040,1670932,0,0,11,9,341,38,71,2,26,0,0
95,17:09:38,15,0,0,10793.036,95040,1671424,0,0,11,9,341,38,71,2,26,0,0
96,17:09:40,15,0,0,10794.144,95040,1671856,0,0,11,9,341,38,71,2,26,0,0
97,17:09:41,16,0,0,10794.604,95040,1671896,0,0,11,9,341,39,71,2,26,0,0
