,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK",source
0,docker_6379i,9374.0,106.67804565820354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5831.6551724137935,3014.0,7863.0,7091.0,7395.0,87.0,413.0,1.0,1173.0,1173.0,1173.0,1173.0,1173.0,413.0,6160.414043583535,2580.0,29839.0,7939.0,9047.0,500.0,12333.296,6696.0,18991.0,15559.0,16863.0,500.0,docker
1,docker_6379i,9483.0,105.45186122535063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6068.918604651163,2938.0,9951.0,8039.0,9591.0,86.0,397.0,1.0,1170.0,1170.0,1170.0,1170.0,1170.0,397.0,6044.080604534005,3082.0,17695.0,8043.0,9543.0,517.0,12387.883945841393,6724.0,29743.0,15423.0,17119.0,517.0,docker
2,docker_6379i,9310.0,107.41138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,6116.987341772152,3086.0,9351.0,7531.0,9303.0,79.0,443.0,1.0,1496.0,1496.0,1496.0,1496.0,1496.0,443.0,6157.496613995485,2918.0,24975.0,8103.0,9527.0,478.0,12448.736401673641,6116.0,18847.0,15511.0,17327.0,478.0,docker
3,docker_6379i,9304.0,107.48065348237317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5928.125,2938.0,8631.0,7511.0,8103.0,80.0,408.0,1.0,1333.0,1333.0,1333.0,1333.0,1333.0,408.0,6009.879901960784,3144.0,13887.0,7751.0,9023.0,512.0,12157.484375,6048.0,27263.0,14903.0,16047.0,512.0,docker
4,docker_6379i,10289.0,97.19117504130625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7345.053333333333,2710.0,120959.0,8383.0,36095.0,75.0,439.0,1.0,1260.0,1260.0,1260.0,1260.0,1260.0,439.0,6525.617312072893,1929.0,142975.0,8051.0,9695.0,486.0,13756.732510288066,4328.0,239103.0,14855.0,144511.0,486.0,docker
5,docker_6379i,9249.0,108.11979673478214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6220.642857142857,3222.0,10519.0,7931.0,9351.0,84.0,407.0,1.0,1351.0,1351.0,1351.0,1351.0,1351.0,407.0,5996.329238329238,2284.0,13575.0,8003.0,10039.0,509.0,12036.310412573674,6784.0,28783.0,15279.0,16703.0,509.0,docker
6,docker_6379i,9091.0,109.99890001099989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,6265.234567901234,4100.0,10007.0,8503.0,9535.0,81.0,427.0,1.0,1266.0,1266.0,1266.0,1266.0,1266.0,427.0,5943.288056206089,2488.0,13663.0,7995.0,10111.0,492.0,11986.158536585366,6300.0,29039.0,14607.0,16495.0,492.0,docker
7,docker_6379i,9071.0,110.24142872891633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,6080.260416666667,3782.0,9735.0,8171.0,8775.0,96.0,418.0,1.0,1250.0,1250.0,1250.0,1250.0,1250.0,418.0,6032.887559808612,2852.0,26287.0,8011.0,9111.0,486.0,11942.921810699589,6276.0,16511.0,14687.0,15487.0,486.0,docker
8,docker_6379i,9209.0,108.5894233901618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,6339.376470588235,3732.0,10311.0,8751.0,9255.0,85.0,441.0,1.0,1229.0,1229.0,1229.0,1229.0,1229.0,441.0,6171.222222222223,2714.0,19695.0,8119.0,9775.0,474.0,12252.708860759494,6280.0,18703.0,15359.0,16527.0,474.0,docker
9,docker_6379i,9079.0,110.14428901861439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6107.239436619719,3232.0,9159.0,8663.0,9111.0,71.0,447.0,1.0,1290.0,1290.0,1290.0,1290.0,1290.0,447.0,5928.015659955257,2652.0,21823.0,7799.0,9031.0,482.0,12110.261410788382,6252.0,17871.0,15191.0,16335.0,482.0,docker
