,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
150,00:25:42,7a5d590f0972,docker_redis_1,1,8.02,4.112515072,419.4304,0.98%,176.0,41.5,3.19,0.0,4
151,00:25:43,7a5d590f0972,docker_redis_1,1,6.62,4.239392768,419.4304,1.01%,176.0,41.6,3.19,0.0,4
152,00:25:44,7a5d590f0972,docker_redis_1,1,1.05,4.104126464,419.4304,0.98%,177.0,41.6,3.19,0.0,4
153,00:25:45,7a5d590f0972,docker_redis_1,1,0.19,4.104126464,419.4304,0.98%,177.0,41.6,3.19,0.0,4
154,00:25:46,7a5d590f0972,docker_redis_1,1,0.17,4.104126464,419.4304,0.98%,177.0,41.6,3.19,0.0,4
155,00:25:47,7a5d590f0972,docker_redis_1,1,0.19,4.104126464,419.4304,0.98%,177.0,41.6,3.19,0.0,4
156,00:25:48,7a5d590f0972,docker_redis_1,1,3.17,4.1083207680000005,419.4304,0.98%,177.0,41.6,3.19,0.0,4
157,00:25:49,7a5d590f0972,docker_redis_1,1,5.02,4.1083207680000005,419.4304,0.98%,177.0,41.7,3.19,0.0,4
158,00:25:50,7a5d590f0972,docker_redis_1,1,6.36,4.112515072,419.4304,0.98%,177.0,41.7,3.19,0.0,4
159,00:25:52,7a5d590f0972,docker_redis_1,1,7.64,4.039114752,419.4304,0.96%,178.0,41.9,3.19,0.0,4
160,00:25:53,7a5d590f0972,docker_redis_1,1,8.84,4.039114752,419.4304,0.96%,179.0,42.0,3.19,0.0,4
161,00:25:54,7a5d590f0972,docker_redis_1,1,10.54,4.046454784,419.4304,0.96%,180.0,42.2,3.19,0.0,4
162,00:25:55,7a5d590f0972,docker_redis_1,1,11.16,4.071620608,419.4304,0.97%,181.0,42.5,3.19,0.0,4
163,00:25:56,7a5d590f0972,docker_redis_1,1,12.77,4.087349248,419.4304,0.97%,182.0,42.8,3.19,0.0,4
164,00:25:57,7a5d590f0972,docker_redis_1,1,12.26,4.2561699840000005,419.4304,1.01%,184.0,43.1,3.19,0.0,4
165,00:25:58,7a5d590f0972,docker_redis_1,1,12.72,4.125097984,419.4304,0.98%,185.0,43.4,3.19,0.0,4
166,00:25:59,7a5d590f0972,docker_redis_1,1,12.58,4.132438016,419.4304,0.99%,187.0,43.8,3.19,0.0,4
167,00:26:00,7a5d590f0972,docker_redis_1,1,12.26,4.129292288,419.4304,0.98%,188.0,44.1,3.19,0.0,4
168,00:26:01,7a5d590f0972,docker_redis_1,1,12.83,4.259315712,419.4304,1.02%,189.0,44.4,3.19,0.0,4
169,00:26:02,7a5d590f0972,docker_redis_1,1,11.85,4.129292288,419.4304,0.98%,191.0,44.7,3.19,0.0,4
170,00:26:03,7a5d590f0972,docker_redis_1,1,12.56,4.129292288,419.4304,0.98%,192.0,45.1,3.19,0.0,4
171,00:26:04,7a5d590f0972,docker_redis_1,1,10.61,4.112515072,419.4304,0.98%,193.0,45.4,3.19,0.0,4
172,00:26:05,7a5d590f0972,docker_redis_1,1,12.70,4.259315712,419.4304,1.02%,195.0,45.7,3.19,0.0,4
173,00:26:06,7a5d590f0972,docker_redis_1,1,12.27,4.1366323199999995,419.4304,0.99%,196.0,46.0,3.19,0.0,4
174,00:26:07,7a5d590f0972,docker_redis_1,1,11.76,4.1366323199999995,419.4304,0.99%,198.0,46.3,3.19,0.0,4
175,00:26:08,7a5d590f0972,docker_redis_1,1,12.48,4.263510016,419.4304,1.02%,199.0,46.6,3.19,0.0,4
176,00:26:09,7a5d590f0972,docker_redis_1,1,12.91,4.140826624,419.4304,0.99%,200.0,46.9,3.19,0.0,4
177,00:26:10,7a5d590f0972,docker_redis_1,1,12.92,4.140826624,419.4304,0.99%,201.0,47.2,3.19,0.0,4
178,00:26:11,7a5d590f0972,docker_redis_1,1,11.96,4.075814912,419.4304,0.97%,202.0,47.5,3.19,0.0,4
179,00:26:12,7a5d590f0972,docker_redis_1,1,11.81,4.075814912,419.4304,0.97%,204.0,47.7,3.19,0.0,4
180,00:26:13,7a5d590f0972,docker_redis_1,1,10.93,4.075814912,419.4304,0.97%,206.0,48.3,3.19,0.0,4
181,00:26:14,7a5d590f0972,docker_redis_1,1,9.35,4.075814912,419.4304,0.97%,207.0,48.6,3.19,0.0,4
182,00:26:15,7a5d590f0972,docker_redis_1,1,13.00,4.087349248,419.4304,0.97%,208.0,48.9,3.19,0.0,4
183,00:26:16,7a5d590f0972,docker_redis_1,1,11.07,4.211081216,419.4304,1.00%,210.0,49.2,3.19,0.0,4
184,00:26:17,7a5d590f0972,docker_redis_1,1,12.13,4.080009216,419.4304,0.97%,211.0,49.5,3.19,0.0,4
185,00:26:19,7a5d590f0972,docker_redis_1,1,12.82,4.080009216,419.4304,0.97%,212.0,49.8,3.19,0.0,4
186,00:26:20,7a5d590f0972,docker_redis_1,1,12.21,4.080009216,419.4304,0.97%,213.0,50.1,3.19,0.0,4
187,00:26:21,7a5d590f0972,docker_redis_1,1,11.57,4.08420352,419.4304,0.97%,215.0,50.4,3.19,0.0,4
188,00:26:22,7a5d590f0972,docker_redis_1,1,11.48,4.087349248,419.4304,0.97%,216.0,50.7,3.19,0.0,4
189,00:26:23,7a5d590f0972,docker_redis_1,1,12.35,4.104126464,419.4304,0.98%,217.0,51.0,3.19,0.0,4
190,00:26:24,7a5d590f0972,docker_redis_1,1,11.46,4.112515072,419.4304,0.98%,219.0,51.3,3.19,0.0,4
191,00:26:25,7a5d590f0972,docker_redis_1,1,12.01,4.1083207680000005,419.4304,0.98%,220.0,51.6,3.19,0.0,4
192,00:26:26,7a5d590f0972,docker_redis_1,1,9.03,4.112515072,419.4304,0.98%,221.0,51.9,3.19,0.0,4
193,00:26:27,7a5d590f0972,docker_redis_1,1,10.91,4.239392768,419.4304,1.01%,222.0,52.2,3.19,0.0,4
194,00:26:28,7a5d590f0972,docker_redis_1,1,12.54,4.116709376,419.4304,0.98%,223.0,52.5,3.19,0.0,4
195,00:26:29,7a5d590f0972,docker_redis_1,1,12.14,4.104126464,419.4304,0.98%,225.0,52.7,3.19,0.0,4
196,00:26:30,7a5d590f0972,docker_redis_1,1,11.95,4.235198464,419.4304,1.01%,226.0,53.0,3.19,0.0,4
197,00:26:31,7a5d590f0972,docker_redis_1,1,10.64,4.104126464,419.4304,0.98%,227.0,53.3,3.19,0.0,4
198,00:26:32,7a5d590f0972,docker_redis_1,1,10.55,4.104126464,419.4304,0.98%,228.0,53.6,3.19,0.0,4
199,00:26:33,7a5d590f0972,docker_redis_1,1,11.33,4.1083207680000005,419.4304,0.98%,229.0,53.8,3.19,0.0,4
200,00:26:34,7a5d590f0972,docker_redis_1,1,11.38,4.112515072,419.4304,0.98%,231.0,54.1,3.19,0.0,4
201,00:26:35,7a5d590f0972,docker_redis_1,1,12.78,4.1209036800000005,419.4304,0.98%,232.0,54.4,3.19,0.0,4
202,00:26:36,7a5d590f0972,docker_redis_1,1,11.06,4.125097984,419.4304,0.98%,233.0,54.7,3.19,0.0,4
