,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,21:50:39,1,0,0,13379.56,76452,1476592,0,0,94,13,266,465,12,1,84,4,0
1,21:50:40,1,0,0,13379.868,76452,1475832,0,0,94,13,266,465,12,1,84,4,0
2,21:50:41,3,0,0,13384.108,76452,1475580,0,0,94,13,266,465,12,1,84,4,0
3,21:50:42,1,0,0,13387.916,76452,1471900,0,0,94,13,266,465,12,1,84,4,0
4,21:50:43,1,1,0,13376.788,76460,1482360,0,0,94,13,265,465,12,1,84,4,0
5,21:50:44,1,0,0,13372.6,76460,1480288,0,0,94,13,265,465,12,1,84,4,0
6,21:50:45,3,0,0,13374.876,76460,1479788,0,0,94,13,265,464,12,1,84,4,0
7,21:50:46,1,0,0,13377.136,76460,1477488,0,0,94,13,265,464,12,1,84,4,0
8,21:50:47,1,0,0,13381.82,76460,1473580,0,0,94,13,265,464,12,1,84,4,0
9,21:50:48,5,1,0,13380.444,76468,1473344,0,0,94,13,265,464,12,1,84,4,0
10,21:50:49,1,0,0,13373.276,76468,1478652,0,0,94,13,265,464,12,1,84,4,0
11,21:50:50,1,0,0,13375.056,76468,1476324,0,0,94,13,265,463,12,1,84,4,0
12,21:50:51,1,0,0,13378.908,76468,1476132,0,0,94,13,265,463,12,1,84,4,0
13,21:50:52,3,0,0,13371.196,76468,1471540,0,0,93,13,265,463,12,1,84,4,0
14,21:50:53,1,0,0,13368.312,76476,1471440,0,0,93,13,265,463,12,1,84,4,0
15,21:50:54,1,0,0,13344.404,76476,1476832,0,0,93,13,265,463,12,1,84,4,0
16,21:50:55,1,0,0,13339.736,76476,1476588,0,0,93,13,265,463,12,1,84,4,0
17,21:50:56,1,0,0,13331.536,76476,1475560,0,0,93,13,265,463,12,1,84,4,0
18,21:50:57,1,0,0,13330.832,76476,1471556,0,0,93,13,265,463,12,1,84,4,0
19,21:50:58,3,0,0,13319.348,76484,1471464,0,0,93,13,265,463,12,1,84,4,0
20,21:50:59,2,0,0,13308.884,76484,1476824,0,0,93,13,265,463,12,1,84,4,0
21,21:51:00,1,0,0,13307.776,76484,1476204,0,0,93,13,265,463,12,1,84,4,0
22,21:51:01,1,0,0,13308.128,76484,1475720,0,0,93,13,265,463,12,1,84,4,0
23,21:51:02,1,0,0,13312.328,76484,1472420,0,0,93,13,265,463,12,1,84,4,0
24,21:51:03,2,0,0,13310.788,76492,1471464,0,0,93,13,265,464,12,1,84,4,0
25,21:51:04,1,0,0,13307.716,76492,1475124,0,0,93,13,265,464,12,1,84,4,0
26,21:51:05,1,0,0,13311.4,76492,1474872,0,0,93,13,265,464,12,1,84,4,0
27,21:51:06,1,0,0,13313.296,76492,1471312,0,0,93,13,265,464,12,1,84,4,0
28,21:51:07,1,0,0,13314.568,76492,1470812,0,0,93,13,265,464,12,1,84,4,0
29,21:51:08,2,0,0,13309.696,76500,1473968,0,0,92,13,265,464,12,1,84,4,0
30,21:51:09,1,0,0,13307.376,76500,1474544,0,0,92,13,265,464,12,1,84,4,0
31,21:51:10,1,0,0,13308.716,76500,1474352,0,0,92,13,265,464,12,1,84,4,0
32,21:51:11,1,0,0,13310.504,76500,1471292,0,0,92,13,265,464,12,1,84,4,0
33,21:51:12,2,0,0,13311.04,76500,1471068,0,0,92,13,265,464,12,1,84,4,0
34,21:51:13,1,0,0,13310.7,76508,1474120,0,0,92,13,265,464,12,1,84,4,0
35,21:51:14,1,0,0,13308.52,76508,1474616,0,0,92,13,265,464,12,1,84,4,0
36,21:51:15,4,0,0,13308.088,76508,1474424,0,0,92,13,265,464,12,1,84,4,0
37,21:51:16,1,0,0,13310.04,76508,1471192,0,0,92,13,265,464,12,1,84,4,0
38,21:51:17,1,0,0,13312.356,76508,1470960,0,0,92,13,265,464,12,1,84,4,0
39,21:51:18,2,0,0,13305.568,76516,1474084,0,0,92,13,265,464,12,1,84,4,0
40,21:51:20,1,0,0,13305.508,76516,1474756,0,0,92,13,265,464,12,1,84,4,0
