,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,19:54:11,20,0,0,11249.152,89248,1699728,0,0,20,11,437,9,93,4,3,1,0
1,19:54:12,21,0,0,11247.836,89248,1703032,0,0,20,11,437,9,93,4,3,1,0
2,19:54:13,20,0,0,11245.608,89248,1703524,0,0,20,11,437,9,93,4,3,1,0
3,19:54:14,20,0,0,11248.624,89260,1702412,0,0,20,11,437,9,93,4,3,1,0
4,19:54:15,20,0,0,11251.908,89260,1699360,0,0,20,11,437,9,93,4,3,1,0
5,19:54:17,21,0,0,11247.804,89260,1702256,0,0,20,11,437,9,93,4,3,1,0
6,19:54:18,20,0,0,11246.968,89260,1702828,0,0,20,11,437,9,93,4,3,1,0
7,19:54:19,20,0,0,11247.476,89260,1702624,0,0,20,11,437,9,93,4,3,1,0
8,19:54:20,20,0,0,11250.156,89268,1699324,0,0,20,11,437,9,93,4,3,1,0
9,19:54:21,20,0,0,11250.824,89268,1699104,0,0,20,11,437,9,93,4,3,1,0
10,19:54:23,20,0,0,11244.06,89268,1702708,0,0,20,11,437,9,93,4,3,1,0
11,19:54:24,20,0,0,11244.588,89268,1703012,0,0,20,11,437,9,93,4,3,1,0
12,19:54:25,20,0,0,11245.368,89276,1702796,0,0,20,11,437,9,93,4,3,1,0
13,19:54:26,20,0,0,11251.348,89276,1699740,0,0,20,11,437,9,93,4,3,1,0
14,19:54:27,21,0,0,11248.896,89276,1702720,0,0,20,11,437,9,93,4,3,1,0
15,19:54:29,20,0,0,11242.636,89276,1703156,0,0,20,11,437,9,93,4,3,1,0
16,19:54:30,20,0,0,11241.62,89284,1703668,0,0,20,11,437,9,93,4,3,1,0
17,19:54:31,20,0,0,11240.636,89284,1703720,0,0,20,11,437,9,93,4,3,1,0
18,19:54:32,21,0,0,11234.364,89284,1700424,0,0,20,11,437,9,93,4,3,1,0
19,19:54:33,22,0,0,11164.992,89284,1703356,0,0,20,11,437,9,93,4,3,1,0
20,19:54:35,21,0,0,11112.3,89284,1711000,0,0,20,11,437,10,93,4,3,1,0
21,19:54:36,21,0,0,10962.776,89292,1760384,0,0,20,11,437,10,93,4,3,1,0
22,19:54:37,21,0,0,10889.664,89292,1741764,0,0,20,11,437,10,93,4,3,1,0
23,19:54:38,22,0,0,10789.452,89292,1755740,0,0,20,11,437,11,93,4,3,1,0
24,19:54:39,20,0,0,10598.144,89292,1738188,0,0,20,11,438,11,93,4,3,1,0
25,19:54:41,20,0,0,10516.02,89300,1727876,0,0,20,11,438,12,93,4,3,1,0
26,19:54:42,20,0,0,10457.4,89300,1724616,0,0,20,11,438,12,93,4,3,1,0
27,19:54:43,21,0,0,10369.512,89300,1727540,0,0,20,11,438,12,93,4,3,1,0
28,19:54:44,20,0,0,10249.656,89300,1729140,0,0,20,11,438,13,93,4,3,1,0
29,19:54:45,22,0,0,10152.708,89300,1708436,0,0,20,11,438,13,93,4,3,1,0
30,19:54:47,24,0,0,9981.012,89308,1708400,0,0,20,11,439,14,93,4,3,1,0
31,19:54:48,22,0,0,9926.192,89308,1705324,0,0,20,11,439,15,93,4,3,1,0
32,19:54:49,22,0,0,9837.796,89308,1708972,0,0,20,11,439,15,93,4,3,1,0
33,19:54:50,22,0,0,9809.332,89308,1708280,0,0,20,11,439,16,93,4,3,1,0
34,19:54:52,21,0,0,9806.156,89312,1707240,0,0,20,11,439,16,93,4,3,1,0
35,19:54:53,21,0,0,9812.224,89320,1704076,0,0,20,11,439,16,93,4,3,1,0
36,19:54:54,21,0,0,9811.172,89320,1706852,0,0,20,11,440,17,93,4,3,1,0
37,19:54:55,20,0,0,9809.156,89320,1707608,0,0,20,11,440,17,93,4,3,1,0
38,19:54:56,20,0,0,9800.68,89320,1707788,0,0,20,11,440,18,93,4,3,1,0
39,19:54:58,20,0,0,9788.712,89320,1703928,0,0,20,11,440,18,93,4,3,1,0
40,19:54:59,21,0,0,9785.288,89328,1707456,0,0,20,11,440,19,93,4,3,1,0
41,19:55:00,21,0,0,9787.776,89328,1708068,0,0,20,11,440,19,93,4,3,1,0
42,19:55:01,21,0,0,9788.124,89328,1708124,0,0,20,11,440,19,93,4,3,1,0
43,19:55:02,20,0,0,9789.608,89336,1707604,0,0,20,11,440,19,93,4,3,1,0
44,19:55:03,20,0,0,9792.46,89336,1704308,0,0,20,11,441,20,93,4,3,1,0
45,19:55:05,29,0,0,9783.216,89344,1707852,0,0,20,11,441,20,93,4,3,1,0
46,19:55:06,20,0,0,9784.004,89344,1708932,0,0,20,11,441,20,93,4,3,1,0
47,19:55:07,26,0,0,9787.028,89344,1709112,0,0,20,11,441,21,93,4,3,1,0
48,19:55:08,21,0,0,9790.464,89344,1704800,0,0,20,11,441,21,93,4,3,1,0
49,19:55:09,22,0,0,9779.816,89352,1707736,0,0,20,11,441,21,93,4,3,1,0
50,19:55:11,20,0,0,9777.164,89352,1708200,0,0,20,11,441,22,93,4,3,1,0
51,19:55:12,24,0,0,9777.088,89352,1708068,0,0,20,11,441,22,93,4,3,1,0
52,19:55:13,20,0,0,9775.796,89352,1708812,0,0,20,11,442,22,93,4,3,1,0
53,19:55:14,22,0,0,9778.312,89360,1705464,0,0,20,11,442,23,93,4,3,1,0
54,19:55:15,20,0,0,9764.472,89360,1708356,0,0,20,11,442,23,93,4,3,1,0
55,19:55:17,20,0,0,9765.136,89360,1708388,0,0,20,11,442,23,93,4,3,1,0
56,19:55:18,20,0,0,9763.64,89360,1708764,0,0,20,11,442,23,93,4,3,1,0
57,19:55:19,22,0,0,9755.56,89360,1705688,0,0,20,11,442,24,93,4,3,1,0
58,19:55:20,22,0,0,9753.632,89368,1708872,0,0,20,11,442,24,93,4,3,1,0
59,19:55:21,20,0,0,9751.064,89368,1708592,0,0,20,11,442,24,93,4,3,1,0
60,19:55:23,20,0,0,9750.56,89368,1708384,0,0,20,11,442,25,93,4,3,1,0
61,19:55:24,20,0,0,9764.048,89368,1704836,0,0,20,11,443,25,93,4,3,1,0
62,19:55:25,22,0,0,9764.42,89376,1704824,0,0,20,11,443,25,93,4,3,1,0
63,19:55:26,20,0,0,9765.052,89376,1708748,0,0,20,11,443,25,93,4,3,1,0
64,19:55:27,20,0,0,9771.236,89376,1708068,0,0,20,11,443,26,93,4,3,1,0
65,19:55:29,21,0,0,9773.296,89376,1705080,0,0,20,11,443,26,93,4,3,1,0
66,19:55:30,20,0,0,9772.584,89376,1704940,0,0,20,11,443,26,93,4,3,1,0
67,19:55:31,22,0,0,9766.78,89384,1708188,0,0,20,11,443,27,93,4,3,1,0
68,19:55:32,23,0,0,9763.208,89384,1708940,0,0,20,11,443,27,93,4,3,1,0
69,19:55:33,20,0,0,9762.708,89384,1709452,0,0,20,11,443,27,93,4,3,1,0
70,19:55:35,20,0,0,9765.032,89384,1705896,0,0,20,11,444,28,93,4,3,1,0
71,19:55:36,21,0,0,9765.68,89392,1708992,0,0,20,11,444,28,93,4,3,1,0
72,19:55:37,20,0,0,9761.136,89392,1709996,0,0,20,11,444,28,93,4,3,1,0
73,19:55:38,22,0,0,9761.352,89392,1710096,0,0,20,11,444,29,93,4,3,1,0
74,19:55:39,20,0,0,9753.144,89392,1709564,0,0,20,11,444,29,93,4,3,1,0
75,19:55:40,21,0,0,9759.572,89416,1705444,0,0,20,11,444,29,93,4,3,1,0
76,19:55:42,21,0,0,9751.136,89424,1711384,0,0,20,11,444,30,93,4,3,1,0
77,19:55:43,20,0,0,9751.744,89424,1711328,0,0,20,11,445,30,93,4,3,1,0
78,19:55:44,20,0,0,9752.752,89424,1710476,0,0,20,11,445,31,93,4,3,1,0
79,19:55:45,20,0,0,9756.572,89424,1706288,0,0,20,11,445,31,93,4,3,1,0
80,19:55:47,22,0,0,9752.996,89432,1709708,0,0,20,11,445,31,93,4,3,1,0
81,19:55:48,20,0,0,9749.784,89432,1711732,0,0,20,11,445,32,93,4,3,1,0
82,19:55:49,20,0,0,9750.988,89432,1710636,0,0,20,11,445,32,93,4,3,1,0
83,19:55:50,20,0,0,9750.956,89432,1710208,0,0,20,11,445,32,93,4,3,1,0
84,19:55:51,21,0,0,9754.032,89440,1707144,0,0,20,11,445,33,93,4,3,1,0
85,19:55:52,25,0,0,9751.488,89440,1710680,0,0,20,11,446,33,93,4,3,1,0
86,19:55:54,21,0,0,9751.552,89440,1709448,0,0,20,11,446,33,93,4,3,1,0
87,19:55:55,21,0,0,9754.36,89440,1706196,0,0,20,11,446,34,93,4,3,1,0
88,19:55:56,20,0,0,9754.948,89440,1706000,0,0,20,11,446,34,93,4,3,1,0
89,19:55:57,21,0,0,9756.444,89448,1710304,0,0,20,11,446,34,93,4,3,1,0
