,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
0,18:45:34,28af6fe0fbf6,docker_redis_2,2,0.17,2.056257536,419.4304,0.49%,0.00591,0.0,1.69,0.0,4
1,18:45:34,df3f7ec84b99,docker_redis_1,1,0.18,2.359296,419.4304,0.56%,0.00573,0.0,1.45,0.0,4
2,18:45:35,28af6fe0fbf6,docker_redis_2,2,0.16,2.056257536,419.4304,0.49%,0.00591,0.0,1.69,0.0,4
3,18:45:35,df3f7ec84b99,docker_redis_1,1,0.17,2.359296,419.4304,0.56%,0.0058,0.0,1.45,0.0,4
4,18:45:36,28af6fe0fbf6,docker_redis_2,2,0.15,2.056257536,419.4304,0.49%,0.00591,0.0,1.69,0.0,4
5,18:45:36,df3f7ec84b99,docker_redis_1,1,0.15,2.359296,419.4304,0.56%,0.0058,0.0,1.45,0.0,4
6,18:45:37,28af6fe0fbf6,docker_redis_2,2,0.18,2.056257536,419.4304,0.49%,0.00612,0.0,1.69,0.0,4
7,18:45:37,df3f7ec84b99,docker_redis_1,1,0.18,2.359296,419.4304,0.56%,0.0059,0.0,1.45,0.0,4
8,18:45:38,28af6fe0fbf6,docker_redis_2,2,0.17,2.187329536,419.4304,0.52%,0.00612,0.0,1.69,0.0,4
9,18:45:38,df3f7ec84b99,docker_redis_1,1,0.17,2.359296,419.4304,0.56%,0.00601,0.0,1.45,0.0,4
10,18:45:39,28af6fe0fbf6,docker_redis_2,2,0.19,2.056257536,419.4304,0.49%,0.00612,0.0,1.69,0.0,4
11,18:45:39,df3f7ec84b99,docker_redis_1,1,0.19,2.359296,419.4304,0.56%,0.00601,0.0,1.45,0.0,4
12,18:45:40,28af6fe0fbf6,docker_redis_2,2,0.19,2.056257536,419.4304,0.49%,0.00612,0.0,1.69,0.0,4
13,18:45:40,df3f7ec84b99,docker_redis_1,1,0.19,2.490368,419.4304,0.59%,0.00601,0.0,1.45,0.0,4
14,18:45:41,28af6fe0fbf6,docker_redis_2,2,0.18,2.056257536,419.4304,0.49%,0.00612,0.0,1.69,0.0,4
15,18:45:41,df3f7ec84b99,docker_redis_1,1,0.18,2.359296,419.4304,0.56%,0.00601,0.0,1.45,0.0,4
16,18:45:42,28af6fe0fbf6,docker_redis_2,2,0.18,2.056257536,419.4304,0.49%,0.00619,0.0,1.69,0.0,4
17,18:45:42,df3f7ec84b99,docker_redis_1,1,0.18,2.490368,419.4304,0.59%,0.00601,0.0,1.45,0.0,4
18,18:45:43,28af6fe0fbf6,docker_redis_2,2,0.22,2.187329536,419.4304,0.52%,0.00787,0.000256,1.69,0.0,4
19,18:45:43,df3f7ec84b99,docker_redis_1,1,0.27,2.387607552,419.4304,0.57%,0.00671,0.0004,1.45,0.0,4
20,18:45:45,28af6fe0fbf6,docker_redis_2,2,3.69,2.2565355520000003,419.4304,0.54%,0.148,0.0213,1.7,0.0,4
21,18:45:45,df3f7ec84b99,docker_redis_1,1,5.19,2.5973227519999997,419.4304,0.62%,0.229,0.0312,1.45,0.0,4
22,18:45:46,28af6fe0fbf6,docker_redis_2,2,9.61,2.457862144,419.4304,0.59%,0.728,0.106,1.7,0.0,4
23,18:45:46,df3f7ec84b99,docker_redis_1,1,9.93,2.769289216,419.4304,0.66%,0.898,0.122,1.45,0.0,4
24,18:45:47,28af6fe0fbf6,docker_redis_2,2,14.86,2.5847398399999997,419.4304,0.62%,1.8,0.261,1.7,0.0,4
25,18:45:47,df3f7ec84b99,docker_redis_1,1,15.27,3.076521984,419.4304,0.73%,1.98,0.272,1.45,0.0,4
26,18:45:48,28af6fe0fbf6,docker_redis_2,2,15.71,2.707423232,419.4304,0.65%,3.1,0.484,1.7,0.0,4
27,18:45:48,df3f7ec84b99,docker_redis_1,1,15.25,3.0597447680000003,419.4304,0.73%,3.28,0.514,1.45,0.0,4
28,18:45:49,28af6fe0fbf6,docker_redis_2,2,12.40,2.8384952319999996,419.4304,0.68%,4.45,0.734,1.7,0.0,4
29,18:45:49,df3f7ec84b99,docker_redis_1,1,12.04,3.149922304,419.4304,0.75%,4.65,0.774,1.45,0.0,4
30,18:45:50,28af6fe0fbf6,docker_redis_2,2,17.45,2.9569843199999997,419.4304,0.71%,5.99,1.06,1.7,0.0,4
31,18:45:50,df3f7ec84b99,docker_redis_1,1,16.92,3.4445721600000003,419.4304,0.82%,6.09,1.13,1.45,0.0,4
32,18:45:51,28af6fe0fbf6,docker_redis_2,2,20.65,3.128950784,419.4304,0.75%,7.73,1.47,1.7,0.0,4
33,18:45:51,df3f7ec84b99,docker_redis_1,1,20.60,3.4896609279999997,419.4304,0.83%,7.84,1.53,1.45,0.0,4
34,18:45:52,28af6fe0fbf6,docker_redis_2,2,24.45,3.309305856,419.4304,0.79%,9.82,1.95,1.7,0.0,4
35,18:45:52,df3f7ec84b99,docker_redis_1,1,22.76,3.735027712,419.4304,0.89%,9.9,2.03,1.45,0.0,4
36,18:45:53,28af6fe0fbf6,docker_redis_2,2,22.13,3.416260608,419.4304,0.81%,12.0,2.48,1.7,0.0,4
37,18:45:53,df3f7ec84b99,docker_redis_1,1,22.32,3.747610624,419.4304,0.89%,12.1,2.57,1.45,0.0,4
38,18:45:54,28af6fe0fbf6,docker_redis_2,2,21.32,3.6375101439999997,419.4304,0.87%,14.4,3.08,1.7,0.0,4
39,18:45:54,df3f7ec84b99,docker_redis_1,1,21.20,3.829399552,419.4304,0.91%,14.5,3.19,1.45,0.0,4
40,18:45:55,28af6fe0fbf6,docker_redis_2,2,21.03,3.555721216,419.4304,0.85%,16.5,3.59,1.7,0.0,4
41,18:45:55,df3f7ec84b99,docker_redis_1,1,20.26,3.8786826239999996,419.4304,0.92%,16.6,3.71,1.45,0.0,4
42,18:45:56,28af6fe0fbf6,docker_redis_2,2,16.61,3.48127232,419.4304,0.83%,18.0,3.94,1.7,0.0,4
43,18:45:56,df3f7ec84b99,docker_redis_1,1,15.87,3.887071232,419.4304,0.93%,18.1,4.09,1.45,0.0,4
44,18:45:57,28af6fe0fbf6,docker_redis_2,2,15.21,3.4896609279999997,419.4304,0.83%,19.2,4.24,1.7,0.0,4
45,18:45:57,df3f7ec84b99,docker_redis_1,1,15.38,3.8786826239999996,419.4304,0.92%,19.5,4.42,1.45,0.0,4
46,18:45:58,28af6fe0fbf6,docker_redis_2,2,16.85,3.4896609279999997,419.4304,0.83%,20.8,4.6,1.7,0.0,4
47,18:45:58,df3f7ec84b99,docker_redis_1,1,16.33,3.9038484479999997,419.4304,0.93%,21.0,4.78,1.45,0.0,4
48,18:45:59,28af6fe0fbf6,docker_redis_2,2,17.41,3.5022438399999998,419.4304,0.83%,22.5,4.99,1.7,0.0,4
49,18:45:59,df3f7ec84b99,docker_redis_1,1,16.89,3.91118848,419.4304,0.93%,22.6,5.2,1.45,0.0,4
50,18:46:00,28af6fe0fbf6,docker_redis_2,2,15.56,3.5022438399999998,419.4304,0.83%,24.0,5.36,1.7,0.0,4
51,18:46:00,df3f7ec84b99,docker_redis_1,1,15.31,3.91118848,419.4304,0.93%,24.1,5.61,1.45,0.0,4
52,18:46:01,28af6fe0fbf6,docker_redis_2,2,16.85,3.424649216,419.4304,0.82%,25.4,5.69,1.7,0.0,4
53,18:46:01,df3f7ec84b99,docker_redis_1,1,17.03,3.915382784,419.4304,0.93%,25.6,5.99,1.45,0.0,4
54,18:46:02,28af6fe0fbf6,docker_redis_2,2,16.32,3.452960768,419.4304,0.82%,26.7,5.99,1.7,0.0,4
55,18:46:02,df3f7ec84b99,docker_redis_1,1,17.09,3.7559992319999997,419.4304,0.90%,26.8,6.28,1.45,0.0,4
56,18:46:03,28af6fe0fbf6,docker_redis_2,2,15.04,3.46554368,419.4304,0.83%,29.2,6.58,1.7,0.0,4
57,18:46:03,df3f7ec84b99,docker_redis_1,1,15.44,3.768582144,419.4304,0.90%,29.3,6.78,1.45,0.0,4
58,18:46:04,28af6fe0fbf6,docker_redis_2,2,12.68,3.403677696,419.4304,0.81%,30.6,6.88,1.7,0.0,4
59,18:46:04,df3f7ec84b99,docker_redis_1,1,13.06,3.768582144,419.4304,0.90%,30.6,7.11,1.45,0.0,4
60,18:46:06,28af6fe0fbf6,docker_redis_2,2,15.93,3.436183552,419.4304,0.82%,32.0,7.22,1.7,0.0,4
61,18:46:06,df3f7ec84b99,docker_redis_1,1,16.01,3.776970752,419.4304,0.90%,32.0,7.44,1.45,0.0,4
62,18:46:07,28af6fe0fbf6,docker_redis_2,2,13.21,3.4445721600000003,419.4304,0.82%,33.2,7.5,1.7,0.0,4
63,18:46:07,df3f7ec84b99,docker_redis_1,1,14.36,3.788505088,419.4304,0.90%,33.2,7.72,1.45,0.0,4
64,18:46:08,28af6fe0fbf6,docker_redis_2,2,15.71,3.4613493760000003,419.4304,0.83%,34.7,7.82,1.7,0.0,4
65,18:46:08,df3f7ec84b99,docker_redis_1,1,17.92,3.7727764479999997,419.4304,0.90%,34.8,8.06,1.45,0.0,4
66,18:46:09,28af6fe0fbf6,docker_redis_2,2,20.58,3.4613493760000003,419.4304,0.83%,36.4,8.24,1.7,0.0,4
67,18:46:09,df3f7ec84b99,docker_redis_1,1,21.60,3.784310784,419.4304,0.90%,36.6,8.47,1.45,0.0,4
