,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,21:02:31,16229432,2706600,11887096,247456,1635736,13302.878208,2097148,0,2097148
1,21:02:32,16229432,2696816,11896452,247860,1636164,13312.483328,2097148,0,2097148
2,21:02:33,16229432,2697148,11899236,244716,1633048,13315.362815999999,2097148,0,2097148
3,21:02:34,16229432,2694188,11900444,246304,1634800,13316.767743999999,2097148,0,2097148
4,21:02:35,16229432,2692636,11902820,245456,1633976,13319.22944,2097148,0,2097148
5,21:02:36,16229432,2690996,11905120,244760,1633316,13321.617408,2097148,0,2097148
6,21:02:38,16229432,2690864,11908404,241580,1630164,13325.012992,2097148,0,2097148
7,21:02:39,16229432,2691652,11904452,244700,1633328,13320.998912,2097148,0,2097148
8,21:02:40,16229432,2692116,11903224,245424,1634092,13319.790592,2097148,0,2097148
9,21:02:41,16229432,2691956,11903256,245520,1634220,13319.856128,2097148,0,2097148
10,21:02:42,16229432,2689448,11905564,245680,1634420,13322.260479999999,2097148,0,2097148
11,21:02:43,16229432,2689728,11908864,242088,1630840,13325.651968,2097148,0,2097148
12,21:02:45,16229432,2688996,11905584,246060,1634852,13322.326015999999,2097148,0,2097148
13,21:02:46,16229432,2726172,11868796,245640,1634464,13284.696064,2097148,0,2097148
14,21:02:47,16229432,2772744,11822980,244860,1633708,13237.805056,2097148,0,2097148
15,21:02:48,16229432,2867020,11731808,241728,1630604,13144.4736,2097148,0,2097148
16,21:02:49,16229432,2956012,11639516,244992,1633904,13050.003455999999,2097148,0,2097148
17,21:02:50,16229432,3155484,11439388,245616,1634560,12845.105152,2097148,0,2097148
18,21:02:52,16229432,3245796,11349400,245260,1634236,12752.990208,2097148,0,2097148
19,21:02:53,16229432,3348372,11247168,244876,1633892,12648.341504,2097148,0,2097148
20,21:02:54,16229432,3429616,11169028,241744,1630788,12568.354816,2097148,0,2097148
21,21:02:55,16229432,3538184,11056852,245320,1634396,12453.51936,2097148,0,2097148
22,21:02:56,16229432,3649464,10945320,245528,1634648,12339.355647999999,2097148,0,2097148
23,21:02:57,16229432,3719416,10875880,244996,1634136,12268.261375999999,2097148,0,2097148
24,21:02:59,16229432,3744412,10854112,241740,1630908,12246.007808,2097148,0,2097148
25,21:03:00,16229432,3750572,10844956,244700,1633904,12236.664831999999,2097148,0,2097148
26,21:03:01,16229432,3751452,10843312,245436,1634668,12235.010048,2097148,0,2097148
27,21:03:02,16229432,3765872,10828612,245688,1634948,12219.98592,2097148,0,2097148
28,21:03:03,16229432,3765220,10832576,242328,1631636,12224.094207999999,2097148,0,2097148
29,21:03:04,16229432,3778164,10820392,241548,1630876,12211.638272,2097148,0,2097148
30,21:03:06,16229432,3783204,10809272,247596,1636956,12200.28416,2097148,0,2097148
31,21:03:07,16229432,3783356,10809448,247240,1636628,12200.493056,2097148,0,2097148
32,21:03:08,16229432,3791060,10803228,245740,1635144,12194.148352,2097148,0,2097148
33,21:03:09,16229432,3791396,10806304,242300,1631732,12197.322752,2097148,0,2097148
34,21:03:10,16229432,3787520,10806728,245696,1635184,12197.810175999999,2097148,0,2097148
35,21:03:11,16229432,3788488,10804604,246840,1636340,12195.651584,2097148,0,2097148
36,21:03:13,16229432,3785712,10808148,246036,1635572,12199.317503999999,2097148,0,2097148
37,21:03:14,16229432,3785276,10809008,245580,1635148,12200.230911999999,2097148,0,2097148
38,21:03:15,16229432,3794000,10803844,241992,1631588,12194.971647999999,2097148,0,2097148
39,21:03:16,16229432,3800832,10793844,245124,1634756,12184.768511999999,2097148,0,2097148
40,21:03:17,16229432,3799772,10794416,245584,1635244,12185.382912,2097148,0,2097148
41,21:03:18,16229432,3799740,10794692,245312,1635000,12185.694207999999,2097148,0,2097148
42,21:03:19,16229432,3801064,10796196,242452,1632172,12187.267071999999,2097148,0,2097148
43,21:03:21,16229432,3799372,10794896,245404,1635164,12185.976832,2097148,0,2097148
44,21:03:22,16229432,3800008,10791432,248204,1637992,12182.458368,2097148,0,2097148
45,21:03:23,16229432,3800320,10792168,247128,1636944,12183.240704,2097148,0,2097148
46,21:03:24,16229432,3800384,10796144,243060,1632904,12187.3408,2097148,0,2097148
47,21:03:25,16229432,3798016,10798576,242960,1632840,12189.85984,2097148,0,2097148
48,21:03:26,16229432,3800044,10792880,246596,1636508,12184.064,2097148,0,2097148
49,21:03:28,16229432,3801020,10792160,246312,1636252,12183.355392,2097148,0,2097148
50,21:03:29,16229432,3800380,10794204,244880,1634848,12185.47712,2097148,0,2097148
51,21:03:30,16229432,3800228,10797508,241696,1631696,12188.893183999999,2097148,0,2097148
52,21:03:31,16229432,3797676,10797088,244640,1634668,12188.491775999999,2097148,0,2097148
53,21:03:32,16229432,3802096,10791784,245488,1635552,12183.097344,2097148,0,2097148
54,21:03:33,16229432,3801824,10792560,244956,1635048,12183.92064,2097148,0,2097148
55,21:03:35,16229432,3800080,10794640,244584,1634712,12186.087424,2097148,0,2097148
56,21:03:36,16229432,3800672,10797152,241452,1631608,12188.688384,2097148,0,2097148
57,21:03:37,16229432,3805200,10789264,244764,1634968,12180.660224,2097148,0,2097148
58,21:03:38,16229432,3804244,10788616,246320,1636572,12180.041728,2097148,0,2097148
59,21:03:39,16229432,3804212,10788904,246048,1636316,12180.353024,2097148,0,2097148
60,21:03:40,16229432,3805548,10791244,242344,1632640,12182.777855999999,2097148,0,2097148
61,21:03:42,16229432,3797360,10796336,245404,1635736,12188.028928,2097148,0,2097148
62,21:03:43,16229432,3799408,10793472,246188,1636552,12185.124864,2097148,0,2097148
63,21:03:44,16229432,3798592,10795200,245248,1635640,12186.923008,2097148,0,2097148
64,21:03:45,16229432,3797424,10796404,245184,1635604,12188.184576,2097148,0,2097148
65,21:03:46,16229432,3797192,10800248,241416,1631992,12192.280576,2097148,0,2097148
66,21:03:48,16229432,3796968,10795724,246128,1636740,12187.684863999999,2097148,0,2097148
67,21:03:49,16229432,3797232,10795332,246224,1636868,12187.316224,2097148,0,2097148
68,21:03:50,16229432,3797072,10795996,245692,1636364,12188.024832,2097148,0,2097148
69,21:03:51,16229432,3796720,10800224,241780,1632488,12192.391168,2097148,0,2097148
70,21:03:52,16229432,3799000,10794728,244960,1635704,12186.796032,2097148,0,2097148
71,21:03:53,16229432,3801164,10791456,246040,1636812,12183.478272,2097148,0,2097148
72,21:03:55,16229432,3802184,10790516,245932,1636732,12182.544383999999,2097148,0,2097148
73,21:03:56,16229432,3801576,10791608,245420,1636248,12183.691264,2097148,0,2097148
74,21:03:57,16229432,3801704,10794580,242288,1633148,12186.76736,2097148,0,2097148
75,21:03:58,16229432,3801044,10791688,245804,1636700,12183.842816,2097148,0,2097148
76,21:03:59,16229432,3800344,10791972,246192,1637116,12184.162304,2097148,0,2097148
77,21:04:00,16229432,3801240,10792464,244776,1635728,12184.694784,2097148,0,2097148
78,21:04:02,16229432,3801768,10794792,241888,1632872,12187.111423999999,2097148,0,2097148
79,21:04:03,16229432,3801252,10792828,244328,1635352,12185.124864,2097148,0,2097148
80,21:04:04,16229432,3804112,10788900,245364,1636420,12181.147648,2097148,0,2097148
81,21:04:05,16229432,3804480,10788580,245268,1636372,12180.86912,2097148,0,2097148
