,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,18:56:00,5,0,0,13040.672,74008,1485520,0,0,435,22,221,457,12,2,72,15,0
1,18:56:01,5,0,0,13039.516,74008,1486416,0,0,433,22,222,456,12,2,71,15,0
2,18:56:02,5,1,0,13038.16,74016,1487124,0,0,432,22,222,456,12,2,71,15,0
3,18:56:03,5,0,0,13038.208,74016,1486444,0,0,431,22,222,455,12,2,71,15,0
4,18:56:04,5,0,0,13039.192,74016,1486444,0,0,430,22,222,454,12,2,71,15,0
5,18:56:05,5,0,0,13040.808,74016,1486368,0,0,429,22,223,453,12,2,71,15,0
6,18:56:06,5,0,0,13034.86,74016,1487128,0,0,427,22,223,453,13,2,71,15,0
7,18:56:07,7,1,0,13034.46,74024,1487140,0,0,426,22,223,452,13,2,71,15,0
8,18:56:08,5,0,0,13034.964,74024,1486612,0,0,425,22,224,451,13,2,71,15,0
9,18:56:09,5,0,0,13035.672,74024,1486368,0,0,424,22,224,450,13,2,71,15,0
10,18:56:10,9,0,0,13032.74,74024,1486588,0,0,422,22,224,449,13,2,70,15,0
11,18:56:11,5,0,0,13036.852,74024,1487232,0,0,421,22,225,449,13,2,70,15,0
12,18:56:12,5,1,0,13036.536,74032,1487392,0,0,420,22,225,448,13,2,70,15,0
13,18:56:13,5,0,0,13031.08,74032,1486716,0,0,419,22,225,447,14,2,70,15,0
14,18:56:14,5,0,0,12993.296,74040,1485972,0,0,417,22,227,449,14,2,70,15,0
15,18:56:15,7,0,0,12961.612,74040,1486684,0,0,416,22,230,453,14,2,70,15,0
16,18:56:16,9,0,0,12878.588,74040,1487756,0,0,415,22,233,459,14,2,70,15,0
17,18:56:17,5,0,0,12847.9,74040,1487504,0,0,414,22,238,467,14,2,70,14,0
18,18:56:18,5,0,0,12819.936,74040,1487072,0,0,413,22,242,474,14,2,70,14,0
19,18:56:19,8,0,0,12768.716,74048,1486820,0,0,412,21,246,482,14,2,70,14,0
20,18:56:20,6,0,0,12720.42,74048,1484772,0,0,410,21,250,490,15,2,69,14,0
21,18:56:21,7,1,0,12682.8,74052,1487688,0,0,409,22,254,498,15,2,69,14,0
22,18:56:22,6,0,0,12666.288,74052,1487168,0,0,408,22,259,507,15,2,69,14,0
23,18:56:23,5,0,0,12665.644,74052,1486584,0,0,407,21,263,515,15,2,69,14,0
24,18:56:24,5,1,0,12665.652,74060,1486512,0,0,406,21,266,520,15,2,69,14,0
25,18:56:25,6,0,0,12663.276,74060,1486876,0,0,405,21,269,524,15,2,69,14,0
26,18:56:26,5,0,0,12662.404,74060,1487504,0,0,404,21,271,527,15,2,69,14,0
27,18:56:27,5,0,0,12664.364,74060,1486468,0,0,402,21,273,529,16,2,69,14,0
28,18:56:29,9,0,0,12663.82,74060,1486412,0,0,401,21,275,532,16,2,69,14,0
29,18:56:30,7,1,0,12667.304,74068,1486888,0,0,400,21,278,537,16,2,69,14,0
