,timestamp,CONTAINER ID,source,id,CPU (%),MEM USAGE,LIMIT,MEM %,NET IN,NET OUT,BLOCK IN,BLOCK OUT,PIDS
0,19:52:31,9550fbebba1c,docker_redis_5,5,0.17,2.1506293760000004,209.7152,1.03%,0.00289,0.0,0.795,0.0,4
1,19:52:31,8d93064787cd,docker_redis_4,4,0.17,1.888485376,209.7152,0.90%,0.00228,0.0,0.668,0.0,4
2,19:52:31,c7fa46ce7945,docker_redis_2,2,0.18,1.64626432,209.7152,0.79%,0.00238,0.0,0.463,0.0,4
3,19:52:31,1e46551f659b,docker_redis_3,3,0.16,1.859125248,209.7152,0.89%,0.00208,0.0,0.696,0.0,4
4,19:52:31,d6a098c5f93f,docker_redis_1,1,0.18,1.679818752,209.7152,0.80%,0.00238,0.0,0.532,0.0,4
5,19:52:32,9550fbebba1c,docker_redis_5,5,0.16,2.1506293760000004,209.7152,1.03%,0.00309,0.0,0.795,0.0,4
6,19:52:32,8d93064787cd,docker_redis_4,4,0.15,1.888485376,209.7152,0.90%,0.00238,0.0,0.668,0.0,4
7,19:52:32,c7fa46ce7945,docker_redis_2,2,0.15,1.64626432,209.7152,0.79%,0.00258,0.0,0.463,0.0,4
8,19:52:32,1e46551f659b,docker_redis_3,3,0.19,1.859125248,209.7152,0.89%,0.00238,0.0,0.696,0.0,4
9,19:52:32,d6a098c5f93f,docker_redis_1,1,0.20,1.679818752,209.7152,0.80%,0.00258,0.0,0.532,0.0,4
10,19:52:33,9550fbebba1c,docker_redis_5,5,0.18,2.281701376,209.7152,1.09%,0.0032,0.0,0.795,0.0,4
11,19:52:33,8d93064787cd,docker_redis_4,4,0.19,1.888485376,209.7152,0.90%,0.00269,0.0,0.668,0.0,4
12,19:52:33,c7fa46ce7945,docker_redis_2,2,0.18,1.64626432,209.7152,0.79%,0.00269,0.0,0.463,0.0,4
13,19:52:33,1e46551f659b,docker_redis_3,3,0.19,1.859125248,209.7152,0.89%,0.00258,0.0,0.696,0.0,4
14,19:52:33,d6a098c5f93f,docker_redis_1,1,0.19,1.679818752,209.7152,0.80%,0.00269,0.0,0.532,0.0,4
15,19:52:34,9550fbebba1c,docker_redis_5,5,0.21,2.1506293760000004,209.7152,1.03%,0.00358,0.0,0.795,0.0,4
16,19:52:34,8d93064787cd,docker_redis_4,4,0.22,1.888485376,209.7152,0.90%,0.0028,0.0,0.668,0.0,4
17,19:52:34,c7fa46ce7945,docker_redis_2,2,0.19,1.64626432,209.7152,0.79%,0.00307,0.0,0.463,0.0,4
18,19:52:34,1e46551f659b,docker_redis_3,3,0.20,1.859125248,209.7152,0.89%,0.00287,0.0,0.696,0.0,4
19,19:52:34,d6a098c5f93f,docker_redis_1,1,0.21,1.8108907520000002,209.7152,0.86%,0.00307,0.0,0.532,0.0,4
20,19:52:35,9550fbebba1c,docker_redis_5,5,0.24,2.1506293760000004,209.7152,1.03%,0.00358,0.0,0.795,0.0,4
21,19:52:35,8d93064787cd,docker_redis_4,4,0.24,1.8926796799999999,209.7152,0.90%,0.00307,0.0,0.668,0.0,4
22,19:52:35,c7fa46ce7945,docker_redis_2,2,0.24,1.64626432,209.7152,0.79%,0.00307,0.0,0.463,0.0,4
23,19:52:35,1e46551f659b,docker_redis_3,3,0.23,1.859125248,209.7152,0.89%,0.00307,0.0,0.696,0.0,4
24,19:52:35,d6a098c5f93f,docker_redis_1,1,0.21,1.679818752,209.7152,0.80%,0.00307,0.0,0.532,0.0,4
25,19:52:36,9550fbebba1c,docker_redis_5,5,0.19,2.1506293760000004,209.7152,1.03%,0.00358,0.0,0.795,0.0,4
26,19:52:36,8d93064787cd,docker_redis_4,4,0.19,1.888485376,209.7152,0.90%,0.00307,0.0,0.668,0.0,4
27,19:52:36,c7fa46ce7945,docker_redis_2,2,0.20,1.64626432,209.7152,0.79%,0.00307,0.0,0.463,0.0,4
28,19:52:36,1e46551f659b,docker_redis_3,3,0.20,1.859125248,209.7152,0.89%,0.00307,0.0,0.696,0.0,4
29,19:52:36,d6a098c5f93f,docker_redis_1,1,0.19,1.679818752,209.7152,0.80%,0.00307,0.0,0.532,0.0,4
30,19:52:37,9550fbebba1c,docker_redis_5,5,0.20,2.1506293760000004,209.7152,1.03%,0.00368,0.0,0.795,0.0,4
31,19:52:37,8d93064787cd,docker_redis_4,4,0.20,1.888485376,209.7152,0.90%,0.00317,0.0,0.668,0.0,4
32,19:52:37,c7fa46ce7945,docker_redis_2,2,0.20,1.64626432,209.7152,0.79%,0.00317,0.0,0.463,0.0,4
33,19:52:37,1e46551f659b,docker_redis_3,3,0.20,1.859125248,209.7152,0.89%,0.00307,0.0,0.696,0.0,4
34,19:52:37,d6a098c5f93f,docker_redis_1,1,0.19,1.679818752,209.7152,0.80%,0.00317,0.0,0.532,0.0,4
35,19:52:38,9550fbebba1c,docker_redis_5,5,0.18,2.1506293760000004,209.7152,1.03%,0.00368,0.0,0.795,0.0,4
36,19:52:38,8d93064787cd,docker_redis_4,4,0.20,1.888485376,209.7152,0.90%,0.00317,0.0,0.668,0.0,4
37,19:52:38,c7fa46ce7945,docker_redis_2,2,0.18,1.64626432,209.7152,0.79%,0.00322,0.0,0.463,0.0,4
38,19:52:38,1e46551f659b,docker_redis_3,3,0.21,1.859125248,209.7152,0.89%,0.00317,0.0,0.696,0.0,4
39,19:52:38,d6a098c5f93f,docker_redis_1,1,0.21,1.679818752,209.7152,0.80%,0.00317,0.0,0.532,0.0,4
40,19:52:39,9550fbebba1c,docker_redis_5,5,0.23,2.1705523199999996,209.7152,1.04%,0.00395,0.000116,0.795,0.0,4
41,19:52:39,8d93064787cd,docker_redis_4,4,0.22,1.888485376,209.7152,0.90%,0.0033,0.0,0.668,0.0,4
42,19:52:39,c7fa46ce7945,docker_redis_2,2,0.22,1.64626432,209.7152,0.79%,0.0033,0.0,0.463,0.0,4
43,19:52:39,1e46551f659b,docker_redis_3,3,1.35,1.920991232,209.7152,0.92%,0.033,0.00376,0.705,0.0,4
44,19:52:39,d6a098c5f93f,docker_redis_1,1,0.24,1.695547392,209.7152,0.81%,0.00344,0.000116,0.532,0.0,4
45,19:52:40,9550fbebba1c,docker_redis_5,5,1.09,2.224029696,209.7152,1.06%,0.0378,0.00411,0.795,0.0,4
46,19:52:40,8d93064787cd,docker_redis_4,4,0.69,1.941962752,209.7152,0.93%,0.0186,0.00214,0.668,0.0,4
47,19:52:40,c7fa46ce7945,docker_redis_2,2,0.80,1.703936,209.7152,0.81%,0.0204,0.00304,0.463,0.0,4
48,19:52:40,1e46551f659b,docker_redis_3,3,3.22,2.047868928,209.7152,0.98%,0.115,0.0176,0.705,0.0,4
49,19:52:40,d6a098c5f93f,docker_redis_1,1,1.03,1.74063616,209.7152,0.83%,0.0278,0.00333,0.532,0.0,4
50,19:52:41,9550fbebba1c,docker_redis_5,5,5.17,2.363490304,209.7152,1.13%,0.234,0.0293,0.795,0.0,4
51,19:52:41,8d93064787cd,docker_redis_4,4,4.20,2.101346304,209.7152,1.00%,0.167,0.0261,0.668,0.0,4
