,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,19:43:01,5,0,0,12941.796,79816,1556220,0,0,48,13,1049,87,57,3,39,2,0
1,19:43:02,7,0,0,12939.096,79824,1558304,0,0,48,13,1049,87,57,3,39,2,0
2,19:43:04,6,0,0,12941.16,79824,1555396,0,0,48,13,1048,87,57,3,39,2,0
3,19:43:05,5,0,0,12949.916,79824,1551360,0,0,48,13,1048,87,57,3,39,2,0
4,19:43:06,5,0,0,12952.8,79824,1551268,0,0,48,13,1048,87,57,3,39,2,0
5,19:43:07,5,1,0,12951.564,79832,1554448,0,0,48,13,1048,87,57,3,39,2,0
6,19:43:08,5,0,0,12948.924,79832,1556668,0,0,48,13,1048,87,57,3,39,2,0
7,19:43:09,5,0,0,12950.696,79832,1555448,0,0,48,13,1047,87,57,3,39,2,0
8,19:43:10,5,0,0,12944.868,79832,1551448,0,0,48,13,1047,87,57,3,39,2,0
9,19:43:11,8,0,0,12946.184,79832,1551356,0,0,48,13,1047,87,57,3,39,2,0
10,19:43:12,8,0,0,12934.408,79840,1556252,0,0,48,13,1047,87,57,3,39,2,0
11,19:43:13,7,0,0,12934.0,79840,1556568,0,0,48,13,1046,87,57,3,39,2,0
12,19:43:14,5,0,0,12913.216,79840,1555616,0,0,48,13,1046,87,57,3,39,2,0
13,19:43:15,5,0,0,12895.068,79840,1551548,0,0,48,13,1046,88,57,3,39,2,0
14,19:43:16,5,0,0,12822.612,79840,1551456,0,0,48,13,1046,88,57,3,39,2,0
15,19:43:17,5,0,0,12783.432,79848,1556632,0,0,48,13,1046,89,57,3,39,2,0
16,19:43:18,6,0,0,12748.684,79848,1556356,0,0,48,13,1046,90,57,3,39,2,0
17,19:43:19,5,0,0,12706.324,79848,1555652,0,0,48,13,1047,90,57,3,39,2,0
18,19:43:20,5,0,0,12639.644,79848,1551820,0,0,48,13,1047,91,57,3,39,2,0
19,19:43:21,5,0,0,12603.012,79848,1551804,0,0,48,13,1047,92,57,3,39,2,0
20,19:43:22,7,0,0,12586.048,79856,1555284,0,0,48,13,1047,93,57,3,39,2,0
21,19:43:23,5,0,0,12577.208,79856,1555304,0,0,48,13,1047,94,57,3,39,2,0
22,19:43:24,5,0,0,12574.1,79856,1554476,0,0,48,13,1047,95,57,3,39,2,0
23,19:43:25,5,0,0,12578.092,79856,1551424,0,0,48,13,1047,95,57,3,39,2,0
24,19:43:26,5,0,0,12581.16,79856,1551268,0,0,48,13,1047,96,57,3,39,2,0
25,19:43:27,6,0,0,12556.34,79864,1557108,0,0,48,13,1048,97,57,3,39,2,0
26,19:43:28,9,0,0,12556.608,79864,1556616,0,0,47,13,1048,98,57,3,39,2,0
27,19:43:29,5,0,0,12556.348,79868,1555852,0,0,47,13,1048,98,57,3,39,2,0
28,19:43:30,5,0,0,12559.044,79868,1552020,0,0,47,13,1048,99,57,3,39,2,0
