,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,19:33:08,16229436,1649320,12966284,250400,1613832,14379.49952,2097148,0,2097148
1,19:33:09,16229436,1651072,12960156,254756,1618208,14373.249023999999,2097148,0,2097148
2,19:33:10,16229436,1664668,12948124,253144,1616644,14360.969216,2097148,0,2097148
3,19:33:11,16229436,1660348,12953148,252416,1615940,14366.142463999999,2097148,0,2097148
4,19:33:12,16229436,1660796,12956708,248392,1611932,14369.804288,2097148,0,2097148
5,19:33:13,16229436,1660340,12957252,248284,1611844,14370.381824,2097148,0,2097148
6,19:33:14,16229436,1656360,12956012,253488,1617064,14369.128448,2097148,0,2097148
7,19:33:15,16229436,1652580,12959796,253456,1617060,14373.031936,2097148,0,2097148
8,19:33:16,16229436,1653340,12959992,252476,1616104,14373.257216,2097148,0,2097148
9,19:33:17,16229436,1653416,12963836,248540,1612184,14377.209856,2097148,0,2097148
10,19:33:18,16229436,1660264,12957292,248220,1611880,14370.525184,2097148,0,2097148
11,19:33:19,16229436,1659628,12952596,253524,1617212,14365.745152,2097148,0,2097148
12,19:33:20,16229436,1658808,12953772,253012,1616856,14367.10912,2097148,0,2097148
13,19:33:21,16229436,1700564,12912656,252356,1616216,14325.022719999999,2097148,0,2097148
14,19:33:22,16229436,1711224,12905816,248504,1612396,14318.047231999999,2097148,0,2097148
15,19:33:23,16229436,1778180,12839136,248208,1612120,14249.787392,2097148,0,2097148
16,19:33:24,16229436,1822756,12790768,251984,1615912,14200.274943999999,2097148,0,2097148
17,19:33:25,16229436,1860696,12753332,251464,1615408,14161.956864,2097148,0,2097148
18,19:33:26,16229436,1898420,12715900,251136,1615116,14123.663359999999,2097148,0,2097148
19,19:33:27,16229436,1946780,12670768,247888,1611888,14077.468671999999,2097148,0,2097148
20,19:33:29,16229436,1980296,12637484,247640,1611656,14043.40224,2097148,0,2097148
21,19:33:30,16229436,2013596,12597136,254672,1618704,14002.102272,2097148,0,2097148
22,19:33:31,16229436,2021336,12591484,252560,1616616,13996.339199999999,2097148,0,2097148
