,timestamp,mem_total,mem_used,mem_free,mem_shared,mem_cache,mem_available,swap_total,swap_used,swap_free
0,19:05:10,16229436,1637696,13017128,259444,1574612,14382.985216,2097148,0,2097148
1,19:05:11,16229436,1638860,13015688,259704,1574888,14381.527039999999,2097148,0,2097148
2,19:05:13,16229436,1641184,13010664,262000,1577588,14376.529919999999,2097148,0,2097148
3,19:05:14,16229436,1640040,13013332,260708,1576064,14379.290624,2097148,0,2097148
4,19:05:15,16229436,1638016,13015372,260676,1576048,14381.395967999999,2097148,0,2097148
5,19:05:16,16229436,1635192,13018980,259624,1575264,14385.106944,2097148,0,2097148
6,19:05:17,16229436,1633732,13020248,260084,1575456,14386.413568,2097148,0,2097148
7,19:05:18,16229436,1639416,13014168,260456,1575852,14380.212223999999,2097148,0,2097148
8,19:05:19,16229436,1638436,13015240,260088,1575760,14381.326336,2097148,0,2097148
9,19:05:20,16229436,1639188,13015364,259192,1574884,14381.473791999999,2097148,0,2097148
10,19:05:21,16229436,1639580,13014964,259440,1574892,14381.084671999999,2097148,0,2097148
11,19:05:22,16229436,1640312,13014460,259184,1574664,14380.597248,2097148,0,2097148
12,19:05:23,16229436,1674212,12979420,260048,1575804,14344.732672,2097148,0,2097148
13,19:05:24,16229436,1690852,12962584,260228,1576000,14327.508992,2097148,0,2097148
14,19:05:25,16229436,1735668,12918476,259776,1575292,14282.354688,2097148,0,2097148
15,19:05:26,16229436,1801476,12853176,259244,1574784,14215.512063999999,2097148,0,2097148
16,19:05:27,16229436,1832484,12821684,259444,1575268,14183.288832,2097148,0,2097148
17,19:05:28,16229436,1863816,12789720,260060,1575900,14150.574079999999,2097148,0,2097148
18,19:05:29,16229436,1921964,12731624,259956,1575848,14091.137024,2097148,0,2097148
19,19:05:30,16229436,1955692,12698652,259436,1575092,14057.398271999999,2097148,0,2097148
20,19:05:31,16229436,1987080,12667148,259536,1575208,14025.154559999999,2097148,0,2097148
21,19:05:32,16229436,2008028,12646144,259576,1575264,14003.662848,2097148,0,2097148
22,19:05:33,16229436,2004876,12648152,260696,1576408,14005.743616,2097148,0,2097148
23,19:05:34,16229436,2004836,12648284,260588,1576316,14005.895168,2097148,0,2097148
24,19:05:35,16229436,2001340,12652308,259772,1575788,14010.04032,2097148,0,2097148
25,19:05:36,16229436,2002388,12651348,259924,1575700,14009.07776,2097148,0,2097148
26,19:05:37,16229436,2007944,12645368,259816,1576124,14003.376128,2097148,0,2097148
27,19:05:38,16229436,2006588,12646084,260436,1576764,14004.170752,2097148,0,2097148
28,19:05:39,16229436,2017332,12635780,259968,1576324,13993.648127999999,2097148,0,2097148
29,19:05:40,16229436,2018432,12635288,259332,1575716,13993.172992,2097148,0,2097148
30,19:05:41,16229436,2018880,12634940,259208,1575616,13992.841215999999,2097148,0,2097148
31,19:05:42,16229436,2019160,12634180,259672,1576096,13992.07936,2097148,0,2097148
32,19:05:44,16229436,2003656,12648852,260480,1576928,14007.123968,2097148,0,2097148
33,19:05:45,16229436,2007004,12646112,259588,1576320,14004.342783999999,2097148,0,2097148
34,19:05:46,16229436,2006320,12647164,259452,1575952,14005.448703999999,2097148,0,2097148
35,19:05:47,16229436,2007680,12645892,259088,1575864,14004.162559999999,2097148,0,2097148
36,19:05:48,16229436,2008544,12645012,259348,1575880,14003.277823999999,2097148,0,2097148
37,19:05:49,16229436,2009468,12642920,260228,1577048,14001.160192,2097148,0,2097148
38,19:05:50,16229436,2011164,12642064,259368,1576208,14000.304128,2097148,0,2097148
39,19:05:51,16229436,2009372,12643620,259840,1576444,14001.922047999999,2097148,0,2097148
40,19:05:52,16229436,2008364,12644656,259776,1576416,14003.019776,2097148,0,2097148
41,19:05:53,16229436,2009304,12642720,260744,1577412,14001.065983999999,2097148,0,2097148
42,19:05:54,16229436,2009664,12642104,260964,1577668,14000.472064,2097148,0,2097148
43,19:05:55,16229436,2011900,12640644,260172,1576892,13998.993408,2097148,0,2097148
44,19:05:56,16229436,2009652,12643656,259380,1576128,14002.106367999999,2097148,0,2097148
45,19:05:57,16229436,2010604,12642540,259520,1576292,14000.988159999999,2097148,0,2097148
46,19:05:58,16229436,2010980,12641092,260576,1577364,13999.521792,2097148,0,2097148
47,19:05:59,16229436,2010964,12640964,260704,1577508,13999.407104,2097148,0,2097148
48,19:06:00,16229436,2010008,12642356,260248,1577072,14000.852992,2097148,0,2097148
49,19:06:01,16229436,2010432,12642956,259196,1576048,14001.491968,2097148,0,2097148
50,19:06:02,16229436,2006816,12646092,259656,1576528,14004.723711999999,2097148,0,2097148
51,19:06:03,16229436,2004392,12647708,260188,1577336,14006.39488,2097148,0,2097148
52,19:06:04,16229436,2001860,12650736,259928,1576840,14009.520128,2097148,0,2097148
53,19:06:05,16229436,2002436,12650084,259984,1576916,14008.872959999999,2097148,0,2097148
54,19:06:06,16229436,2003172,12650084,259224,1576180,14008.897535999999,2097148,0,2097148
55,19:06:07,16229436,2002392,12650652,259420,1576392,14009.495551999998,2097148,0,2097148
56,19:06:08,16229436,2003248,12649064,260128,1577124,14007.894016,2097148,0,2097148
57,19:06:09,16229436,2006160,12645936,260316,1577340,14004.719615999998,2097148,0,2097148
58,19:06:10,16229436,2004996,12647364,260032,1577076,14006.202368,2097148,0,2097148
