,timestamp,procs_r,procs_b,mem_swpd,mem_free,mem_buff,mem_cache,swap_si,swap_so,io_bi,io_bo,sys_in,sys_cs,cpu_us,cpu_sy,cpu_id,cpu_wa,cpu_st
0,19:52:28,1,5,0,13269.96,81892,1612224,0,0,41,14,1061,370,57,3,39,2,0
1,19:52:29,10,0,0,13223.54,81916,1618420,0,0,41,14,1061,370,57,3,39,2,0
2,19:52:30,0,4,0,13163.332,82032,1617788,0,0,41,14,1061,371,57,3,39,2,0
3,19:52:31,0,0,0,13227.968,82136,1631848,0,0,42,14,1061,371,57,3,39,2,0
4,19:52:32,1,0,0,13211.9,82136,1628536,0,0,42,14,1060,371,57,3,39,2,0
5,19:52:33,0,0,0,13209.16,82136,1627096,0,0,42,14,1060,371,57,3,39,2,0
6,19:52:34,2,0,0,13212.736,82136,1627304,0,0,42,14,1060,371,57,3,39,2,0
7,19:52:35,0,0,0,13212.492,82136,1627052,0,0,42,14,1060,371,57,3,39,2,0
8,19:52:36,0,0,0,13215.548,82144,1623820,0,0,42,14,1060,371,57,3,39,2,0
9,19:52:37,2,0,0,13218.524,82144,1623584,0,0,42,14,1059,372,57,3,39,2,0
10,19:52:38,2,0,0,13217.28,82144,1621692,0,0,41,14,1059,372,57,3,39,2,0
11,19:52:39,0,0,0,13217.296,82144,1621708,0,0,41,14,1059,372,57,3,39,2,0
12,19:52:40,1,0,0,13217.428,82144,1621728,0,0,41,14,1059,372,57,3,39,2,0
13,19:52:41,1,0,0,13216.412,82152,1621612,0,0,41,14,1058,372,57,3,39,2,0
14,19:52:42,0,0,0,13214.892,82152,1621564,0,0,41,14,1058,372,57,3,39,2,0
15,19:52:43,0,0,0,13212.672,82152,1621608,0,0,41,14,1058,372,57,3,39,2,0
16,19:52:44,1,0,0,13214.204,82152,1621668,0,0,41,14,1058,373,57,3,39,2,0
17,19:52:45,0,0,0,13215.416,82152,1621752,0,0,41,14,1058,373,57,3,39,2,0
18,19:52:46,4,1,0,13213.996,82160,1621764,0,0,41,14,1058,373,57,3,39,2,0
19,19:52:47,2,0,0,13216.264,82160,1621720,0,0,41,14,1058,373,57,3,39,2,0
20,19:52:48,3,0,0,13216.68,82160,1621756,0,0,41,14,1058,374,57,3,39,2,0
21,19:52:49,0,0,0,13214.056,82160,1621736,0,0,41,14,1058,374,57,3,39,2,0
22,19:52:50,0,0,0,13214.576,82160,1621816,0,0,41,14,1058,374,57,3,39,2,0
23,19:52:52,0,1,0,13214.472,82168,1621772,0,0,41,14,1058,374,57,3,39,2,0
24,19:52:53,1,0,0,13194.584,82168,1621804,0,0,41,14,1058,375,57,3,39,2,0
25,19:52:54,0,0,0,13192.072,82168,1625580,0,0,41,14,1058,375,57,3,39,2,0
26,19:52:55,0,0,0,13194.28,82168,1624812,0,0,41,14,1058,375,57,3,39,2,0
27,19:52:56,0,0,0,13195.312,82168,1624120,0,0,41,14,1058,375,57,3,39,2,0
28,19:52:57,1,1,0,13200.328,82176,1621040,0,0,41,14,1058,376,57,3,39,2,0
29,19:52:58,0,0,0,13201.22,82176,1620812,0,0,41,14,1058,376,57,3,39,2,0
30,19:52:59,0,0,0,13201.948,82176,1620812,0,0,41,14,1058,376,57,3,39,2,0
31,19:53:00,0,0,0,13201.308,82176,1620840,0,0,41,14,1057,376,57,3,39,2,0
32,19:53:01,0,0,0,13201.348,82176,1620820,0,0,41,14,1057,376,57,3,39,2,0
33,19:53:02,1,1,0,13199.952,82184,1620740,0,0,41,14,1057,376,57,3,39,2,0
34,19:53:03,0,0,0,13199.116,82184,1620684,0,0,41,14,1057,377,57,3,39,2,0
35,19:53:04,1,0,0,13200.184,82184,1620708,0,0,41,14,1057,377,57,3,39,2,0
36,19:53:05,0,0,0,13202.776,82184,1620724,0,0,41,14,1057,377,56,3,39,2,0
37,19:53:06,0,0,0,13202.116,82188,1620744,0,0,41,14,1057,377,56,3,39,2,0
38,19:53:07,1,1,0,13199.076,82200,1620680,0,0,41,14,1057,378,56,3,39,2,0
39,19:53:08,0,0,0,13192.208,82200,1626924,0,0,41,14,1057,378,56,3,39,2,0
40,19:53:09,0,0,0,13199.352,82200,1626168,0,0,41,14,1057,378,56,3,39,2,0
41,19:53:11,1,0,0,13201.616,82224,1624944,0,0,41,14,1057,378,56,3,39,2,0
42,19:53:12,0,0,0,13205.0,82224,1621788,0,0,41,14,1057,378,56,3,39,2,0
43,19:53:13,0,0,0,13201.656,82224,1621556,0,0,41,14,1057,379,56,3,39,2,0
44,19:53:14,0,0,0,13203.308,82224,1625240,0,0,41,14,1057,379,56,3,39,2,0
45,19:53:15,2,0,0,13205.64,82224,1624736,0,0,41,14,1057,379,56,3,39,2,0
46,19:53:16,0,0,0,13206.916,82236,1624424,0,0,41,14,1057,379,56,3,39,2,0
47,19:53:17,0,0,0,13211.416,82236,1620932,0,0,41,14,1056,380,56,3,39,2,0
48,19:53:18,1,0,0,13211.248,82236,1620900,0,0,41,14,1056,380,56,3,39,2,0
49,19:53:19,0,0,0,13191.328,82236,1624724,0,0,41,14,1056,380,56,3,40,2,0
50,19:53:20,0,0,0,13191.88,82236,1624532,0,0,41,14,1056,380,56,3,40,2,0
51,19:53:21,0,0,0,13194.52,82244,1621476,0,0,41,14,1056,380,56,3,40,2,0
52,19:53:22,2,0,0,13203.248,82244,1621108,0,0,41,14,1056,381,56,3,40,2,0
53,19:53:23,0,0,0,13205.208,82244,1621064,0,0,41,14,1056,381,56,3,40,2,0
54,19:53:24,2,0,0,13206.792,82244,1621156,0,0,41,14,1056,381,56,3,40,2,0
55,19:53:25,1,0,0,13205.812,82244,1621240,0,0,41,14,1056,381,56,3,40,2,0
56,19:53:26,3,0,0,13208.812,82260,1621208,0,0,41,14,1056,382,56,3,40,2,0
57,19:53:27,0,0,0,13207.236,82260,1621140,0,0,41,14,1056,382,56,3,40,2,0
58,19:53:28,0,0,0,13188.4,82260,1621052,0,0,41,14,1056,382,56,3,40,2,0
59,19:53:30,0,0,0,13193.832,82260,1625036,0,0,41,14,1056,382,56,3,40,2,0
60,19:53:31,0,0,0,13194.428,82260,1625048,0,0,41,14,1056,382,56,3,40,2,0
61,19:53:32,3,1,0,13192.176,82268,1624960,0,0,41,14,1056,383,56,3,40,2,0
62,19:53:33,3,0,0,13194.648,82268,1621740,0,0,41,14,1055,383,56,3,40,2,0
63,19:53:34,5,0,0,13194.848,82268,1621508,0,0,41,14,1055,383,56,3,40,2,0
64,19:53:35,1,0,0,13196.188,82268,1621524,0,0,41,14,1055,383,56,3,40,2,0
65,19:53:36,0,0,0,13196.94,82268,1621540,0,0,41,14,1055,383,56,3,40,2,0
66,19:53:37,4,1,0,13197.552,82276,1621448,0,0,41,14,1055,384,56,3,40,2,0
