,instance,"OVERALL, RunTime(ms)","OVERALL, Throughput(ops/sec)","TOTAL_GCS_G1_Young_Generation, Count","TOTAL_GC_TIME_G1_Young_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Young_Generation, Time(%)","TOTAL_GCS_G1_Old_Generation, Count","TOTAL_GC_TIME_G1_Old_Generation, Time(ms)","TOTAL_GC_TIME_%_G1_Old_Generation, Time(%)","TOTAL_GCs, Count","TOTAL_GC_TIME, Time(ms)","TOTAL_GC_TIME_%, Time(%)","READ, Operations","READ, AverageLatency(us)","READ, MinLatency(us)","READ, MaxLatency(us)","READ, 95thPercentileLatency(us)","READ, 99thPercentileLatency(us)","READ, Return=OK","READ, Return=ERROR","CLEANUP, Operations","CLEANUP, AverageLatency(us)","CLEANUP, MinLatency(us)","CLEANUP, MaxLatency(us)","CLEANUP, 95thPercentileLatency(us)","CLEANUP, 99thPercentileLatency(us)","READ-FAILED, Operations","READ-FAILED, AverageLatency(us)","READ-FAILED, MinLatency(us)","READ-FAILED, MaxLatency(us)","READ-FAILED, 95thPercentileLatency(us)","READ-FAILED, 99thPercentileLatency(us)","INSERT, Operations","INSERT, AverageLatency(us)","INSERT, MinLatency(us)","INSERT, MaxLatency(us)","INSERT, 95thPercentileLatency(us)","INSERT, 99thPercentileLatency(us)","INSERT, Return=OK",source
0,docker_6379i,10404.0,96.11687812379854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,7081.567901234568,3268.0,70719.0,8775.0,12783.0,81.0,413.0,1.0,1499.0,1499.0,1499.0,1499.0,1499.0,413.0,6418.949152542373,3134.0,62655.0,8239.0,21359.0,506.0,12735.166007905138,6548.0,111295.0,16031.0,41119.0,506.0,docker
1,docker_6379i,10225.0,97.79951100244499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5968.259259259259,2996.0,10815.0,9439.0,10135.0,81.0,398.0,1.0,1373.0,1373.0,1373.0,1373.0,1373.0,398.0,6406.155778894472,2214.0,52575.0,8983.0,12535.0,521.0,12849.485604606525,5984.0,81343.0,16607.0,31359.0,521.0,docker
2,docker_6379i,10593.0,94.40196356084206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,6611.966292134832,2732.0,37567.0,10039.0,29151.0,89.0,437.0,1.0,1615.0,1615.0,1615.0,1615.0,1615.0,437.0,6215.395881006865,3128.0,40543.0,8271.0,16751.0,474.0,13709.071729957806,7020.0,249983.0,16671.0,62815.0,474.0,docker
3,docker_6379i,10433.0,95.84970765839164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,5681.650602409639,3222.0,9575.0,7799.0,9423.0,83.0,402.0,1.0,1274.0,1274.0,1274.0,1274.0,1274.0,402.0,6523.559701492537,3268.0,119103.0,8359.0,9719.0,515.0,12708.702912621358,7408.0,109567.0,15967.0,21823.0,515.0,docker
4,docker_6379i,13098.0,76.34753397465262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,6368.224489795918,4288.0,10367.0,7983.0,9751.0,98.0,400.0,1.0,1233.0,1233.0,1233.0,1233.0,1233.0,400.0,8355.3675,3388.0,227071.0,8527.0,119807.0,502.0,15094.573705179282,7608.0,148735.0,16463.0,145535.0,502.0,docker
5,docker_6379i,9792.0,102.12418300653594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,6073.140845070423,3288.0,9223.0,8231.0,9191.0,71.0,420.0,1.0,1314.0,1314.0,1314.0,1314.0,1314.0,420.0,6920.323809523809,2532.0,395263.0,8383.0,16543.0,509.0,12348.565815324166,7028.0,46047.0,15871.0,39199.0,509.0,docker
6,docker_6379i,10245.0,97.60858955588091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,6244.890410958904,2712.0,15415.0,8567.0,11519.0,73.0,477.0,1.0,1309.0,1309.0,1309.0,1309.0,1309.0,477.0,6565.572327044025,2986.0,98175.0,8671.0,16735.0,450.0,13102.12,6224.0,182655.0,16191.0,29199.0,450.0,docker
7,docker_6379i,9901.0,100.999899000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,5437.319444444444,3620.0,9295.0,7195.0,7843.0,72.0,435.0,1.0,1376.0,1376.0,1376.0,1376.0,1376.0,435.0,6100.255172413793,3138.0,57279.0,8063.0,17999.0,493.0,12782.17444219067,7492.0,307711.0,15535.0,36671.0,493.0,docker
8,docker_6379i,10325.0,96.85230024213075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,6353.41052631579,3026.0,37663.0,8051.0,9111.0,95.0,404.0,1.0,1559.0,1559.0,1559.0,1559.0,1559.0,404.0,6958.767326732674,2812.0,290047.0,8351.0,11279.0,501.0,12895.121756487026,8036.0,81151.0,16639.0,30319.0,501.0,docker
9,docker_6379i,10548.0,94.80470231323474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,7020.670454545455,4024.0,57791.0,9263.0,31279.0,88.0,394.0,1.0,2545.0,2544.0,2545.0,2545.0,2545.0,394.0,6570.48730964467,2956.0,139775.0,8959.0,17183.0,518.0,12911.277992277992,7312.0,83775.0,17503.0,38111.0,518.0,docker
10,docker_6379i,10440.0,95.78544061302682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6829.636363636364,3806.0,55391.0,8079.0,31695.0,88.0,397.0,1.0,1329.0,1329.0,1329.0,1329.0,1329.0,397.0,6738.511335012595,3080.0,280319.0,8215.0,11071.0,515.0,12895.961165048544,5568.0,133887.0,16111.0,28959.0,515.0,docker
11,docker_6379i,10289.0,97.19117504130625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,6938.595959595959,3682.0,83455.0,8367.0,9303.0,99.0,387.0,1.0,1299.0,1299.0,1299.0,1299.0,1299.0,387.0,6447.2583979328165,3150.0,69183.0,8663.0,16271.0,514.0,12535.027237354085,7644.0,82623.0,15719.0,22655.0,514.0,docker
12,docker_6379i,10347.0,96.64637092877163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6063.545454545455,2772.0,9679.0,8075.0,8527.0,88.0,431.0,1.0,1188.0,1188.0,1188.0,1188.0,1188.0,431.0,7166.921113689095,2360.0,280575.0,9143.0,28111.0,481.0,13047.31392931393,6712.0,251007.0,16591.0,36415.0,481.0,docker
13,docker_6379i,10396.0,96.19084263178145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5981.275,2450.0,9407.0,8031.0,9391.0,80.0,382.0,1.0,1410.0,1410.0,1410.0,1410.0,1410.0,382.0,7079.573298429319,2296.0,211199.0,8359.0,12047.0,538.0,12318.992565055762,6536.0,76863.0,15847.0,28543.0,538.0,docker
14,docker_6379i,9918.0,100.8267795926598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,5520.226190476191,3202.0,21199.0,7795.0,11015.0,84.0,432.0,1.0,1377.0,1377.0,1377.0,1377.0,1377.0,432.0,6124.849537037037,2458.0,50655.0,8591.0,36191.0,484.0,13063.173553719009,5872.0,461567.0,16375.0,31647.0,484.0,docker
15,docker_6379i,12927.0,77.35746886361878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,7868.747126436781,3766.0,140287.0,7831.0,8575.0,87.0,408.0,1.0,1349.0,1349.0,1349.0,1349.0,1349.0,408.0,7140.2892156862745,2942.0,140287.0,9023.0,19679.0,505.0,15513.433663366337,8240.0,167423.0,16527.0,146559.0,505.0,docker
16,docker_6379i,10016.0,99.84025559105432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,6043.952941176471,3420.0,9159.0,7767.0,8887.0,85.0,410.0,1.0,1147.0,1147.0,1147.0,1147.0,1147.0,410.0,6899.678048780488,2578.0,295423.0,7955.0,10063.0,505.0,12680.554455445545,6344.0,58015.0,16215.0,36255.0,505.0,docker
17,docker_6379i,10252.0,97.54194303550527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,6705.876712328767,3262.0,57055.0,8887.0,16527.0,73.0,420.0,1.0,1140.0,1140.0,1140.0,1140.0,1140.0,420.0,6428.9857142857145,2966.0,54783.0,8727.0,14319.0,507.0,12908.907297830374,6692.0,86015.0,17007.0,42047.0,507.0,docker
18,docker_6379i,9804.0,101.99918400652795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,6055.212765957447,2994.0,27311.0,7731.0,9119.0,94.0,443.0,1.0,1417.0,1417.0,1417.0,1417.0,1417.0,443.0,6218.218961625282,2736.0,79039.0,8231.0,10711.0,463.0,12177.278617710583,6412.0,34751.0,15711.0,17663.0,463.0,docker
19,docker_6379i,10530.0,94.9667616334283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6043.380952380952,3572.0,9535.0,7903.0,8823.0,84.0,422.0,1.0,1434.0,1434.0,1434.0,1434.0,1434.0,422.0,7154.976303317536,2542.0,231295.0,8495.0,33183.0,494.0,12820.226720647774,6940.0,48543.0,16767.0,39263.0,494.0,docker
20,docker_6379i,11117.0,89.95232526760817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,6059.363636363636,3168.0,9063.0,7839.0,8431.0,77.0,379.0,1.0,1504.0,1504.0,1504.0,1504.0,1504.0,379.0,7494.7255936675465,2778.0,494847.0,8295.0,16351.0,544.0,12975.691176470587,6792.0,199167.0,15959.0,44415.0,544.0,docker
21,docker_6379i,10119.0,98.82399446585632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6316.290697674419,3878.0,23823.0,7755.0,12423.0,86.0,407.0,1.0,1369.0,1369.0,1369.0,1369.0,1369.0,407.0,5982.8845208845205,3010.0,14663.0,8031.0,10831.0,507.0,12581.439842209073,6680.0,121599.0,16215.0,29039.0,507.0,docker
22,docker_6379i,10144.0,98.58044164037855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,6894.126436781609,2620.0,79359.0,8535.0,8687.0,87.0,429.0,1.0,1466.0,1466.0,1466.0,1466.0,1466.0,429.0,6222.067599067599,2642.0,40287.0,8271.0,16719.0,484.0,13394.719008264463,7620.0,321791.0,16383.0,31039.0,484.0,docker
23,docker_6379i,10412.0,96.04302727621975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,5655.923076923077,3558.0,8735.0,7159.0,7707.0,78.0,449.0,1.0,1219.0,1219.0,1219.0,1219.0,1219.0,449.0,6881.530066815145,2924.0,216959.0,8559.0,21519.0,473.0,12209.310782241015,7392.0,59359.0,16183.0,24959.0,473.0,docker
24,docker_6379i,9778.0,102.2704029453876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5939.19540229885,3594.0,9711.0,7983.0,8991.0,87.0,425.0,1.0,1290.0,1290.0,1290.0,1290.0,1290.0,425.0,6067.738823529412,2774.0,73151.0,8263.0,10583.0,488.0,12073.389344262296,7340.0,98047.0,15007.0,24671.0,488.0,docker
25,docker_6379i,10565.0,94.65215333648841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5949.529411764706,3300.0,10367.0,7971.0,10015.0,85.0,437.0,1.0,1225.0,1225.0,1225.0,1225.0,1225.0,437.0,6590.5743707093825,2756.0,127231.0,8159.0,14615.0,478.0,13113.376569037657,7620.0,145663.0,15959.0,45055.0,478.0,docker
26,docker_6379i,9962.0,100.3814495081309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,6300.274725274725,3146.0,28799.0,8179.0,21647.0,91.0,408.0,1.0,1318.0,1318.0,1318.0,1318.0,1318.0,408.0,6320.580882352941,2930.0,129791.0,8215.0,9639.0,501.0,12477.904191616766,7268.0,82815.0,15999.0,29503.0,501.0,docker
27,docker_6379i,10127.0,98.74592673052237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,5971.217948717948,2616.0,9423.0,7599.0,8335.0,78.0,434.0,1.0,1310.0,1310.0,1310.0,1310.0,1310.0,434.0,6373.472350230415,2908.0,104063.0,8215.0,10055.0,488.0,12855.848360655738,8144.0,181887.0,15503.0,24463.0,488.0,docker
28,docker_6379i,10199.0,98.04882831650161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,6263.711340206186,3276.0,37279.0,7943.0,8527.0,97.0,394.0,1.0,1302.0,1302.0,1302.0,1302.0,1302.0,394.0,6102.563451776649,3194.0,24671.0,8655.0,13463.0,509.0,12708.125736738702,7760.0,108095.0,15599.0,36703.0,509.0,docker
29,docker_6379i,10727.0,93.22270905192505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6154.175,3270.0,10927.0,8271.0,9447.0,80.0,426.0,1.0,1205.0,1205.0,1205.0,1205.0,1205.0,426.0,7074.9389671361505,2904.0,178687.0,9111.0,27807.0,494.0,12838.372469635628,7648.0,62495.0,16511.0,36543.0,494.0,docker
